,cellid,smsout0,smsout1,smsout2,smsout3,smsout4,smsout5,smsout6,smsout7,smsout8,smsout9,smsout10,smsout11,smsout12,smsout13,smsout14,smsout15,smsout16,smsout17,smsout18,smsout19,smsout20,smsout21,smsout22,smsout23
10,4032,0.0014752649010822275,0.0006412391704833594,0.00016907668159741698,0.00018142886457883818,2.627939855270771e-05,0.00016394974894504244,0.001434938980176359,0.005791512096502053,0.006931064928840525,0.008046023020254695,0.008905889754948706,0.011046451256004912,0.010132250950903424,0.01101972891053776,0.009689228019120814,0.012248928977719106,0.011055877663919135,0.012536477124746273,0.011096722723572249,0.00874767353477966,0.00846556975340808,0.007492939698746313,0.005509605960335332,0.004489093438571591
11,4033,0.00150208551712591,0.0006831545822864591,0.0004502267624536244,0.00010033010447839887,4.780711881637984e-05,0.00017738167801911533,0.0011248695068123598,0.00629828225237771,0.007436592391139547,0.008394518259948212,0.006731441736542117,0.009366427626458607,0.008842029037738527,0.009462273112061825,0.009275981218584639,0.009856928213014577,0.009315717978176125,0.011309183794124105,0.009585287819788298,0.007676153915821454,0.008574783371645153,0.008715645810194423,0.006474982086371007,0.005473375924868149
12,4034,0.0019557153999560212,0.000988780224397758,0.0006415847466059424,2.6642669926358264e-05,2.6754319701990787e-05,4.93596819608087e-05,0.0016947805299844547,0.010505985969276056,0.01387392408507417,0.014343550476758104,0.013719966910917576,0.02123932415557771,0.020843856143747102,0.024320960114635134,0.017621260536912892,0.016257049354511055,0.019796955596553832,0.018089356099111924,0.017557684532410914,0.01648524192460408,0.018031171994785735,0.014877798303744801,0.010300768372020146,0.010833654384267196
13,4035,0.0006335663192315566,0.0003575524013516538,9.242152490964406e-05,0.00011767499900308612,8.392945708747422e-05,0.0001468931709615488,0.0012463221527706568,0.003518946380292196,0.004085864716581567,0.0032519826775845033,0.0029251058662655774,0.005222914838200815,0.00398531914112124,0.0049527472015477286,0.0034984348521095673,0.005163412809472484,0.005357951410674164,0.009062100463005452,0.004720680339726597,0.005282532223141532,0.006549173732222549,0.005421323611898692,0.003666761232155835,0.0026816135670962053
14,4036,0.0010016466334785417,0.0004357928867941719,0.00022487853834321703,0.00015993460749102857,0.00016217057328779725,0.0002310192866118289,0.000987831770438315,0.0029580405970984743,0.0028265217262649182,0.003474606894293758,0.0034493925579986793,0.00482319360381802,0.002920713552593974,0.003709382054278625,0.0032014476162567865,0.003390877253862099,0.0047941056512404824,0.006686369176040508,0.004275298579232935,0.003776887652257208,0.004958878282048844,0.003950503647268359,0.003063200026625394,0.001451306178360389
15,4037,0.0007928051460724487,0.00024879127775614805,8.846041967931452e-05,6.463009244761771e-05,8.080693086849304e-05,9.727026923230065e-05,0.0004585710779958719,0.0023697350700783225,0.0016718959901581712,0.0016572001579408641,0.0023270752557670504,0.0022347218356400206,0.0018567847464672086,0.002716357171939484,0.002572484862789101,0.002686036768672885,0.00375882646168809,0.0034583961593062807,0.002742826286066352,0.002567892491107365,0.0029631425422380333,0.0025020375198945015,0.00222015100304797,0.0007165437696532582
16,4038,0.0010186473182963588,0.000616959907868858,0.0004199444400004179,0.0003342331211559756,0.00037792123727509733,0.00035967830035107766,0.0008648924926443684,0.0031866876830953005,0.0016055521819186723,0.0018440056600486927,0.002126458487530724,0.001554320632580677,0.0019162321496612705,0.00223106859702472,0.002440315837840997,0.002474814302534321,0.0031777300544472515,0.00328804595831823,0.0035430892416748344,0.0028290717711046375,0.003198688656091485,0.002604790114413416,0.0026296012482923776,0.0009608532749962675
17,4039,0.0007837364359761787,0.00040701317685649046,0.0001848679703775992,0.00011366146969414504,0.00016676914051182165,0.0001388154256400002,0.0006889725269432317,0.0033523902258210474,0.0014116506726671433,0.0017033977840189925,0.0020370806734564917,0.0017111753044325448,0.002059439734171498,0.0024530324092550196,0.0027801009979055674,0.002594185320678475,0.003398699495550032,0.003881197503045968,0.00431142520850667,0.003420992731262368,0.0033664713073168692,0.003218113970129439,0.003087111020243471,0.0011268511426697
18,4040,0.0007583758275412687,0.00037934329114019374,0.0003426647861450514,0.0002983605048751767,0.00031927615307131713,0.0002937384246327046,0.0005953708188912991,0.0013820337838092403,0.0019521474026162925,0.001993370900852811,0.0024648375193372725,0.002872796892764358,0.0021299768140844535,0.0026158686547660855,0.0021588805740545263,0.002256069139884771,0.002724870261488839,0.002889702307322062,0.002927600825940425,0.0024140816435088974,0.002324113873583705,0.0018962185169083305,0.0014022091529369218,0.0010542063018532935
19,4041,0.0008447653925886467,0.0005682315333766704,0.0005349060458611641,0.00046727182099722767,0.0005046153730804594,0.00046431106266106397,0.0007501738404265208,0.0016980446732923796,0.0020848069806219324,0.002276479159145147,0.0026361448592796093,0.003056291395265399,0.0018623551718532944,0.002496265854951698,0.002040247268656087,0.002409431921793937,0.0024702441963580435,0.0027904799561406604,0.003163623085529885,0.002474976964552035,0.002669797395773508,0.002060538427977345,0.0014466098206654553,0.0011260311992161928
20,4139,0.0001041908413348445,1.6101993968651368e-05,1.4612361892982253e-05,0.0,2.6245459634626275e-05,1.679628130507062e-05,0.00011641479570425302,0.00025388892857935915,0.00032328390739792633,0.00025481064292761036,0.00046257976623012906,0.0006258713836428308,0.0004405670807394996,0.00138126670440799,0.000743886742924794,0.0008749109883683439,0.00033282166587670313,0.0007607853591707433,0.0010023520636095065,0.000649289626567445,0.001115147797437618,0.0008438808846626851,0.0006277647660719843,0.00036568395964331073
21,4140,7.035988595637071e-05,1.0661586415665184e-06,1.0661586415665184e-06,2.674563260167423e-06,2.1323172831330367e-06,6.391217191594703e-05,0.0001402514534787118,0.00015876379881444628,0.00022204903389829922,0.00015707886763422846,0.000420978109691304,0.0005078470887176588,0.0003176946534204596,0.0013121251207655706,0.0006055409460951777,0.0007681696402063831,0.0003846862555173316,0.000499926054512911,0.0007615667335636004,0.00048814738995118584,0.0010247615491015753,0.0006104918851463807,0.0002966706537690742,0.00030725447083167527
22,4141,0.0003854199997284634,0.00016206368789745595,7.141004844532876e-05,6.833523564655609e-05,7.642652333359733e-05,0.00013663411974454756,0.0003665129861813174,0.0006403520916978128,0.0009277365298468967,0.001194253393390622,0.0011137625059003363,0.0010504836672669607,0.0012578077469357078,0.0016959621709287003,0.0013807287453162747,0.0014042826540277245,0.001474281598841253,0.001703940703806566,0.0014562064607880612,0.0013597943446673187,0.001682834100286897,0.0013339577908286135,0.0008855598771537211,0.0008698356066917647
23,4142,0.000826484634246419,0.00039399183847804253,7.298758454601528e-05,3.93588821737667e-05,7.157240817288664e-06,0.00016785708084305514,0.0005840671503734412,0.0017609220980718823,0.002469720227787024,0.002837446508545127,0.002202109264597121,0.001869945848791872,0.003084215014412444,0.0036864126041921685,0.0028945260860462614,0.0032622994914590134,0.003685232208164635,0.004551627799756484,0.0034319763910660587,0.003248451288742485,0.003912493048805992,0.002836911007087709,0.0014858772899050536,0.0019137923926217262
24,4143,0.000546636815710695,0.0002705784564680827,6.200945708964156e-05,4.953540082054043e-06,0.0,9.63395132805512e-05,0.0003673890411786828,0.000879140501425846,0.0011366415710058156,0.0017587068590200175,0.0011413207147093361,0.00119792114990053,0.00178118133644079,0.0015077150384915623,0.0015643654805604385,0.0014993838761019822,0.0020617651956994954,0.003304273855269662,0.0021037181441487672,0.0019438798774650183,0.0021043788885182074,0.001596280775724898,0.0009556863002709682,0.0010534179902923523
25,4144,0.0003828503960337252,0.00019338684211588132,4.2244610713443335e-05,0.0,0.0,6.898955616123767e-05,0.00023827200317777685,0.0007147688745827714,0.0010428141824181825,0.0015777703487389412,0.0011300128064441915,0.0012567428905129133,0.0015237944027267048,0.0013348003554012277,0.0014434480820232252,0.0014001228816705258,0.0019252297045479897,0.0027624557507093584,0.001727280117971453,0.0016193803980115026,0.0016716107605865428,0.0014295282143862967,0.001170889091374983,0.0009974955923549838
26,4145,0.0006900962631915891,0.00031867379348309813,6.55778717171551e-05,0.0,1.473016491214788e-05,0.00011199391204448328,0.00038434756465332616,0.001696952721546623,0.0017843970981698601,0.0031795817901723133,0.0024402799651138643,0.0013772780918315185,0.0023489153041289417,0.0029195763803279164,0.002168044965007104,0.0026077351367081733,0.0026671958293732157,0.0038176341127464856,0.003467987202314095,0.003929866142719228,0.0032558099161460784,0.002561760303235872,0.0013222892171559876,0.0013576481796288837
27,4146,0.0002053361521070256,0.0001892820072008634,0.00012581217356303918,0.0,0.0,2.754733942459936e-05,0.0001860473919370653,0.002651178938705053,0.0021568732838788333,0.0033640618087044057,0.0028759371009769116,0.0018989900628824134,0.003490708256872325,0.0031297092487379097,0.002070545380261831,0.0028062609155104262,0.0030635317013301888,0.0021691138695622957,0.004182559391696099,0.005760849206409558,0.0022223204929478916,0.0018175451796910596,0.001028822841751077,0.0010026123347857219
28,4147,0.00029950582584037117,0.00024159392445446962,0.00019328345113796427,0.0,0.0,1.903840764636121e-05,0.0004164109336020092,0.0034341751529485876,0.004199657898959972,0.004574914880070788,0.0056589830529980584,0.004127363850862848,0.006889939230010433,0.004761086263429298,0.003924962524819433,0.004731563506418428,0.0053811593894709814,0.004183569629819622,0.006819212015374535,0.008790977514770966,0.004660075526173692,0.0040465292959683975,0.0031726824419183734,0.0020053152241653973
29,4148,0.002375059489558487,0.0018532088458538848,0.0018812263118249486,0.001682506751761294,0.0016520505560452443,0.0011876978556143026,0.0006285714817828095,0.003540120971111682,0.00719953070914088,0.007916889264606573,0.008540096964875623,0.010977884235139485,0.013126254733711644,0.011230646774301481,0.009070588650833244,0.010313034913719201,0.008784395589838354,0.01059089131370274,0.009477214320059704,0.00738664036423951,0.008358295919252901,0.006075222859092756,0.00396681257023037,0.0027666749647808925
30,4149,0.0017299050159229887,0.003034527781100181,0.0008228584574724238,0.0001201267677388132,7.61116834320337e-05,9.234259742058757e-05,0.0015769557458709675,0.009397658862317155,0.009849387437564,0.012245127836757765,0.016387057765376974,0.018078825928109415,0.015817153261020084,0.016591485960109724,0.012905312154307439,0.014475346815633951,0.01979587969073828,0.019308126881221598,0.022920234532603816,0.017263104241321527,0.026194344911906302,0.011547412951394406,0.010455820647717154,0.010305577818117823
31,4150,0.0017444573308311295,0.0012788330357157889,0.0007001127561616992,0.0001299131505950777,4.179528289983747e-05,8.36061745152375e-05,0.0018621596783152605,0.009556873525867142,0.010843896269704946,0.01405891083934313,0.011313363337731282,0.016399071814628165,0.015605526331578098,0.01545527372114478,0.013632129632826772,0.01357772614454855,0.01302819358586641,0.01862200750892677,0.01713749095130357,0.011835397378332356,0.011940922485913977,0.011396755974269281,0.009764004890896724,0.007322112091927529
32,4151,0.0022418786071678218,0.0006565101598452766,0.0001297493264883219,4.294737470394682e-05,3.749244906285797e-05,5.576596458164744e-05,0.0022625333434578335,0.008942671994279347,0.009414642717037403,0.011287330179377176,0.014335957419866189,0.014344726746723631,0.015870655144566717,0.016884613276733327,0.011993472673885296,0.014728497927587772,0.012025596035251203,0.017706223732373252,0.014825794576678429,0.012799018462668827,0.010156632793575555,0.01101610622715445,0.00932610746837106,0.005862431018041729
33,4152,0.0008056732637498428,0.0005320059997035882,0.00019308745567875034,0.00014605895262660644,0.0003459230946394598,0.0002465005662623218,0.0011198014987433649,0.003085236563747349,0.0036131467990338584,0.004165192996897703,0.0038209654728094578,0.005891143357688399,0.004240378663428384,0.004345219903727572,0.0036325684721420044,0.003976476672428199,0.005715143040045247,0.008441325476900484,0.005223946024140493,0.004512924077311821,0.006090218136842177,0.004052003962580919,0.004106498359365173,0.0023255719527887735
34,4153,0.0013448423672804241,0.0009052402938077795,0.00023070655757679028,0.00015388642942772515,0.0008280869555806625,0.00028863453881443666,0.001204098293484741,0.005409046445115211,0.0043841862529987695,0.005104776747633087,0.005499892546988909,0.007987636957311762,0.006603074713054557,0.005653531526006841,0.005638225303286768,0.005598684441131978,0.007509880896259356,0.010154184782173255,0.007718531663074711,0.006541895229414955,0.007884236289559466,0.004838900227319695,0.00659541827903728,0.004601810811242439
35,4154,0.0011656304022853688,0.0007976666468869604,0.0004162502301538631,0.0002983292689215424,0.00037895907153867033,0.00034121787638726175,0.0010845717439408472,0.005267323018340046,0.001346377930329478,0.0019462392911670744,0.0024128208868083832,0.0014505352482756268,0.0017752803743284055,0.002339398177177053,0.0032782991350819796,0.0029259292493069274,0.003825950078730303,0.004039388613172738,0.004726068600162081,0.0036268981660358022,0.003942120026317397,0.0038811720149013866,0.003743737250707689,0.0011229298158084357
36,4155,0.0010107956662059776,0.0006331948415621841,0.00025501051964340666,0.000158723500836986,0.00023429283100999794,0.00019271760955642312,0.0008371158088574026,0.004598474493751774,0.0011493919670306865,0.0016758211221529482,0.0021961029334657883,0.0013717295948645159,0.0016651401720156325,0.0021330225228234252,0.003067884419938911,0.0026143393212157352,0.003455518098474065,0.0035348225848649967,0.004265538059816452,0.0032591181758040663,0.0035126216850075876,0.003394699266653384,0.003214101474680407,0.0009038387244288702
37,4156,0.0009031394835686688,0.00026906084383488375,0.000219296320313934,0.0001873138938243903,0.00025862283669179556,0.00021445359708194677,0.0006149622658850847,0.003042852260540134,0.0025704099699465984,0.0021915696948784846,0.002400422003821704,0.0020008897146424082,0.003133595908686364,0.003025882783028489,0.0023607537565510494,0.0030173426251723563,0.0030250123119665794,0.0037375470678852364,0.004075495486705016,0.0036408812202108586,0.004517801290958986,0.003914680341844041,0.003377199963690244,0.001579129867538729
38,4157,0.0012783569504667437,0.0003414001734189378,0.000222346064067432,0.00017004556612697393,0.0003212472992921033,0.0002923065956815813,0.0008359898159421294,0.002692025699026281,0.0032492785047863095,0.0025837080292424566,0.003250969686691319,0.0037135766167537923,0.0042425854097920485,0.004318719918937515,0.003379435135404419,0.0029783791631265884,0.0034631588123361567,0.00421897109896177,0.004197036848195947,0.0037444857172779754,0.00465402348172519,0.003828278876706614,0.003037790145324919,0.0016643581433622326
39,4158,0.0008066727100065271,0.0004063854397999348,0.0003837879489477046,0.0003471758428221874,0.00037530067310126745,0.0003564622671796199,0.0007851710864362255,0.0016292830567301276,0.002632702403617094,0.0026141269257347706,0.0027648946373826123,0.0033115359833129606,0.002602287042144846,0.0029950738569149557,0.002290110775243982,0.002629789786580862,0.002764099748289711,0.003363326166145978,0.0033306386548253362,0.002608783944896824,0.0030450824353572617,0.0027729332533067185,0.0018878114547371523,0.0012627214183742346
40,4256,0.00014265985207806786,7.383834771222408e-05,7.442427213773333e-05,5.497492572379709e-05,3.9711280533481366e-05,3.912535610797212e-05,9.706576658411695e-05,0.0003646157167794868,0.00039749171115038135,0.0002581876643826744,0.00046053844236102273,0.0004654093050103901,0.00038443203823158373,0.0010235956973261439,0.0007266658854721365,0.000613043488843356,0.0005295244790722627,0.0006488946953374487,0.0007255167222590125,0.0005812646723832852,0.0008612266330718556,0.0007182252245249831,0.00037957178493488346,0.00030470838103039327
41,4257,4.719392455378716e-05,1.2474290421090869e-05,4.797804008111863e-06,5.9240653799686e-06,9.595608016223595e-07,1.8228006529431027e-05,3.9228278291041285e-05,9.328983695005107e-05,0.0001744141841065407,0.00010183910776972711,0.00027801776720223976,0.00031593031948248357,0.000199508124564447,0.0008207680922532291,0.00041409158348586325,0.0005108968996904313,0.000288230734135354,0.0003452908742968056,0.00046950288106033277,0.00032580534637172213,0.0005914261250962843,0.00040559934251503525,0.0002032179464738005,0.0001415781249599676
42,4258,8.153938787950736e-05,1.6110291839950193e-05,1.9777348863146864e-05,1.1179728649606302e-05,1.193631395894386e-05,3.4129496246023615e-05,0.0002602027622622037,0.00017456322709362497,0.0002783255158619491,0.00046926408566276095,0.00040956578494101467,0.00022838082904936272,0.00029188170040428147,0.00047303230275302634,0.00024679393700295936,0.00044655375066804165,0.00029378785803248425,0.0002655831681641405,0.0003908309393571818,0.00038182737012797395,0.0006128883347246775,0.0004015351709766255,0.0004249786535041234,0.0002199460763880303
43,4259,0.0032624693215551103,0.0003626406775034088,3.8344412047570134e-05,3.254320583349369e-05,0.00011890386930474037,0.0001920246856543291,0.0010522636083375354,0.003612797672824226,0.007902302786944648,0.007503790243536421,0.013610253649662498,0.010931874148342768,0.011528882085438443,0.012837800772315658,0.01182756915305123,0.010568808832795672,0.009943287304800742,0.008800042797166608,0.009369001792373367,0.008731850216764054,0.00857960607540628,0.010400546207734639,0.0066362514536881375,0.00629106981614172
44,4260,0.0013732748842995592,6.513669222881094e-05,2.04243764906069e-05,3.3778354103574043e-06,3.528889765477145e-05,5.156913701652793e-05,0.0005504588805348127,0.0021848933236122397,0.004446333741826668,0.00424163935043922,0.008319992890259689,0.0066355584326940505,0.006622403951423266,0.006793111712210008,0.006930787507091873,0.005959057993681763,0.006333687651297876,0.00519562038247681,0.0046326055971442105,0.004930252982490675,0.0036115212183993857,0.005938941363313453,0.0025405943111281885,0.002716623853743115
45,4261,0.001293141589461557,0.0001664747153636639,0.00010543380966717279,0.0,2.3457551029091214e-05,0.00010612024694557305,0.0005097667658514092,0.0018796106496642537,0.0037100035318733205,0.0038634039898403447,0.006928098457443891,0.005386768148515468,0.005603702900361709,0.005757320807202067,0.0062472119762260175,0.00498348478842115,0.00818488622619011,0.006510955822980071,0.004107540906473038,0.004622739497109429,0.0036950346940762937,0.005285954626511417,0.002170718304838791,0.0024366385624323833
46,4262,0.0005089302903286098,9.214507498364293e-05,4.153701076352224e-05,0.0,4.81087508817677e-05,2.076850538176112e-05,0.00036320831280778636,0.0011790392188855353,0.002773637448028394,0.00437172408752066,0.005218109992593971,0.0031961933288900887,0.0035160833864219553,0.005002329805768397,0.004016854303841323,0.004087337406638767,0.0039202446988169295,0.0033412523469814773,0.004111113465797222,0.003293116299399281,0.003880577486211117,0.004883443438835423,0.002212660624350255,0.001687761756988205
47,4263,0.0002921168282636737,0.0001159524081226138,1.02187481155577e-05,0.0,1.4695604203690263e-05,2.372941868109956e-05,0.00026130637386479936,0.0015137586734918567,0.001951806120602094,0.0028054928617241414,0.002501429169116474,0.0023296607664669623,0.002673477836722023,0.0032709810194487526,0.0023399086068141665,0.002559490714735158,0.0021193265959543977,0.0017361344424934363,0.0031926963289188467,0.0035200786674612866,0.002463719607217743,0.001833835419721465,0.0011061728625042747,0.0009161593620242621
48,4264,0.00014965715108698372,2.3129470155395e-05,1.840381255480953e-05,0.0,0.0,0.0,0.0002526824391682559,0.0007128318332012317,0.001821699738979457,0.001062217434665031,0.0014103391063488727,0.0021291241653421723,0.0026518315872298883,0.001752457175290045,0.0014711451370470574,0.0019451716382140594,0.0011264876666440273,0.0008202587957143497,0.0017485663461901636,0.0012720970675296327,0.0019702512810403964,0.0009226987878640042,0.001020219567871897,0.0009249171708017913
49,4265,0.000725248607297687,0.0003286335467447627,0.000676606464544161,0.0,5.871363735139856e-05,7.488900786000455e-05,0.0006525043770556477,0.004557713676955745,0.004942178981099302,0.006655489697868232,0.0047636552366840034,0.005951075589838155,0.006977565227667748,0.008760545476534005,0.005726384034390271,0.009086318146434708,0.006515051288175407,0.006893413863835354,0.007596875470777673,0.0059363177894456035,0.007774114137375777,0.0059791111363099005,0.005059323667903714,0.003936394340454589
50,4266,0.0023740847911690897,0.0024572223719240534,0.0011064401606741931,8.353627371441358e-05,7.486912308051662e-05,7.784120032500522e-05,0.0018559503104979757,0.013577075300503694,0.012397890189874593,0.017106896387811585,0.016499656057700336,0.01772720839483703,0.01834475361219069,0.018561150417206223,0.014346459014457389,0.01814839600063668,0.020695736575190426,0.021367722888907356,0.02271509490642155,0.018640996868679642,0.024725493188320267,0.016229736164223407,0.013644889277890426,0.011141996344896179
51,4267,0.0012617711962032584,0.0011011059396958986,0.0007987726697040341,5.160670913571159e-05,0.00011499332588594199,3.6990718960687666e-05,0.0015898321752865591,0.007891622448241112,0.00793067157000201,0.010032142607229481,0.007276794118299279,0.01036892965635709,0.010445275140554103,0.010839017092381626,0.008628223193298593,0.008046436601580546,0.009549554940636893,0.013392888493944006,0.012256032553118426,0.00942688280330854,0.010962803391494382,0.009217486923176872,0.007711529083701858,0.006394647764361197
52,4268,0.0028119748277316316,0.0011836107040108824,0.0007508696863759806,1.0402270355495593e-05,0.0002687374353552977,9.37578299418722e-05,0.002337778860561368,0.007288283650398099,0.013970734318604057,0.018415180376668523,0.017086959382716777,0.02160235561431122,0.01941450153163607,0.014929180907000461,0.01698608546104784,0.01575537267950762,0.022219928403573584,0.025231564599232877,0.02111160038742923,0.017274461387420007,0.01291436575678551,0.016300582813459447,0.014095515110925577,0.008111290677653262
53,4269,0.0008449412648394123,0.000539519761004797,0.00038496063597370463,0.00025785451462576584,0.00065760760469564,0.0003317293576407931,0.003224267156374935,0.004121074575559246,0.006106872142666167,0.004364244580516832,0.003777815995244796,0.0051379784061296495,0.006031206980760167,0.004946315166116098,0.004242585760782482,0.00527246151561101,0.008472593312540988,0.012045893508673028,0.005780774449060721,0.009382949482048061,0.00719678006974741,0.0061481829747501845,0.004615275585817505,0.002489689730840021
54,4270,0.0005885224980148352,0.00042372942439723336,0.00044716927948725466,0.000396411017780733,0.0005964838814052907,0.00044168669894350995,0.0038666163350380145,0.0042645864182690955,0.005404683026983854,0.0031815287466205188,0.001997519867038368,0.0022112818395129304,0.004007007107305534,0.0038197799623780502,0.002862089381746664,0.004243437756645494,0.00738456273143574,0.010881041185420237,0.004002320366417054,0.008513142877596858,0.0059883993530104205,0.005255335778541343,0.002813479941599229,0.0007920503879963631
55,4271,0.0009409997797477835,0.0006995475378093514,0.0003979529157661869,0.00030414863483088536,0.0003810440911381712,0.00035289078950158376,0.0013427486554347925,0.004543499729280919,0.001757839743559494,0.0019298328051003352,0.002120905730352184,0.0013812868863302752,0.0018367942983570247,0.0023479367777562233,0.002896531805087838,0.002906234499551781,0.003982023246150676,0.0045982071277489425,0.004074877016041652,0.003919101803766894,0.003940397767998937,0.0036960387875302455,0.00337588664647318,0.001029458321968271
56,4272,0.000811843214602533,0.0005568802296228945,8.752802892875386e-05,7.928014012592779e-06,7.960001491616108e-05,5.3670791334052044e-05,0.000644715170757618,0.004636510718202587,0.0007855811536459275,0.0014065122823657672,0.002003339494257595,0.001123794767049922,0.0014617144308322109,0.0019258587357172381,0.0031372333820329683,0.002576356738943118,0.003232970412011758,0.0033442824829782894,0.004158629641668177,0.0031875604720647947,0.0035214707597958647,0.0034025505496069726,0.0033445893951842597,0.0008651811685620887
57,4273,0.0007446617163970444,0.0003511098383191866,0.0001515345453545682,9.427909542898248e-05,0.00013990802217038573,0.0001281272399521802,0.0005456878471467891,0.0027850370164563573,0.001522356964391528,0.0018375110097929826,0.0017168950206516316,0.0011514750536693154,0.0022077068529228134,0.002088831181620724,0.0021420198002928977,0.002267892154908268,0.002309368344446188,0.0026329349070853742,0.003370589625370342,0.0028520382682506017,0.003467400258211607,0.0027577324921481128,0.0024212047824989313,0.000974195809778479
