,cellid,callin0,callin1,callin2,callin3,callin4,callin5,callin6,callin7,callin8,callin9,callin10,callin11,callin12,callin13,callin14,callin15,callin16,callin17,callin18,callin19,callin20,callin21,callin22,callin23
10,4032,0.0010405226322166082,0.0007074029016392963,0.0002388764895847264,0.0,0.00016430717936095603,0.00014130730704562858,0.0009181812694046964,0.008535628483866615,0.02184777781236244,0.03508730564756728,0.03563067507362996,0.038844548137542685,0.03519375718485257,0.02376616673141802,0.027638322233339212,0.03779461935030896,0.03696286615823509,0.03589992209605007,0.02612231477215988,0.017119485047220977,0.013439064125576761,0.006368515104935418,0.0030623850129398076,0.0023729049606014073
11,4033,0.001124153662396524,0.0004466719748632925,0.00017791111749484014,6.7523393076428464e-06,2.3716994103067332e-05,0.000406318308926211,0.0013687875156647774,0.006611663847229013,0.02191491260050297,0.03149954033894926,0.029106839340868763,0.03084938562757556,0.029353389556182156,0.020518316873169726,0.0240789254475684,0.03101942996606853,0.031561518581732194,0.030393954127992753,0.026548375649918115,0.015560486853524068,0.012605715738849646,0.005609701550420343,0.0030209395618217443,0.0025360164753617425
12,4034,0.0010045948295774618,0.0001435286502144029,6.958226482516126e-05,7.488583428485816e-06,1.4700530973049293e-05,0.00011297982705854135,0.002098140297257079,0.004123446670552236,0.034015148051549156,0.047302916737786437,0.04352368219392671,0.043022699410998094,0.04661210963201511,0.03211710747850198,0.038641677111412094,0.04285914787807356,0.0402510877128302,0.047203608033359774,0.03864538444382601,0.03142758051211734,0.02305860044815855,0.011856878090141177,0.00671907855532753,0.00417392302865304
13,4035,0.000793690841886438,0.00017384205677563447,0.00020551201533195026,2.670975810479301e-06,7.895183245933621e-06,4.285284707469607e-06,0.0008764913253171261,0.003342251535955503,0.008270408487443866,0.012150120520968066,0.01258674628844072,0.015877206035340843,0.01328342067273038,0.010964370615644484,0.011593668888437748,0.015096792064278722,0.014707733451889863,0.013798738297879276,0.011788752727252801,0.010893318347175477,0.007392869234016327,0.003745493289819182,0.0019237688878407419,0.0008280326614743574
14,4036,0.0001465720207154145,0.00011996890691946368,5.331705594831875e-05,4.620887747040556e-05,9.59773777350422e-05,0.00013761568327622835,0.0006698200682304787,0.0025366427074410215,0.007442842526578923,0.010061725783588066,0.010652973545532947,0.0099134527390703,0.01013503151918812,0.008294527896175035,0.009662874052236188,0.01017169118091414,0.011063329876097224,0.010427182003917115,0.010745480794985352,0.008283588519639964,0.005134884478394213,0.0033083751749434947,0.0012374324695458181,0.000841220414236558
15,4037,0.00023995988076000726,0.000306030909531267,3.795480972261544e-05,1.3939742959884966e-05,8.696253460273041e-05,0.0002709629276110369,0.0002497435669895785,0.002993245033298062,0.0064750054982833614,0.0076250392625392014,0.007832133281285293,0.009178856613925299,0.0059121024956749115,0.00579894935560392,0.006207885108404736,0.0072720425841595005,0.007620021529765216,0.008639127690940976,0.007025036708263647,0.0058817252960961085,0.0031083417909214327,0.00174485962103528,0.0003633445862234558,5.8092390648667805e-05
16,4038,0.00012308890722817,0.0001269080769238726,0.00010248617940308872,3.9004785222329955e-05,4.8119154916648795e-05,0.00022027988663264264,0.0002938062195916926,0.0024605426209697604,0.005206946596787734,0.006594479592476256,0.007147733049641083,0.007811557221184312,0.005289749191176004,0.005668197988331163,0.00628705899675102,0.006578666064969875,0.006842826039007282,0.007917560264873811,0.006353024709254747,0.0053504349303199064,0.002913167363803596,0.0017299708341803723,0.0005387051582624893,7.5935403119474e-05
17,4039,0.0001557025682876943,0.0001448154549853103,0.00011065832454039653,2.439127758576243e-06,3.40079057992902e-05,0.0002214716680322223,0.00014891474346525525,0.0024263759288959425,0.005584765357203864,0.007252328293675079,0.007207804700578601,0.008528440462095463,0.0054613497612494245,0.005740232660482235,0.006637851872761672,0.007027883611539238,0.007254977428536332,0.008949909603382303,0.007037387055705064,0.00582525811180712,0.0030339989492219003,0.002051345332368856,0.0005533705559049642,6.438742036287697e-05
18,4040,0.0004452270246929814,0.00024037391842988843,2.7817157681740167e-05,2.7231321561124405e-05,7.438187285728946e-05,0.00019314931909925493,0.00025350290031441396,0.0026060070927519966,0.004999657040815276,0.008284319306778306,0.006712513856855401,0.008013074676491663,0.0066789393347471745,0.004611782946615784,0.004742376907427982,0.005521330539206688,0.006559730785001893,0.008124100101575164,0.006464342856715366,0.0040381341808561,0.0035491555452111237,0.0016085430455374484,0.000613479435645964,0.00012135901291231969
19,4041,0.00045187409457334867,3.8305147603080766e-05,3.579487945531525e-05,1.0257515238453497e-05,6.635156313488329e-06,7.772238598336118e-05,0.00015800476701131538,0.0025234698056117474,0.003977061973791986,0.008283459522131347,0.006652222003327991,0.007604569496391722,0.007340176027391276,0.004572877349802376,0.00504085386219731,0.005725940902128971,0.006433504067271793,0.007745124610623276,0.006431010160900367,0.0036725673982397175,0.0034865826158116675,0.0017473882494741355,0.0008790272025904073,9.21343433530003e-05
20,4139,3.84547887107655e-06,3.84547887107655e-06,6.775254248020512e-05,0.0,0.0,5.4895965403111974e-05,7.969378164186463e-05,0.0005642595381156865,0.0014581211387501838,0.0020643670145642423,0.0017401096635592406,0.002028646139742708,0.0011838849946676313,0.0013905416638158032,0.0014287646154781117,0.001637401778193549,0.0021450641386994533,0.002228124858886548,0.0016105334330678075,0.0011839635746076075,0.0011754722214705345,0.00030272140260000275,0.00020187013018141856,0.00014744632412206976
21,4140,1.0356560530268814e-05,3.452186843422938e-06,5.504568002160036e-06,0.0,0.0,2.752284001080018e-06,0.00010813902755965465,0.0003322098653210775,0.0007836988111581899,0.0015021531961431724,0.0011436288682456787,0.0014181089681350306,0.0008514283887750502,0.0012365251993086141,0.0010725316113441967,0.0012239241496790278,0.0013916669540805083,0.001555626654587059,0.000738150157639611,0.0006822696745871916,0.0008229533022349472,0.00020629739263589472,0.00010731668453641178,7.074243494344505e-05
22,4141,0.00014569931063599577,0.00010382368095415973,2.3177625963311165e-05,2.802866555660951e-05,2.1446326587021157e-05,3.522600038907467e-05,0.00020550241587912263,0.0012240892914734754,0.003093435838222818,0.0040683355318597595,0.0043823609823504805,0.004098722611660761,0.00397526384459053,0.003359586676404545,0.0036724677730538093,0.00364642926468399,0.004638434209911997,0.0050392102719538,0.0040486888253111,0.0027943084318623516,0.0017939664707676433,0.0008722664530307707,0.0004628955048836376,0.00019792604343837417
23,4142,0.0007175088558798603,0.00016261348643352097,2.4467625361172976e-05,9.151783963978143e-05,9.018309845586446e-06,2.4803966608905733e-05,0.0006529505182686016,0.0036757531714273414,0.009112418257737906,0.010551260437135812,0.011523525308617708,0.009817559140998605,0.011416272918806173,0.009401364646543658,0.00966945675900489,0.009688414811205307,0.011772330585569283,0.013877172209133603,0.011794839850559813,0.007099875933367246,0.004024611501817503,0.002151297459149555,0.0008849017720957647,0.0006603741537697871
24,4143,0.0002678813580022904,8.450029701492777e-05,0.0,0.00010679883268327738,1.0144786158848461e-05,3.183265082196178e-05,0.00023522491624248425,0.002166144277937003,0.005124253810507934,0.005762869089459185,0.007018175747737971,0.00528180867929021,0.006455748591027003,0.00475071902586907,0.005355157440121033,0.005119866239328364,0.005935866248009108,0.007859331134273085,0.006283615028668115,0.003733501732649718,0.001986805258859858,0.001511928644981318,0.0003639922640083724,0.00018012763347611003
25,4144,0.00017479223576291074,0.0001901842705674979,0.0,0.00013644476781590645,3.3040102002554158e-06,8.044757011897998e-05,0.0002696888934299892,0.0019337928537729089,0.004500634741153493,0.005356528496685251,0.006636848414056918,0.005483315108557066,0.0056246828534946515,0.004177618180256895,0.005034848721855384,0.004769615294297017,0.005397999227206679,0.0074350734036382924,0.005445909358801687,0.003374421111067561,0.0017191301663924009,0.0014864508598970685,0.0002386386995919596,0.00013901338672911608
26,4145,0.0002736417862014514,0.00010909274852009571,3.802585810438741e-05,0.00010495102070699397,2.1267042329449138e-05,7.735067646294767e-05,0.0005369839308392079,0.003202907034137855,0.008688155805743532,0.00859308860792528,0.009286339874105555,0.009284853768590878,0.008675098101639701,0.007532099908043759,0.00839647930653965,0.007770308350534666,0.010506745184219844,0.011246602408227249,0.008982915836705881,0.005617716362698593,0.003160248715379392,0.0019408172638609965,0.0006900673107502446,0.0004304291977946211
27,4146,0.0006744756105160141,6.082775988551785e-05,0.0,0.00030566319812035895,0.00030168113544607107,0.0,0.0014631874274514656,0.006068192100241716,0.015803920203790758,0.01307003459879394,0.012810031407123548,0.01368573157364753,0.011727797809562597,0.009181108445336908,0.01485190122921165,0.014779869711867174,0.013926721088972584,0.014398504829045783,0.00935647810853792,0.007180256804222099,0.003503921537037186,0.0011131601682854398,0.0005003754136056679,0.0007634188445489362
28,4147,0.0009590192837029786,0.00012676949313148318,1.9332578959174673e-05,0.000383459333898349,0.000383459333898349,1.564913629749868e-05,0.0019923619203464434,0.00857769840734487,0.02146123886108686,0.020111179989094348,0.019153531073154036,0.021919170212207347,0.017856391610441003,0.01378972110459155,0.021337488411117718,0.022111925630711172,0.022196033453469155,0.022421214907553836,0.01505929394862242,0.013144072053361612,0.00733457568920052,0.003083399236454944,0.0013101598243802552,0.0013834231503610133
29,4148,0.0011307880889329881,0.0005026367903215097,0.0001408837074390334,0.0001815782199713158,0.0001815782199713158,0.0005480416847318119,0.0019101350412609021,0.009083078284146963,0.01932185068035015,0.02798316854735071,0.025006029703946393,0.030411203290385283,0.024890648423772775,0.019142159373176613,0.024025897309916024,0.02413309609242871,0.02641932261956265,0.025680694716702666,0.020342281500928115,0.014693024639419688,0.01095882180214091,0.005129374702396535,0.002244806678234581,0.0017651752131367677
30,4149,0.001972867902911883,0.0016519675512043355,4.869382646661826e-05,0.0,0.0008912853362511131,0.0005888509187643006,0.0033286202618731057,0.013087339221399357,0.04131516672005303,0.043992684391340776,0.04787024879599194,0.04347279503141042,0.04380490893642912,0.03400632423625158,0.03219496178077563,0.04306632087208308,0.04786328035685856,0.04651094362465702,0.050904365031234584,0.031861260228928656,0.025148806932364633,0.014171740880935962,0.00817896105733901,0.006181746213915291
31,4150,0.000836406987215396,0.0003229218159689715,7.184973235438693e-05,0.0,0.0,0.0006174747528443828,0.0015964587623288227,0.008358524806298968,0.031154254941356225,0.04000757168210762,0.04376177760717951,0.03814703918841851,0.04221878962633417,0.034820048975014055,0.03050954100710638,0.03873850432651223,0.041722244956060674,0.04089360629387626,0.03960268340901713,0.021599137187172497,0.016774459673919915,0.008601812676377578,0.004468065579820276,0.00371448083428038
32,4151,0.0008982483261330707,0.0002207988067336032,0.000268782014412551,6.933126422543945e-05,1.5969689027645035e-05,8.356858438478755e-05,0.0007385635660731418,0.007410353296760776,0.021619585304521707,0.031156601449242233,0.04178959648131208,0.04019112408574658,0.03936586512435804,0.03471668373107887,0.027352927325415846,0.035222614281212976,0.037823965699556386,0.03859175530055928,0.0315600732895636,0.023154855473285208,0.016592104636513377,0.009565520469191487,0.003398644528920643,0.002799410833456403
33,4152,0.00024167033477608238,0.00014482352466387252,0.00025636316879155973,2.1335612564457687e-06,2.5293967156958836e-05,0.00016689670653641407,0.0006658994625777196,0.00300602584086451,0.01215876450498015,0.016155383909284133,0.017307188374101896,0.015732709713615827,0.01080792491946271,0.009195455990396848,0.010923095280215619,0.011816218268826567,0.013331753667044477,0.012167364396983927,0.011745100794514442,0.00956898250197795,0.00565954908497044,0.0037294912724492616,0.001640627123385998,0.0008696132605698388
34,4153,0.0005080359793959842,0.0002544905986399766,0.0003319228737263794,2.2353066043733275e-05,2.2353066043733275e-05,0.0003518482065946737,0.0007859489299642891,0.0043947849281627495,0.021628238573610348,0.03006649596332395,0.03215921309887357,0.02656959895068523,0.01347578471105012,0.011121120849637163,0.014435455532598182,0.014481308814331456,0.01795852568552172,0.01735466186066675,0.014278677335389098,0.012720693624763975,0.008552961526467586,0.003995652861413341,0.002062613272582796,0.0009927772355627648
35,4154,5.252961386392152e-05,2.3132415780803533e-05,0.00020814549270763052,1.2365251520639088e-05,1.5057042585680159e-05,0.00022858611742339295,9.826165273099039e-05,0.0022803562531097214,0.004963202565339744,0.005927223342656143,0.006989486936462222,0.008026114654495858,0.005252948239952819,0.006138392251237986,0.0075802652385894235,0.00777221025340296,0.007253869150396338,0.00851241576729725,0.006586571467217009,0.006099298886546815,0.0029219822179304324,0.0021958795535534626,0.0005965693036996297,3.329083013118429e-05
36,4155,6.493827895483064e-05,6.0292828203457446e-05,0.00019508190460466076,1.5113197029971292e-05,2.527579492248715e-05,0.0002452121349156023,0.00010082070770948231,0.0021802952880563406,0.004660831193531694,0.005647620109260491,0.006598998356876483,0.007579853310446105,0.004811492409848641,0.005549640742137346,0.006950750109879882,0.006816063205967705,0.006535775747561085,0.007929973439607963,0.006103167638311917,0.005566093526576942,0.0028076842906756124,0.0020129474752026244,0.0005482423276515165,3.1249506048135774e-05
37,4156,8.482951994628409e-05,0.0001603948969738985,3.4941469911737014e-05,0.00011461701012329679,7.608559086223437e-05,0.00023485297733010855,0.00043881699088011214,0.0029972311499501833,0.007517817200009702,0.009979568283914726,0.010323521839448334,0.010113579753466263,0.007603424865995265,0.007324044780143518,0.008077352522274154,0.009410386604884819,0.00953765241253828,0.012247698718211995,0.009315569205235259,0.008003395227884309,0.004459247521333029,0.0026310102218261816,0.0011279535036027926,0.0003937586143174632
38,4157,0.00026407656959116565,0.00033838701304189216,0.00011099207640575996,0.00010586787097941517,0.00011824916760570372,0.00025870595438657945,0.00043887453530838606,0.0032397064577785097,0.008591464060966371,0.01252562476049519,0.011336483367353486,0.011685653775002924,0.009584674143192818,0.00858972365081773,0.008060941253176478,0.010735791323849287,0.01088991646986434,0.0145520470182012,0.010938059027836112,0.008601674095713135,0.005809630648204874,0.0027059960504923256,0.0013738405712184017,0.0004775596207202142
39,4158,0.0004243833312179884,0.00026723917732698936,1.4379783823406741e-05,4.18997887978655e-05,6.126890253366877e-05,0.00015515974283305124,0.0003846821947469354,0.002979987444372002,0.005508473971567936,0.010078438934293487,0.008685002460923854,0.008930651104895479,0.008594217379747785,0.005960515356256004,0.005917602928346116,0.006979819856966295,0.008032221016120937,0.00990859802463062,0.008083856858424028,0.005292901964114231,0.004201537017553169,0.001870421928830519,0.0008289469284457405,0.0002599712694573531
40,4256,9.877938796122486e-06,2.126843900599643e-05,0.0,0.0,0.0,5.090225539436397e-05,0.00010818580291930125,0.0005878017533865947,0.0011434239729012639,0.0017958880675763985,0.001657574227826447,0.0014440851642295266,0.0009883596529093176,0.001169566709069862,0.0012149530773531187,0.0013655848484326394,0.0016034282957238355,0.00217272618368378,0.0012721279048682772,0.0011600918025818886,0.0007570163582473577,0.00029123637659089866,9.366145987214566e-05,8.540480249955335e-05
41,4257,4.954204260799895e-06,2.4771021303999476e-06,0.0,2.4771021303999476e-06,2.4771021303999476e-06,7.431306391199844e-06,6.002943289067136e-05,0.00022251027755782965,0.0005941567650111973,0.0010402644493686167,0.00076143374988438,0.0007975713994911798,0.0006449351054521083,0.0007744650510406516,0.0005662375446007969,0.0008604897069324251,0.0009333577063724348,0.0011026980591629708,0.0005644360731129995,0.0004936881159906069,0.000497879588987873,0.00013221792081845148,7.957153445494496e-05,5.437017633751092e-05
42,4258,1.1920264692537664e-06,2.8519434563104654e-05,9.913243799465338e-06,1.2871341763809316e-05,1.2574579371992394e-05,2.0094979624709834e-05,8.32640425050688e-05,0.00047049462968884876,0.0008706399834426264,0.0012807405219786828,0.0017738889710099948,0.001394941521355048,0.0013277436605439953,0.0009392459648648508,0.0011443208744494053,0.0011126685486782819,0.0013073940831257065,0.0013280125340571992,0.0009841206384726586,0.0007958960791602585,0.0005346361000181239,0.00028327232968450517,0.0003053678314525256,4.917376612083578e-05
43,4259,0.0004843081438363369,0.0010958136815799,6.483443674831966e-05,3.040654357762171e-06,0.00010769393608788407,0.0003280154067971816,0.0023476405772530524,0.005931264304931288,0.026566165674161507,0.032171307276632095,0.03456188246289581,0.03768496666546906,0.0303399211616583,0.027952406090966008,0.028024796487764746,0.031295050432891984,0.03500283416874522,0.03018871063027029,0.02899396522507747,0.02262128734559449,0.014698794658572528,0.006680312425638541,0.005593101811020578,0.0019385096455214175
44,4260,0.00010707261262579568,0.000795467536384431,3.793663978273108e-05,1.7964654256073414e-07,4.198451858864784e-05,0.00023932349028002066,0.0011513552502131605,0.002936753778237681,0.011467193507111567,0.014912249876114354,0.015218339274741782,0.016032579236198483,0.01267684505295939,0.014493617929162891,0.012410744891768152,0.013934849149980078,0.019713761065476135,0.014880689711566034,0.014562960232423032,0.011315039822922845,0.006417308702610515,0.0035830110163656576,0.0019074031068307034,0.000632796634153302
45,4261,6.202382485741234e-05,0.0006392123475230369,1.3883636609242187e-05,1.171016685854721e-05,1.159404132457035e-05,0.00020249126303921393,0.0006417583104062924,0.0029294909817064166,0.01010411138124308,0.011760509063744255,0.012635930645816706,0.01356354843406861,0.011572045312621605,0.012458748744469736,0.010454779228556518,0.012955487050223003,0.0160519678989334,0.01367052770218964,0.01298405783742104,0.009835826372030704,0.006790069186109357,0.003360131089772704,0.0016854586979085148,0.00040110452474975786
46,4262,7.047265282217934e-05,0.0005342863452562399,0.00012769606146693018,0.0,0.0,0.0001708773757057644,0.0004919816883217764,0.0024283246540791658,0.008090570375281766,0.010843523063707252,0.01060937831537879,0.010998757068748137,0.008608139697411015,0.010279257312446983,0.008944854250717045,0.009321523788361132,0.013787628625809652,0.010505001348201717,0.010218379621829372,0.00787457501587348,0.005590908017089324,0.003042004997557112,0.0013405402490306428,0.0005729280693781986
47,4263,0.00010938281843842237,0.00013087225881492222,4.3818258655241735e-05,0.0,0.0,6.067865362884929e-05,0.0007410609608309877,0.0033605614640963544,0.0076016879353865835,0.009380889959570059,0.007782954253120634,0.010583867088481467,0.007915213413503614,0.006563359914100773,0.008234603489283841,0.00790165088023405,0.009545620869241135,0.009178361232154882,0.006227711117604601,0.005341413162776562,0.0030284869841235027,0.0014651919327116412,0.0006270834401527068,0.0005404969457279732
48,4264,7.445360082405296e-05,1.3108030899670166e-05,7.372485969376201e-06,0.0,0.0,0.0,0.0004553319838498863,0.003971240672748104,0.004006171622061645,0.010158766921953472,0.008104636729507208,0.012668335326674609,0.00814873928107961,0.004571372418979883,0.006870360496360325,0.00851225368472862,0.008293091519680327,0.0075529527910811085,0.004120737739119585,0.005009538169392802,0.0032648928892186086,0.0016878902974360593,0.00031711209165518326,0.00019223391755557204
49,4265,0.0005685194341437319,0.0004901719133760981,1.144829491529781e-06,2.6548047360101762e-05,2.6548047360101762e-05,0.0005409714472459573,0.0016418080549145501,0.007173057359654406,0.013772133994789593,0.02271190611602297,0.02029975561237361,0.02329629863960379,0.01944042089102423,0.014193062209554337,0.01750792124901127,0.018428302615769207,0.024192113511045558,0.023456241546787604,0.020425552732437853,0.012409397054378862,0.00994994532186496,0.004250891469474943,0.0017724935444907632,0.0015890006180409508
50,4266,0.002407838527760709,0.0013957032680344268,4.081870969966503e-05,0.0,0.0005115568578608165,0.0009674741449102695,0.003098500151535947,0.015228092544743199,0.04355892111055169,0.05073563251100124,0.0565232582731691,0.046164634029394754,0.0484459451140188,0.03898240294603502,0.03887900876784785,0.04783561971305919,0.059632034118328944,0.05918466347322863,0.060478811889700015,0.03484268507420731,0.0279858566756104,0.014157766780619243,0.009199655381643487,0.007011515257928576
51,4267,0.0010361726333674894,0.00038295767892673673,0.00014051657650848622,0.00012093274831614874,0.0001310104773424945,0.0008830965959727872,0.0015750059314859754,0.007225542043302287,0.02161479373235504,0.028590913367613033,0.027944205333356176,0.023564877374461383,0.026789151372371013,0.02171334468120251,0.02232068590874742,0.022709622977250134,0.027825481399502177,0.027775788713819673,0.0321416567354606,0.016749710275540557,0.013220814641507296,0.006943023215833854,0.0036817467616754866,0.0031976441772380926
52,4268,0.00039994724088593294,0.0013055582907834378,8.792924867188394e-05,0.0,0.0,0.0007828697241098814,0.001856057693034341,0.00933847382694422,0.049803404661080276,0.06073140464898116,0.06230508174270021,0.0676783219845199,0.05102508198005762,0.052496353521790586,0.048197129032801045,0.05270256510631641,0.06958072632374519,0.06532533554974539,0.04234356259743047,0.029641050660420196,0.022645953585416823,0.017048022175769038,0.008925630546265662,0.003966793411277073
53,4269,0.00022482972619443942,0.00024890404759533077,9.688129243626075e-05,0.0,0.0,9.995669988223306e-05,0.0012547523693822642,0.004246007107836577,0.01607002675391402,0.019251070739759072,0.02134866843443448,0.021091170834635332,0.012929791563604435,0.0109059399715969,0.011073827364852185,0.01577723499952815,0.021296401783149944,0.01624100698497561,0.013658018909655683,0.01140537812152831,0.006139808905680411,0.003078501240418385,0.002855546742216478,0.0007052758674544066
54,4270,4.496856883489705e-05,1.1648394736773273e-06,4.28040663860852e-06,0.0,0.0,4.28040663860852e-06,0.0010980430656788985,0.003794233819511483,0.00858400221913163,0.008169314445494924,0.010492402509841193,0.012603355186060901,0.009308943974745439,0.006751559386728553,0.006374023756467423,0.01302531659007847,0.0165014302152981,0.011505276515408544,0.010904250947656787,0.00879267263662232,0.002463915583627702,0.0009659277613440215,0.0017302108941544426,3.4945184210320665e-06
55,4271,3.224132746015673e-05,1.1366548869537674e-05,0.00014543137010225693,0.0,0.0,0.00014543137010225693,0.00019336359962101798,0.0022434251440611773,0.005056925004084134,0.005507326912460476,0.006805335773473028,0.007862272341964939,0.005182256411901242,0.005637915372523639,0.006783750173462235,0.008026212455949939,0.007785340321291406,0.007930973866295626,0.006523761448783766,0.005853496919494511,0.002496120766647003,0.0018501058585878327,0.0007244913725194723,1.1366548869537674e-05
56,4272,0.0,2.046613447238652e-05,0.00020548710013509961,0.0,0.0,0.00020548710013509961,0.0,0.0018130967281852995,0.004103244618828309,0.004591404798217704,0.006069887549840768,0.006928022734843242,0.004103278081684482,0.00495119693087885,0.006954026646353386,0.00650676527305259,0.005711680002289742,0.0070823612302254625,0.0055518706555821125,0.005192870815476027,0.002608248924660494,0.0020595160972651724,0.0006109235233675417,2.046613447238652e-05
57,4273,1.7172676675118707e-05,5.66720845231363e-05,8.730581334760391e-05,0.00010172439072805449,5.0862195364027204e-05,0.00021941833874526584,0.00043428505926260656,0.002193323531585822,0.0053186117267315855,0.006364995984843371,0.007510588763007774,0.007392582337013261,0.0048054865028498645,0.005263950247244776,0.006386218552093678,0.006191636529205795,0.0066742833283291335,0.008380255088965758,0.006419422022814445,0.005319070245653825,0.0032169312015812345,0.001965562461953429,0.0008636655006091106,0.0003081952186176198
58,4274,0.0002843338657652877,0.0003671805985450259,0.00029894850319999393,2.7635151307843735e-05,1.85793935968258e-05,0.00026034455996288924,0.00041488561759181036,0.004155470931485992,0.011699543766397114,0.018353175771522064,0.017518779714617926,0.01690771852833884,0.012890784329630185,0.013019621325551282,0.012212306458887226,0.015590287710250983,0.016763651219349217,0.020574192874469557,0.01678875463514945,0.012271517699425263,0.007798238002717683,0.003908025747918888,0.0026915846232831797,0.0007221434045856567
