hour,cellid,smsin,smsout,callin,callout,internet
0,2823,0.0005330326807328367,0.00046343373635351865,0.0007755599953363603,1.4377898727746708e-05,0.004712984007927397
0,2825,0.0013889219965998773,0.0017359601513699983,2.7365900646445816e-05,8.370912267155309e-06,0.004400165737328322
0,2943,0.0017627947000680125,0.003345121289463895,0.0,0.0,0.004570056590690563
0,2963,0.013459463834721335,0.009919353467060453,0.0031601112647322463,0.003912467170943308,0.0908909093132033
0,2974,0.016052521027790465,0.015220121109425815,0.002933837582659638,0.0017109260741713756,0.052264603277765775
0,3047,1.0161490965764948e-06,1.8893579260834255e-06,5.874192905357163e-07,0.0,7.408469233401821e-06
0,3061,0.00020346614538450412,0.00026973553534125923,0.0,0.0,0.0019949941982158707
0,3318,0.010217505846589538,0.01285278587647869,0.0016155472099173111,0.0016778574154706005,0.06284122717922527
0,3338,0.002813533636115423,0.0017854064194891064,0.000554459766320853,0.00021916191175730244,0.012002447625211552
0,3342,0.0019624863890076016,0.000762989343897609,0.00013443686957450044,0.0,0.0019069807590458986
0,3416,0.0008381043342231501,0.001385167740604013,0.0,0.0,0.009899950562605711
0,3448,0.00020752490848816087,0.0008918627748020745,3.528730772443828e-05,3.190953110596442e-05,0.0025798474677506313
0,3533,0.000510336191917694,0.0008434525405029962,0.0,0.0,0.006087550532420845
0,3648,0.0016921166397257644,0.0021529083767581943,0.00043784090088844023,0.0003636487632075083,0.008336090837345454
0,3749,0.0008682223861333834,0.0012648753445222726,0.0002374916246984215,0.0,0.00903388962283473
0,3772,0.004072750034415416,0.001973774748659871,0.0017269077118489287,0.0016309002887795391,0.061309318674260954
0,3787,0.0009220461312688934,0.0028650694857530125,0.0,0.0,0.014326052990448172
0,3901,0.0005310163500839166,0.0029238721066722484,8.561420309334454e-06,8.974237586060732e-05,0.013929843149510615
0,3910,0.026112158127166454,0.012950239972400789,0.0018584448375659145,0.002021362324655832,0.027367129141720986
0,3911,0.03764092020254726,0.054072709243520235,0.007418647595682016,0.002547436238862075,0.04885615642291691
0,3916,0.004892094603222877,0.002643371286404147,0.00023809782250274974,0.00023935397354606084,0.028087480787759203
0,3917,0.017697204164134107,0.013848616473748143,0.003110844795235012,0.0003011042291018012,0.04246810324369523
0,3926,0.011882598056085993,0.015697162952110152,0.0005780212599862755,8.251830073382216e-05,0.025491372838911553
0,4023,5.81202015274788e-05,0.00196298124778204,0.00011109451026015309,0.0,0.011788057376004073
0,4115,0.014792346689184423,0.022453124986162216,0.0006616891192623511,0.0006072091290219462,0.006851009169112033
0,4130,0.00010905396221227543,7.269164821990624e-05,0.0,5.872523064426351e-05,0.0003192386885365579
0,4146,0.006783138626443206,0.002819284297105954,0.003345981289175767,0.00027629439739333,0.02689984101719409
0,4158,0.003915177035953609,0.011075690670583543,0.0021053076843017392,0.00039324787962598045,0.02285402105257069
0,4213,0.0015324987687688376,0.003052428194551234,0.00067761928026035,0.0006635231168513652,0.01077394758083156
0,4340,0.00026466324047605383,0.00017193962309268904,1.621204157851253e-05,2.5545989920226364e-05,0.0010593171443472817
0,4392,0.013212823006780752,0.022547181841316113,0.0055392912119351795,0.0030636831076340885,0.06859743219869913
0,4418,0.001162841992936224,0.0015970079019084734,0.00044783399411251254,6.575365428505917e-06,0.003096204840424267
0,4491,0.004609692045102456,0.004491650077007099,0.0007312786383016837,0.0012288514603199547,0.01634321270909548
0,4499,0.032670200566753724,0.03702858254853926,0.008063985180715513,0.002849260627337577,0.12559306097123732
0,4519,0.0018205115921009294,0.0007387770513036896,0.0,0.0006323432904627858,0.012014998823741845
0,4521,9.871232241211862e-05,4.078642688684709e-05,0.0,3.491042844162033e-05,0.0026523623713919945
0,4522,0.0,0.0,0.0,0.0,0.0028431225538342276
0,4527,0.0018856639958678987,0.0020355872629052117,0.002245379165078789,0.0019109595960052476,0.017917665440386144
0,4589,0.015248872073625455,0.012735871488589859,0.0012469116004904309,0.007341603498738174,0.02422988809959712
0,4599,0.0025681434844793353,0.004543634075225539,0.0003456802676556708,0.000211742110221705,0.006569891448386089
0,4605,0.001969095298942175,0.0034997175901090674,0.0,0.0003231580620577684,0.008115603099411131
0,4639,0.0007047482016786417,0.0007655574320606742,0.00015745018542940556,1.3060423332485474e-05,0.005051298459076691
0,4739,0.006415556390800343,0.014120974977775468,0.0010929645068053877,0.0005617165798142988,0.02371127243552236
0,4847,0.04856606572642648,0.05230237595095362,0.006769454034279074,0.0032194509318993893,0.07327485847348521
0,4860,0.00962032385925305,0.014739088089973075,0.0011658729947689433,0.00017968434498505067,0.022762078779849586
0,4927,0.0,2.553796804636867e-05,4.023481833239694e-05,0.0,0.0008569579534987267
0,4943,0.002665418695612843,0.0021652178164608973,0.00022681080677821477,0.0012770432475168762,0.0037932864333039443
0,4950,0.01965411643801642,0.023378215835050523,0.000537997045239503,0.000493701207631217,0.013824261976625387
0,4961,0.05525975145775276,0.05460756639948674,0.0016936259768202948,0.002792920618369555,0.075018437904583
0,5091,0.014416306127055002,0.009410080506795999,0.002057295231343223,0.005720852408418372,0.0561581139328346
0,5093,0.02279820797790499,0.025652176356885093,0.0021529413630095367,0.0005190579888187636,0.050304702539927144
0,5159,0.000285834171518695,0.00018485580916483983,3.3262182505085774e-07,2.637068256297799e-05,0.001101479409461126
0,5170,0.006924023690477693,0.013082461756590625,5.667130810730365e-05,0.0,0.06769031488326456
0,5190,0.01212498225520977,0.014144582666902964,0.0007009409240657611,0.0,0.03297893749383195
0,5236,7.09789056974242e-05,9.611787828518114e-05,7.588373318315615e-06,2.510227647030063e-05,0.0016448942036300226
0,5237,3.6197912071543155e-05,4.4869276441457236e-05,0.0,1.2801690693020691e-05,0.0064705884097796
0,5277,0.0015436880740700716,0.0009983400742960937,0.0,0.0001424186197236896,0.005012858045309669
0,5289,0.0023997661963506126,0.0060036829537661535,1.5879992736497826e-05,0.0,0.015585355959711103
0,5342,0.0008249211371506697,0.00046467861534938614,0.00028641526502682914,2.8219457911115674e-05,0.013220948612084102
0,5420,0.019588662689173093,0.023265787286306298,0.0005301590972054225,0.00048650859487615335,0.013691653758949977
0,5436,0.054084109481804664,0.03915872647165389,0.005811843422657748,0.016435700242145093,0.17715118835147775
0,5540,0.018515189658135537,0.02689251189447922,0.0004211300650025765,0.011204730493715575,0.0679857251294056
0,5545,0.05186763376399862,0.05219606614632085,0.0028625489711591747,0.003284546875503115,0.09764452016886102
0,5549,0.03989772525199286,0.009889324260805748,0.013100514314158504,0.006018726524533914,0.21393144641467854
0,5555,0.013486298399110065,0.0152466858949741,0.008923094737248553,0.003037568128776581,0.04015589621563408
0,5582,0.0018381364783775379,0.008058970436325558,0.000607329247894987,0.0002807957245922606,0.02836044731803871
0,5653,0.005995864672913155,0.0060863955955564675,0.00015024983791566833,0.0001700323666552553,0.006952292174981924
0,5657,0.010942177057237155,0.006642469080521022,0.0028331074616308365,0.003907589984268654,0.03318524893401654
0,5666,0.06272534678660141,0.0192277380792199,0.025426241118764084,0.0008001867714446793,0.22179388581815135
0,5667,0.13111131375002136,0.10060441299954614,0.012016818675701622,0.02570798885338171,0.31345894278217873
0,5679,0.01187358938827337,0.01627746296497729,0.002404760889497944,0.0006200878262723239,0.03758193877983741
0,5685,0.008122956485796565,0.0012926771671955923,0.0017346431978129543,0.0016165430498019742,0.026346314340680355
0,5750,6.381108296003232e-05,0.0006002176861207401,7.377630154272576e-05,0.00025687291312432014,0.002755780562724271
0,5756,0.0016177326706328962,0.001876155109771865,0.0009785791858234773,0.0005320194646033072,0.0084849118807139
0,5757,0.009208830655876942,0.008557232317657029,0.003894989164099753,0.0031594838602948317,0.02393734845805352
0,5770,0.010250430963175594,0.009698782761908505,0.001373568875949857,0.0007948696523293123,0.019875009525136152
0,5781,0.015347403795198548,0.01239647119306615,0.0015846666975665943,0.002883331234361125,0.05403935656298198
0,5833,0.00024874392977614594,0.0006166632001426596,0.00017511022198639118,0.0,0.0008379325349298297
0,5870,8.780388570968481e-06,3.4719794333496187e-05,0.00011694409266970089,1.4543264692004818e-05,0.0020782152151658066
0,5879,0.0,0.0,1.157385628115186e-05,0.0,0.00024312565873593886
0,5884,0.012211632200555975,0.014496513280867207,0.00032919996078710847,0.00030209537325691447,0.008516327292015562
0,5923,0.007729384543210464,0.00847388893914347,0.0022370191136856354,0.0007765046092746531,0.025123884219398686
0,5954,4.290016500036453e-05,4.078308313544313e-05,0.0013990268463880949,0.0,0.0016115786186727266
0,6008,0.0009576367506009283,0.0008046607729221649,0.0020176228155065552,0.0003420049309258276,0.00869510927680162
0,6053,0.00015756392012160545,0.0,0.00018217028678899625,0.0,0.0016905878313914601
0,6068,0.00022009996490508532,0.000460739160518644,0.0002010861948325755,6.317670284513657e-06,0.001151273135432337
0,6092,0.0,0.0,0.00012273993413898618,0.0,0.0023508789726129466
0,6110,0.0032514788873846934,0.007720589862187026,0.0003059326442719847,0.00021851481513539457,0.01424268501226506
0,6116,0.0032889993031630527,0.0034606825376232203,0.0006176343794460826,0.0001230429055601448,0.008161377427300658
0,6139,0.0053997220020100024,0.013185329863012346,0.0021244327640167772,0.0006357403714589552,0.03436581216487284
0,6155,0.006455958475061439,0.0067949175592492824,0.0009001460409899357,0.0005204009108930876,0.024829280188928854
0,6163,0.0,0.0,4.941148338669431e-06,0.0,5.928789138416698e-05
0,6253,0.021543825038096032,0.028323215867497323,0.0024246210448816336,0.0034725613216884756,0.06775874718813632
0,6341,0.0004590479149601828,0.0015952054043386179,0.0006352299206295067,0.00059170257950317,0.012004537782863573
0,6345,0.0029963520986512836,0.004920312435210764,0.0011795331411657557,0.000890554404030827,0.028238722737793102
0,6369,0.022382922465075273,0.03797307936406398,0.007213528570735975,0.004519599472210647,0.10041682853202637
0,6400,0.0003568490104344066,0.002432835428730713,0.00020628861772743954,0.0,0.004712048707286433
0,6405,0.00011463598621679657,0.0,0.0001325384039019584,0.0,0.0006614424215998473
0,6407,0.0,0.0,6.46296703333618e-05,0.0,0.0001553066853802069
0,6462,0.001112183450970474,0.0008275967024914892,0.0012682103890568543,0.001030138449747599,0.008237947984196175
0,6489,0.007020474564781954,0.009852614531301498,0.0014404254323327503,0.001723630473828741,0.037570902185401385
0,6564,0.0,8.289505704454625e-05,1.4276343256184612e-05,7.095257363794473e-05,0.0005003316872459847
0,6565,0.0,0.0,1.4852388739515219e-05,0.0,0.0003873841223933098
0,6584,2.142139992586454e-05,3.540398363813345e-05,0.00013883453140268735,0.0,0.0020200672590932616
0,6590,0.0005079878129813697,0.00026296108116635584,0.00021413937857094013,2.5938754616554585e-05,0.003248813789346433
0,6655,0.0045277524759366125,0.004460723825812777,0.0007185474500251441,5.411005487266054e-07,0.01535236542166654
0,6696,0.000558565728989526,0.0,0.0008494040644504157,0.00037368892087145716,0.003841407206271645
0,6728,0.004325575411363549,0.00608034954545364,0.0007069666246816299,8.64249893548932e-06,0.02076226473306063
0,6758,0.0,0.0,0.0,0.0,1.7467332878011126e-05
0,6762,3.961726417311898e-05,0.0,0.0,0.0,0.00122317650010145
0,6829,0.0021429545856850247,0.0020867518007749793,0.0003876334484680712,0.0,0.010888514571020358
0,6832,0.0018443505375106354,0.0013997506648671955,0.0005976986464077272,0.00015189431879709584,0.015681866414462668
0,6836,0.025234058348439847,0.02702603699978163,0.0011235904558473178,0.002602978452979864,0.06422390507706038
0,6853,0.0020699586732243944,0.0022773413583525213,4.7729567280479505e-05,0.0,0.00843478609682931
0,6879,4.7967862171549333e-05,0.0,0.0,0.0,0.001956088112708401
0,6974,0.006742486730815347,0.008390679669329455,0.0017760777305123666,0.0012653703250237742,0.022286172752132547
0,7053,0.0,0.0,0.0004622901466362684,0.0,0.0009684119018433248
0,7075,0.01656121687272351,0.01748352354362398,0.0014155453445906625,0.0010304741388981631,0.03600333946648277
0,7134,0.00032737581729817865,0.0,0.0,0.0,0.0008422939878130742
0,7148,0.00031114635626603706,0.00013788866692235064,0.0,5.794719909506374e-06,0.00303338944978924
0,7157,0.0006077107573286553,0.0,0.0010020358436646957,0.0004841187536804695,0.004264582116593068
0,7170,0.0,0.0003165058497710665,0.0004321942156760254,0.0,0.0013215027207665116
0,7174,4.7026093277167606e-05,0.00011349797978785491,3.698605784573796e-05,2.9264967843523895e-05,0.0005657406129346707
0,7182,0.01092763401673054,0.00922758439915884,0.004463215359419816,0.0015156564672936948,0.05946878475761054
0,7183,0.010897758959545664,0.008394924909809948,0.003942246089090052,0.0014348339382832603,0.05260598414265809
0,7214,0.000895986128436489,0.0005011751286299629,0.0003052420863188816,1.7669827336980982e-07,0.0037548566441669468
0,7215,0.0018277356627754472,0.0011093105445320111,0.0005595974403648434,7.800897196064915e-05,0.00667399039830246
0,7220,0.00011558851292632276,5.122423507993177e-05,0.00012270119637497907,9.805376697520995e-05,0.001237324669086565
0,7230,1.3951582553768038e-05,0.0,0.0,0.0,0.00033855275894981716
0,7299,0.016028233228478954,0.01379268877027324,0.00673731731978337,0.0019669162535248083,0.09001708799533663
0,7338,0.0005582314037519268,0.0010459463990441968,0.0004814579530350789,0.00016311533713362616,0.007067761873993368
0,7438,8.246910118277606e-05,0.00025556231610368547,4.815634553211462e-05,0.0,0.007607479379492026
0,7447,0.0001520958016188116,0.0002552277760752338,0.0001939838270678172,5.889942443134083e-08,0.002180146038420618
0,7450,0.0003287081492978009,2.1530092632067705e-05,0.00021883097603060702,0.00018998619988212464,0.0028616933957388963
0,7473,0.00013264742771396877,0.00012608260843249304,0.0,0.0,0.0011666661376729126
0,7499,0.012145440828575764,0.030300477258600474,0.001423445011650977,0.0,0.03591219973548664
0,7557,0.0,0.0,0.000647280298290893,0.0,0.01125464828861614
0,7569,0.002381051927967924,0.0008446474745717631,0.0005183708175937258,0.0005246842945975374,0.008789107682646928
0,7638,2.733719384175119e-05,4.719696775023744e-05,0.000979061943864116,0.0,0.001862931362435358
0,7680,0.0005369424017206421,0.00015888202669332052,0.000710899998320234,0.000527037232745396,0.006843230352921285
0,7709,0.00368257859549758,0.004057560906145219,0.0,0.0,0.0037776441069711916
0,7744,7.880559718012264e-05,0.00036795746584820894,1.301606740916069e-05,0.0,0.004499942500608729
0,7765,0.01402542904531259,0.015039103270148261,0.0018275033886617407,0.0008838821612190035,0.06083119575543851
0,7774,0.0036445854113865642,0.003302139240700101,0.001530755102992708,0.0006652455944253816,0.016012076465301964
0,7810,0.0017729454507617187,0.0007955219964950235,0.0003445819548362966,0.0003800235420880976,0.01123186400043395
0,7867,0.00027379672248573994,0.0005472445146774627,9.44346201441562e-06,2.433119681353046e-05,0.0019535672284831398
0,7868,0.0020293977340772795,0.0019143827560074845,0.0007358917390717537,0.000385705406922307,0.007097176430534677
0,7877,0.0008382846760752472,0.0018615365044566885,0.0002634316756674533,7.755308860632283e-05,0.005265151425103391
0,7946,0.0033576474516505634,0.0043987573628689125,0.00016044379537683256,0.0,0.007086367074011469
0,7995,0.0007809223739900154,0.0011507861518889335,0.00026080099003679094,0.00010126784909038897,0.005103378193160246
0,7999,0.0032286183364992078,0.01221354951196856,0.0007034440225479985,0.000685709019567241,0.017164592516345126
0,8033,0.007395674829459053,0.011166946299738254,0.0008363695103313213,0.0004734542872607673,0.02705502318836731
0,8040,0.009256567330596011,0.010074907973549324,0.0014700784237830155,0.0008024136688006449,0.04051699639825097
0,8053,0.0009105904474972588,0.00037624209220457855,0.00036947631106254463,0.0001288151342413293,0.002673752749966321
0,8111,0.003475823155047216,0.0075103045008436675,0.00023405238523710413,0.0008508328131458401,0.010208980223813453
0,8113,0.0009808605305074048,0.001009498271703821,7.824327369544748e-05,0.00015536891042851716,0.004183047229084387
0,8127,0.0011774530716150981,0.001019463807535441,0.0003948763702851136,0.00021260887705640136,0.005858292102835462
0,8164,0.015868251544909756,0.006623373627813975,0.00016573733112554392,0.0026405126390730087,0.016102139847122266
0,8383,0.008160518850239376,0.007176053847779307,0.003890639249199792,0.0018091377408627303,0.03797893984576376
0,8401,6.249905415914416e-06,3.873548469941856e-05,1.4451875291532689e-05,6.630992072446374e-06,0.005601459485681311
0,8412,0.0003345509179128052,0.0002464737431866735,0.0002556843719930859,2.693169334729433e-05,0.002946968062573632
0,8414,0.00020471499580242876,0.0011346971209935633,0.00045537604979460145,0.00025577978829809225,0.002649965728122224
0,8439,0.0,0.0001082191911151293,0.0,9.262832309179523e-05,0.0011741240717973948
0,8447,0.0008800374254166449,0.0006410427232761956,8.656863282044908e-06,0.0003350999774489495,0.005745245642426513
0,8479,0.0012860845591251037,0.001681105097750565,0.0006592510485462424,0.00021151975917042072,0.004492618203857065
0,8511,0.0033471647105618335,0.00012815957498497592,0.0003386038900641736,0.0004290217408624435,0.013687173769812336
0,8577,0.0018040240919907611,0.0025032085007682704,0.0010860081856067106,0.0,0.013009226595568805
0,8711,0.0033219343125257244,0.003064416832721119,0.0007067003855896683,0.0003752394711394637,0.0115057547933273
0,8788,0.0,0.0,0.0,0.0,0.0007097747240803799
0,8813,0.002171684756033423,0.0016788513962817506,0.001600018708846189,0.0,0.02141025242672026
0,8900,0.0011248014068909954,0.0016260973676586097,2.0443169119670264e-05,0.00027401609102698556,0.007772293427974196
0,8913,0.0011438449112652193,0.0028357156859365102,0.0,0.0006067953060052885,0.0022931790713545705
0,8934,0.0036269299428743555,0.003744492800259095,0.001153999913392203,0.0009195258636336915,0.014593716501814473
0,8939,0.043024520409811674,0.053409098725358886,0.0018259205813976477,0.0005408526627218575,0.032118559747242294
0,9018,0.0017110856857659004,0.002124203947050919,7.118050200216252e-05,0.0003325497373912917,0.006069082659593231
0,9024,0.0,0.0,0.0,0.0,0.002162492583329533
0,9053,0.15831129440215486,0.20109832239154257,0.0020290092266825235,0.0022954224955100072,0.03130619649321437
0,9110,0.0006046494661430457,0.0008068327745986287,0.0004966127954656987,0.0,0.0034548084330170074
0,9147,0.001863323007811694,0.002187962137037113,0.0,0.00039475336723856976,0.002039003825151542
0,9172,0.01682046104190055,0.024905180437211568,0.0014757369968941224,0.002704206026290601,0.02922840530804799
0,9175,0.009424265898684723,0.010211038573606867,0.0020951515484497335,0.001267317915123244,0.03289992091296692
0,9177,0.028993941486265978,0.034435724477610105,0.0006130751504685634,0.00026696008331123585,0.0151291954294763
0,9273,0.005052785619568097,0.004102792518747317,0.0003453868989920081,0.0,0.006959965502371963
0,9336,0.021696570520922002,0.01448438132125157,0.0,0.00278734038706121,0.038841851804509324
0,9341,0.0,0.0,0.0005684458303680126,0.0,0.0019038250096867263
0,9347,1.7125174790149734e-05,0.0,0.0,0.0,0.0037979184990291066
0,9416,0.0035043450668765254,0.007628142925527634,0.0015303660751279289,0.0011094966992085203,0.02250803204176028
0,9490,0.0002787381001076632,0.0004856562952002658,6.423436328930418e-05,8.313780164096113e-05,0.0012035045735277001
0,9499,0.0010518488648123844,0.0,0.0,0.0,0.004409238649751415
0,9616,0.000985783863337172,0.0,0.0,0.0,0.004132228057624528
0,9643,0.00330794040741759,0.0013811074850688329,0.0,0.0,0.003374060356519302
0,9652,0.00528663633750784,0.009185566825765693,0.0005258477383311018,0.0005799526069653953,0.027696470871323944
0,9848,1.4404400571431184e-06,0.0,0.0,0.0,4.875473801223502e-06
0,9934,0.0012763983389022446,0.0008635183360216526,0.0006947728002857911,0.0006151130462885274,0.005741736838549677
0,9959,8.086772249708271e-06,1.0023993065514765e-05,0.00015331399884149367,0.0,0.0006076856652136377
0,9970,0.0,0.0,7.767696916719308e-06,0.0,1.8181797441716584e-05
0,9999,0.0016817634601786339,0.011816903049637046,0.0002811169815774108,0.00016043555330249782,0.025530965462403226
0,10003,0.03770962437151044,0.04775099812117149,0.001846474695115057,0.0002754727198402631,0.02308855858875484
0,10040,0.011585027059497738,0.005657103114236609,0.007059408536535611,0.004034706821531899,0.016960413899299486
0,10051,0.005246967554424064,0.0025956807410442255,0.0008872131415404528,0.0013069252525912639,0.007497706646798404
0,10052,0.011060585024183408,0.005474094886247867,0.0015241038472762522,0.0014240521615111591,0.01256605871895457
0,10112,0.0025839490676109592,0.0036274036837630323,0.0008521129107068828,0.0006482721601071752,0.01747323550805876
0,10234,0.008256415454357955,0.010478089140993999,0.00015118100142582285,3.599948230293923e-05,0.001487619076179191
0,10278,0.00674198552759639,0.0033029508631245547,0.0008322281889742236,0.0007637069116957786,0.0037490173267043423
0,10282,0.0009134129363771475,0.0010454293653658362,0.0010997112348130104,7.429112325236385e-05,0.005394447283651894
0,10388,0.0037560938221299026,0.010649245265086014,0.0,0.0,0.005539980779942018
0,10392,0.001237404247522333,0.005739933547249243,1.30968912240124e-06,0.0,0.02000009960511654
0,10394,0.0030852039182052353,0.005324994835906541,0.0006370385268580772,0.0,0.00551684403381496
0,10437,0.00011698416242526259,0.00019334429060464598,4.74962323783776e-05,4.137241563519982e-05,0.0010797143079222845
0,10507,0.0029466720181667043,0.013653755575795382,0.0002337135346898621,0.0,0.010257112559296757
0,10516,0.0015986480568418876,0.0006940590182707098,0.0006650935390759824,0.0010437800617593047,0.006771403965693366
0,10571,0.0030458781269753895,0.004174670397096864,0.00040377726517074356,0.00047024934179797025,0.009186220978842313
0,10822,0.057383057508941925,0.08251410744231161,0.0020996519159068873,0.003500718106426395,0.0723581409282638
0,10971,0.001007826056436817,0.0007844077108936575,0.00025719948367546963,0.0,0.009260985679765922
0,11218,0.0036954497419985277,0.0172750480899232,1.2540001303868385e-05,0.0013529600792663435,0.005583347026786692
1,160,0.0007007244242462886,0.0024255812882956166,0.0003703211070726642,0.0003269684811963219,0.0020854890546079417
1,288,0.0,1.967479377592816e-07,4.0917899113259066e-05,0.0,6.0597832433195836e-05
1,507,0.0053154778068190195,0.003001805487009018,0.000312175042206933,0.0,0.04332647145431168
1,1096,0.0019192081300977392,6.798381192611707e-05,0.003930568729857488,0.001803473221441455,0.019588921378096362
1,1296,0.0009837228967947795,0.004316666563024562,0.00012116871616363952,0.000547031450779145,0.014496907428257143
1,1332,0.003603207006724316,0.0003226143421852606,0.005266481662487877,0.0011838440891355222,0.04023368276007827
1,1446,0.0002853295191509641,0.0006420457589360436,0.0009342075359566697,0.0007457793948150073,0.007142250831802799
1,1580,0.0020817037630618917,0.0,0.0,0.0008834540833143525,0.004306805934562412
1,1675,0.001879087554623028,7.511230541316913e-05,0.00010508907521560276,0.00091646843032066,0.0075028229786435075
1,1676,0.0013703945679413544,0.0005402756749448989,0.0005792002478892417,0.00028597142796482205,0.011534633198226485
1,1678,0.0008422636702395805,0.0007353762482938784,0.0002480111912269402,0.0003578568200656874,0.009245102811782781
1,1797,0.0060731806049378195,0.0,0.0009897972650779433,0.0018166051631808323,0.023509902433865366
1,1810,3.354969207135954e-05,0.0006199068305869016,0.0009466018503999958,0.0,0.004086939605274915
1,1881,0.003924420927864538,0.002773700442983727,0.0004521512436158418,4.563120961124392e-05,0.0370090570918123
1,1889,0.001454087063411767,0.0011347186280305638,6.294851273880932e-06,0.0005660553266557031,0.005678287639838793
1,1905,0.003712269087580673,0.005392368014093298,0.0007875344626798798,0.0009580697614548575,0.020593325142196136
1,2021,0.004168545862366057,0.010960712486079717,0.0,0.002635596858370313,0.026539121110937196
1,2025,0.0025527341884213415,0.0010134933978642048,0.0005814241394894256,0.0005885770260339365,0.029337292368457703
1,2125,0.00020026985758409325,0.0,0.0,0.0007082708988462308,0.002116713089318468
1,2126,0.00039742875088947486,0.0005295472021604004,0.0,3.84368645634716e-05,0.0036220025235208573
1,2144,0.0026381991305420515,0.0011142759053874866,0.0006807714112966189,0.00032210731777592094,0.040166263550134085
1,2167,0.002613263844088769,7.692770643049856e-05,1.1958776606086935e-05,0.0009974102135044563,0.005067650818583337
1,2257,0.0043917787319191935,0.0015241138667875232,0.0012174575863548387,0.001331878021499367,0.029946855840354558
1,2383,0.015082444837069784,0.006250964879101437,0.004730795213035153,0.0065340819864114245,0.21066552048605103
1,2384,0.006053389210431538,0.0021739883621916,0.005333454665996812,0.0010767771956740144,0.08384066771446967
1,2387,0.0016386213788490446,0.0041903682118400775,0.0012975664544593625,0.005661014603180519,0.09568494802414171
1,2398,0.0,0.0,0.0,0.0,0.0002190499785041904
1,2476,0.0,0.0004584075267018176,0.0,0.0,0.0008920398647783997
