,pred,cellid
313,0,1674
314,0,1675
315,0,1676
316,0,1677
317,0,1678
318,0,1679
319,0,1680
320,0,1681
321,0,1682
322,0,1683
323,0,1684
324,0,1685
325,0,1686
326,0,1687
327,0,1688
328,0,1689
329,0,1690
330,0,1691
331,0,1692
332,0,1693
333,0,1694
334,0,1695
335,0,1696
336,0,1697
337,0,1763
338,0,1764
339,0,1765
340,0,1766
341,0,1767
342,0,1768
343,0,1769
344,0,1772
345,0,1790
346,0,1791
347,0,1792
348,0,1793
349,0,1794
350,0,1795
351,0,1796
352,0,1797
353,0,1798
354,0,1799
355,0,1800
356,0,1801
357,0,1802
358,0,1803
359,0,1804
360,0,1805
361,0,1806
362,0,1807
363,0,1808
364,0,1809
365,0,1810
366,0,1811
367,0,1812
368,0,1813
369,0,1814
370,0,1877
371,0,1878
372,0,1879
373,0,1880
374,0,1881
375,0,1882
376,0,1883
377,0,1884
378,0,1885
379,0,1887
380,0,1888
381,0,1889
382,0,1905
383,0,1906
384,0,1907
385,0,1908
386,0,1909
387,0,1910
388,0,1911
389,0,1912
390,0,1913
391,0,1914
392,0,1915
393,0,1916
394,0,1917
395,0,1918
396,0,1919
397,0,1920
398,0,1921
399,0,1922
400,0,1923
401,0,1924
402,0,1925
403,0,1926
404,0,1927
405,0,1928
406,0,1929
407,0,1930
408,0,1931
409,0,1994
410,0,1995
411,0,1996
412,0,1997
413,0,1998
414,0,1999
415,0,2000
416,0,2001
417,0,2002
418,0,2003
419,0,2004
420,0,2005
421,0,2006
422,0,2007
423,0,2008
424,0,2009
425,0,2010
426,0,2011
427,0,2013
428,0,2014
429,0,2016
430,0,2017
431,0,2018
432,0,2020
433,0,2021
434,0,2022
435,0,2023
436,0,2024
437,0,2025
438,0,2026
439,0,2027
440,0,2028
441,0,2029
442,0,2030
443,0,2031
444,0,2032
445,0,2033
446,0,2034
447,0,2035
448,0,2036
449,0,2037
450,0,2038
451,0,2039
452,0,2040
453,0,2041
454,0,2042
455,0,2043
456,0,2044
457,0,2045
458,0,2046
459,0,2047
460,0,2048
461,0,2049
462,0,2111
463,0,2112
464,0,2113
465,0,2114
466,0,2115
467,0,2116
468,0,2117
469,0,2118
470,0,2119
471,0,2120
472,0,2121
473,0,2122
474,0,2123
475,0,2124
476,0,2125
477,0,2126
478,0,2127
479,0,2128
480,0,2129
481,0,2130
482,0,2131
483,0,2132
484,0,2133
485,0,2134
486,0,2135
487,0,2136
488,0,2137
489,0,2138
490,0,2139
491,0,2140
492,0,2141
493,0,2142
494,0,2143
495,0,2144
496,0,2145
497,0,2146
498,0,2147
499,0,2148
500,0,2149
501,0,2150
502,0,2151
503,0,2152
504,0,2153
505,0,2154
506,0,2155
507,0,2156
508,0,2157
509,0,2158
510,0,2159
511,0,2160
512,0,2161
513,0,2162
514,0,2163
515,0,2164
516,0,2166
517,0,2167
518,0,2228
519,0,2229
520,0,2230
521,0,2231
522,0,2232
523,0,2233
524,0,2234
525,0,2235
526,0,2236
527,0,2237
528,0,2238
529,0,2239
530,0,2240
531,0,2241
532,0,2242
533,0,2243
534,0,2244
535,0,2245
536,0,2246
537,0,2247
538,0,2248
539,0,2249
540,0,2250
541,0,2251
542,0,2252
543,0,2253
544,0,2254
545,0,2255
546,0,2256
547,0,2257
548,0,2258
549,0,2259
550,0,2260
551,0,2261
552,0,2262
553,0,2263
554,0,2264
555,2,2265
556,2,2266
557,0,2267
558,0,2268
559,0,2269
560,0,2270
561,0,2271
562,0,2272
563,0,2273
564,0,2274
565,0,2275
566,0,2276
567,0,2277
568,0,2278
569,0,2279
570,0,2280
571,0,2281
572,0,2282
573,0,2283
574,0,2284
575,0,2345
576,0,2346
577,0,2347
578,0,2348
579,0,2349
580,0,2350
581,0,2351
582,0,2352
583,0,2353
584,0,2354
585,0,2355
586,0,2356
587,0,2357
588,0,2358
589,0,2359
590,0,2360
591,0,2361
592,0,2362
593,0,2363
594,0,2364
595,0,2365
596,0,2366
597,0,2367
598,0,2368
599,0,2369
600,0,2370
601,0,2371
602,0,2372
603,0,2373
604,0,2374
605,0,2375
606,0,2376
607,0,2377
608,0,2378
609,0,2379
610,0,2380
611,0,2381
612,2,2382
613,2,2383
614,0,2384
615,2,2385
616,0,2386
617,0,2387
618,0,2388
619,0,2389
620,0,2390
621,0,2391
622,0,2392
623,0,2393
624,0,2394
625,0,2395
626,0,2396
627,0,2397
628,0,2398
629,0,2400
630,0,2401
631,0,2402
632,0,2462
633,0,2463
634,0,2464
635,0,2465
636,0,2466
637,0,2467
638,0,2468
639,0,2469
640,0,2470
641,0,2471
642,0,2472
643,0,2473
644,0,2474
645,0,2475
646,0,2476
647,0,2477
648,0,2478
649,0,2479
650,0,2480
651,0,2481
652,0,2482
653,0,2483
654,0,2484
655,0,2485
656,0,2486
657,0,2487
658,0,2488
659,0,2489
660,0,2490
661,0,2491
662,0,2492
663,0,2493
664,0,2494
665,0,2495
666,0,2496
667,0,2497
668,0,2498
669,0,2499
670,2,2500
671,2,2501
672,2,2502
673,2,2503
674,0,2504
675,0,2505
676,0,2506
677,0,2507
678,0,2508
679,0,2509
680,0,2510
681,0,2511
682,0,2512
683,0,2513
684,0,2514
685,0,2515
686,0,2516
687,0,2517
688,0,2518
689,0,2519
690,0,2578
691,0,2579
692,0,2580
693,0,2581
694,0,2582
695,0,2583
696,0,2584
697,0,2585
698,0,2586
699,0,2587
700,0,2588
701,0,2589
702,0,2590
703,0,2591
704,0,2592
705,0,2593
706,0,2594
707,0,2595
708,0,2596
709,0,2597
710,0,2598
711,0,2599
712,0,2600
713,0,2601
714,0,2602
715,0,2603
716,0,2604
717,0,2605
718,0,2606
719,0,2607
720,0,2608
721,0,2609
722,0,2610
723,0,2611
724,0,2612
725,0,2613
726,0,2614
727,0,2615
728,0,2616
729,0,2617
730,0,2618
731,2,2619
732,2,2620
733,0,2621
734,0,2622
735,0,2623
736,0,2624
737,0,2625
738,0,2626
739,0,2627
740,0,2628
741,0,2629
742,0,2630
743,0,2631
744,0,2632
745,0,2633
746,0,2634
747,0,2635
748,0,2636
749,0,2637
750,0,2695
751,0,2696
752,0,2697
753,0,2699
754,0,2700
755,0,2701
756,0,2702
757,0,2703
758,0,2704
759,0,2705
760,0,2706
761,0,2707
762,0,2708
763,0,2709
764,0,2710
765,0,2711
766,0,2712
767,0,2713
768,0,2714
769,0,2715
770,0,2716
771,0,2717
772,0,2718
773,0,2719
774,0,2720
775,0,2721
776,2,2722
777,0,2723
778,0,2724
779,0,2725
780,0,2726
781,0,2727
782,0,2728
783,0,2729
784,0,2730
785,0,2731
786,0,2732
787,0,2733
788,0,2734
789,0,2735
790,2,2736
791,2,2737
792,2,2738
793,2,2739
794,0,2740
795,0,2741
796,0,2742
797,0,2743
798,0,2744
799,0,2745
800,0,2746
801,0,2747
802,0,2748
803,0,2749
804,0,2750
805,0,2751
806,0,2752
807,0,2753
808,0,2754
809,0,2812
810,0,2813
811,0,2814
812,0,2815
813,0,2816
814,0,2817
815,0,2818
816,0,2819
817,0,2820
818,0,2821
819,0,2822
820,0,2823
821,0,2824
822,0,2825
823,0,2826
824,0,2827
825,0,2828
826,0,2829
827,0,2830
828,0,2831
829,0,2832
830,0,2833
831,0,2834
832,0,2835
833,0,2836
834,0,2837
835,0,2838
836,0,2839
837,2,2840
838,2,2841
839,0,2842
840,0,2843
841,0,2844
842,0,2845
843,0,2846
844,0,2847
845,0,2848
846,0,2849
847,0,2850
848,0,2851
849,0,2852
850,2,2853
851,2,2854
852,2,2855
853,2,2856
854,0,2857
855,0,2858
856,0,2859
857,0,2860
858,2,2861
859,0,2862
860,0,2863
861,0,2864
862,0,2865
863,0,2866
864,0,2867
865,0,2868
866,0,2869
867,0,2870
868,0,2871
869,0,2930
870,0,2931
871,0,2932
872,0,2933
873,0,2934
874,0,2935
875,0,2936
876,0,2937
877,0,2938
878,0,2939
879,0,2940
880,0,2941
881,0,2942
882,0,2943
883,0,2944
884,0,2945
885,0,2946
886,0,2947
887,0,2948
888,0,2949
889,0,2950
890,0,2951
891,0,2952
892,0,2953
893,0,2954
894,0,2955
895,0,2956
896,0,2957
897,0,2958
898,0,2959
899,0,2960
900,0,2961
901,0,2962
902,0,2963
903,0,2964
904,0,2965
905,0,2966
906,0,2967
907,0,2968
908,0,2969
909,0,2970
910,2,2971
911,2,2972
912,0,2973
913,0,2974
914,0,2975
915,0,2976
916,0,2977
917,2,2978
918,0,2979
919,0,2980
920,0,2981
921,0,2982
922,0,2983
923,0,2984
924,0,2985
925,0,2986
926,0,2987
927,0,2988
928,0,3047
929,0,3048
930,0,3050
931,0,3051
932,0,3052
933,0,3053
934,0,3054
935,0,3055
936,0,3056
937,0,3057
938,0,3058
939,0,3059
940,0,3060
941,0,3061
942,0,3062
943,0,3063
944,0,3064
945,0,3065
946,0,3066
947,0,3067
948,0,3068
949,0,3069
950,0,3070
951,0,3071
952,0,3072
953,0,3073
954,0,3074
955,0,3075
956,0,3076
957,0,3077
958,0,3078
959,0,3079
960,0,3080
961,0,3081
962,0,3082
963,0,3083
964,0,3084
965,0,3085
966,0,3086
967,0,3087
968,2,3088
969,0,3089
970,0,3090
971,0,3091
972,0,3092
973,0,3093
974,0,3094
975,0,3095
976,0,3096
977,0,3097
978,0,3098
979,0,3099
980,0,3100
981,0,3101
982,0,3102
983,0,3103
984,0,3104
985,0,3105
986,0,3106
987,0,3164
988,0,3165
989,0,3166
990,0,3167
991,0,3168
992,0,3169
993,0,3170
994,0,3171
995,0,3172
996,0,3173
997,0,3174
998,0,3175
999,0,3176
1000,0,3177
1001,0,3178
1002,0,3179
1003,0,3180
1004,0,3181
1005,0,3182
1006,0,3183
1007,0,3184
1008,0,3185
1009,0,3186
1010,0,3187
1011,0,3188
1012,0,3189
1013,0,3190
1014,0,3191
1015,0,3192
1016,0,3193
1017,0,3194
1018,0,3195
1019,0,3196
1020,0,3197
1021,0,3198
1022,0,3199
1023,0,3200
1024,0,3201
1025,0,3202
1026,0,3203
1027,0,3204
1028,2,3205
1029,0,3206
1030,0,3207
1031,0,3208
1032,0,3209
1033,0,3210
1034,0,3211
1035,0,3212
1036,0,3213
1037,0,3214
1038,0,3215
1039,0,3216
1040,0,3217
1041,0,3218
1042,0,3219
1043,0,3220
1044,0,3221
1045,0,3222
1046,0,3223
1047,0,3224
1048,0,3229
1049,0,3230
1050,0,3280
1051,0,3281
1052,0,3282
1053,0,3283
1054,0,3284
1055,0,3285
1056,0,3286
1057,0,3287
1058,0,3288
1059,0,3289
1060,0,3290
1061,0,3291
1062,0,3292
1063,0,3293
1064,0,3294
1065,0,3295
1066,0,3296
1067,0,3297
1068,0,3298
1069,0,3299
1070,0,3300
1071,0,3301
1072,0,3302
1073,0,3303
1074,0,3304
1075,0,3305
1076,0,3306
1077,0,3307
1078,0,3308
1079,0,3309
1080,0,3310
1081,0,3311
1082,0,3312
1083,0,3313
1084,0,3314
1085,0,3315
1086,0,3316
1087,0,3317
1088,0,3318
1089,0,3319
1090,0,3320
1091,0,3321
1092,0,3322
1093,0,3323
1094,0,3324
1095,0,3325
1096,0,3326
1097,0,3327
1098,0,3328
1099,0,3329
1100,0,3330
1101,0,3331
1102,0,3332
1103,0,3333
1104,0,3334
1105,0,3335
1106,0,3336
1107,0,3337
1108,0,3338
1109,0,3339
1110,0,3340
1111,0,3341
1112,0,3342
1113,0,3343
1114,0,3344
1115,0,3345
1116,0,3346
1117,0,3347
1118,0,3397
1119,0,3398
1120,0,3399
1121,0,3400
1122,0,3401
1123,0,3402
1124,0,3403
1125,0,3404
1126,0,3405
1127,0,3406
1128,0,3407
1129,0,3408
1130,0,3409
1131,0,3410
1132,0,3411
1133,0,3412
1134,0,3413
1135,0,3414
1136,0,3415
1137,0,3416
1138,0,3418
1139,0,3419
1140,0,3420
1141,0,3421
1142,0,3422
1143,0,3423
1144,0,3424
1145,0,3425
1146,0,3426
1147,0,3427
1148,0,3428
1149,0,3429
1150,0,3430
1151,0,3431
1152,0,3432
1153,0,3433
1154,0,3434
1155,0,3435
1156,0,3436
1157,0,3437
1158,0,3438
1159,0,3439
1160,0,3440
1161,0,3441
1162,0,3442
1163,0,3443
1164,0,3444
1165,0,3445
1166,0,3446
1167,0,3447
1168,0,3448
1169,0,3449
1170,0,3450
1171,0,3451
1172,0,3452
1173,0,3453
1174,0,3454
1175,0,3455
1176,0,3456
1177,0,3457
1178,0,3458
1179,0,3459
1180,0,3460
1181,0,3461
1182,0,3462
1183,0,3463
1184,0,3464
1185,0,3513
1186,0,3515
1187,0,3516
1188,0,3517
1189,0,3518
1190,0,3519
1191,0,3520
1192,0,3521
1193,0,3522
1194,0,3523
1195,0,3524
1196,0,3525
1197,0,3526
1198,0,3527
1199,0,3528
1200,0,3529
1201,0,3530
1202,0,3531
1203,0,3532
1204,0,3533
1205,0,3534
1206,0,3535
1207,0,3536
1208,0,3537
1209,0,3538
1210,0,3539
1211,0,3540
1212,0,3541
1213,0,3542
1214,0,3543
1215,0,3544
1216,0,3545
1217,0,3546
1218,0,3547
1219,0,3548
1220,0,3549
1221,0,3550
1222,0,3551
1223,0,3552
1224,0,3553
1225,0,3554
1226,0,3555
1227,0,3556
1228,0,3557
1229,0,3558
1230,0,3559
1231,0,3560
1232,0,3561
1233,0,3562
1234,0,3563
1235,0,3564
1236,0,3565
1237,0,3566
1238,0,3567
1239,0,3568
1240,0,3569
1241,0,3570
1242,0,3571
1243,0,3572
1244,0,3573
1245,0,3574
1246,0,3575
1247,0,3576
1248,0,3577
1249,0,3578
1250,0,3579
1251,0,3580
1252,0,3581
1253,0,3631
1254,0,3633
1255,0,3634
1256,0,3636
1257,0,3637
1258,0,3640
1259,0,3641
1260,0,3642
1261,0,3643
1262,0,3644
1263,0,3645
1264,0,3646
1265,0,3647
1266,0,3648
1267,0,3649
1268,0,3650
1269,0,3651
1270,0,3652
1271,0,3653
1272,0,3654
1273,0,3655
1274,0,3657
1275,0,3658
1276,0,3659
1277,0,3660
1278,0,3661
1279,0,3662
1280,0,3663
1281,0,3664
1282,0,3665
1283,0,3666
1284,0,3667
1285,0,3668
1286,0,3669
1287,0,3670
1288,0,3671
1289,0,3672
1290,0,3673
1291,0,3674
1292,0,3675
1293,0,3676
1294,0,3677
1295,0,3678
1296,0,3679
1297,0,3680
1298,0,3681
1299,0,3682
1300,0,3683
1301,0,3684
1302,0,3685
1303,0,3686
1304,0,3687
1305,0,3688
1306,0,3689
1307,0,3690
1308,0,3691
1309,0,3692
1310,0,3693
1311,0,3694
1312,0,3695
1313,0,3696
1314,0,3697
1315,0,3698
1316,0,3699
1317,0,3700
1318,0,3746
1319,0,3747
1320,0,3748
1321,0,3749
1322,0,3750
1323,0,3751
1324,0,3756
1325,0,3757
1326,0,3758
1327,0,3759
1328,0,3760
1329,0,3761
1330,0,3762
1331,0,3763
1332,0,3764
1333,0,3765
1334,0,3766
1335,0,3767
1336,0,3768
1337,0,3769
1338,0,3770
1339,0,3771
1340,0,3772
1341,0,3773
1342,0,3774
1343,0,3775
1344,0,3776
1345,0,3777
1346,0,3778
1347,0,3779
1348,0,3780
1349,0,3781
1350,0,3782
1351,0,3783
1352,0,3784
1353,0,3785
1354,0,3786
1355,0,3787
1356,0,3788
1357,0,3789
1358,0,3790
1359,0,3791
1360,0,3792
1361,0,3793
1362,0,3794
1363,0,3795
1364,0,3796
1365,0,3797
1366,0,3798
1367,0,3799
1368,0,3800
1369,0,3801
1370,0,3802
1371,0,3803
1372,0,3804
1373,0,3805
1374,0,3806
1375,0,3807
1376,0,3808
1377,0,3809
1378,0,3810
1379,0,3811
1380,0,3812
1381,0,3813
1382,0,3814
1383,0,3815
1384,0,3816
1385,0,3817
1386,0,3862
1387,0,3863
1388,0,3865
1389,0,3866
1390,0,3867
1391,0,3872
1392,0,3873
1393,0,3874
1394,0,3875
1395,0,3876
1396,0,3877
1397,0,3878
1398,0,3879
1399,0,3880
1400,0,3881
1401,0,3882
1402,0,3883
1403,0,3884
1404,0,3885
1405,0,3886
1406,0,3887
1407,0,3888
1408,0,3889
1409,0,3890
1410,0,3891
1411,0,3892
1412,0,3893
1413,0,3894
1414,0,3895
1415,0,3896
1416,0,3897
1417,0,3898
1418,0,3899
1419,0,3900
1420,0,3901
1421,0,3902
1422,0,3903
1423,0,3904
1424,0,3905
1425,0,3906
1426,0,3907
1427,0,3908
1428,0,3909
1429,0,3910
1430,0,3911
1431,0,3912
1432,0,3913
1433,0,3914
1434,0,3915
1435,0,3916
1436,0,3917
1437,0,3918
1438,0,3919
1439,0,3920
1440,0,3921
1441,0,3922
1442,0,3923
1443,0,3924
1444,0,3925
1445,0,3926
1446,0,3927
1447,0,3928
1448,0,3929
1449,0,3930
1450,0,3931
1451,0,3932
1452,0,3933
1453,0,3934
1454,0,3953
1455,0,3954
1456,0,3979
1457,0,3989
1458,0,3990
1459,0,3991
1460,0,3992
1461,0,3993
1462,0,3994
1463,0,3995
1464,0,3996
1465,0,3997
1466,0,3998
1467,0,3999
1468,0,4000
1469,0,4001
1470,0,4002
1471,0,4003
1472,0,4004
1473,0,4005
1474,0,4006
1475,0,4007
1476,0,4008
1477,0,4009
1478,0,4010
1479,0,4011
1480,0,4012
1481,0,4013
1482,0,4014
1483,0,4015
1484,0,4016
1485,0,4017
1486,0,4018
1487,0,4019
1488,0,4020
1489,0,4021
1490,0,4022
1491,0,4023
1492,0,4024
1493,0,4025
1494,0,4026
1495,0,4027
1496,0,4028
1497,0,4029
1498,0,4030
1499,0,4031
1500,0,4032
1501,0,4033
1502,0,4034
1503,0,4035
1504,0,4036
1505,0,4037
1506,0,4038
1507,0,4039
1508,0,4040
1509,0,4041
1510,0,4042
1511,0,4043
1512,0,4044
1513,0,4045
1514,0,4046
1515,0,4047
1516,0,4048
1517,0,4049
1518,0,4050
1519,0,4067
1520,0,4068
1521,0,4069
1522,0,4070
1523,0,4071
1524,0,4072
1525,0,4073
1526,0,4074
1527,0,4075
1528,0,4096
1529,0,4106
1530,0,4107
1531,0,4108
1532,0,4109
1533,0,4110
1534,0,4111
1535,0,4112
1536,0,4113
1537,0,4114
1538,0,4115
1539,0,4116
1540,0,4117
1541,0,4118
1542,0,4119
1543,0,4120
1544,0,4121
1545,0,4122
1546,0,4123
1547,0,4124
1548,0,4125
1549,0,4126
1550,0,4127
1551,0,4128
1552,0,4129
1553,0,4130
1554,0,4131
1555,0,4132
1556,0,4133
1557,0,4134
1558,0,4135
1559,0,4136
1560,0,4137
1561,0,4138
1562,0,4139
1563,0,4140
1564,0,4141
1565,0,4142
1566,0,4143
1567,0,4144
1568,0,4145
1569,0,4146
1570,0,4147
1571,0,4148
1572,0,4149
1573,0,4150
1574,0,4151
1575,0,4152
1576,0,4153
1577,0,4154
1578,0,4155
1579,0,4156
1580,0,4157
1581,0,4158
1582,0,4159
1583,0,4160
1584,0,4161
1585,0,4162
1586,0,4163
1587,0,4164
1588,0,4165
1589,0,4166
1590,0,4167
1591,0,4168
1592,0,4169
1593,0,4170
1594,0,4171
1595,0,4172
1596,0,4173
1597,0,4174
1598,0,4184
1599,0,4185
1600,0,4186
1601,0,4187
1602,0,4188
1603,0,4189
1604,0,4190
1605,0,4191
1606,0,4192
1607,0,4213
1608,0,4214
1609,0,4223
1610,0,4224
1611,0,4225
1612,0,4226
1613,0,4227
1614,0,4228
1615,0,4229
1616,0,4230
1617,0,4231
1618,0,4232
1619,0,4233
1620,0,4234
1621,0,4235
1622,0,4236
1623,0,4237
1624,0,4238
1625,0,4239
1626,0,4240
1627,0,4241
1628,0,4242
1629,0,4243
1630,0,4244
1631,0,4245
1632,0,4246
1633,0,4247
1634,0,4248
1635,0,4249
1636,0,4250
1637,0,4251
1638,0,4252
1639,0,4253
1640,0,4254
1641,0,4255
1642,0,4256
1643,0,4257
1644,0,4258
1645,0,4259
1646,0,4260
1647,0,4261
1648,0,4262
1649,0,4263
1650,0,4264
1651,0,4265
1652,2,4266
1653,0,4267
1654,0,4268
1655,0,4269
1656,0,4270
1657,0,4271
1658,0,4272
1659,0,4273
1660,0,4274
1661,0,4275
1662,0,4276
1663,0,4277
1664,0,4278
1665,0,4279
1666,0,4280
1667,0,4281
1668,0,4282
1669,0,4283
1670,0,4284
1671,0,4285
1672,0,4286
1673,0,4287
1674,0,4288
1675,0,4289
1676,0,4290
1677,0,4291
1678,0,4300
1679,0,4301
1680,0,4302
1681,0,4303
1682,0,4304
1683,0,4305
1684,0,4306
1685,0,4307
1686,0,4308
1687,0,4309
1688,0,4330
1689,0,4331
1690,0,4338
1691,0,4339
1692,0,4340
1693,0,4343
1694,0,4344
1695,0,4345
1696,0,4346
1697,0,4347
1698,0,4348
1699,0,4349
1700,0,4350
1701,0,4351
1702,0,4352
1703,0,4353
1704,0,4354
1705,0,4355
1706,0,4356
1707,0,4357
1708,0,4358
1709,0,4359
1710,0,4360
1711,0,4361
1712,0,4362
1713,0,4363
1714,0,4364
1715,0,4365
1716,0,4366
1717,0,4367
1718,0,4368
1719,0,4369
1720,0,4370
1721,0,4371
1722,0,4372
1723,0,4373
1724,0,4374
1725,0,4375
1726,0,4376
1727,0,4377
1728,0,4378
1729,0,4379
1730,0,4380
1731,0,4381
1732,0,4382
1733,0,4383
1734,0,4384
1735,0,4385
1736,0,4386
1737,0,4387
1738,0,4388
1739,0,4389
1740,0,4390
1741,0,4391
1742,0,4392
1743,0,4393
1744,0,4394
1745,0,4395
1746,0,4396
1747,0,4397
1748,0,4398
1749,0,4399
1750,0,4400
1751,0,4401
1752,0,4402
1753,0,4403
1754,0,4404
1755,0,4405
1756,0,4406
1757,0,4407
1758,0,4408
1759,0,4409
1760,0,4410
1761,0,4417
1762,0,4418
1763,0,4419
1764,0,4420
1765,0,4421
1766,0,4422
1767,0,4423
1768,0,4424
1769,0,4425
1770,0,4426
1771,0,4448
1772,0,4449
1773,0,4453
1774,0,4455
1775,0,4456
1776,0,4457
1777,0,4458
1778,0,4459
1779,0,4460
1780,0,4461
1781,0,4462
1782,0,4463
1783,0,4464
1784,0,4465
1785,0,4466
1786,0,4467
1787,0,4468
1788,0,4469
1789,0,4470
1790,0,4471
1791,0,4472
1792,0,4473
1793,0,4474
1794,0,4475
1795,0,4476
1796,0,4477
1797,0,4478
1798,0,4479
1799,0,4480
1800,0,4481
1801,0,4482
1802,0,4483
1803,0,4484
1804,0,4485
1805,0,4486
1806,0,4487
1807,0,4488
1808,0,4489
1809,0,4490
1810,0,4491
1811,0,4492
1812,0,4493
1813,0,4494
1814,0,4495
1815,0,4496
1816,0,4497
1817,0,4498
1818,0,4499
1819,2,4500
1820,0,4501
1821,0,4502
1822,0,4503
1823,0,4504
1824,0,4505
1825,0,4506
1826,0,4507
1827,0,4508
1828,0,4509
1829,0,4510
1830,0,4511
1831,0,4512
1832,0,4513
1833,0,4514
1834,0,4515
1835,0,4516
1836,0,4517
1837,0,4518
1838,0,4519
1839,0,4520
1840,0,4521
1841,0,4522
1842,0,4523
1843,0,4524
1844,0,4525
1845,0,4526
1846,0,4527
1847,0,4528
1848,0,4529
1849,0,4530
1850,0,4533
1851,0,4534
1852,0,4535
1853,0,4536
1854,0,4537
1855,0,4538
1856,0,4539
1857,0,4540
1858,0,4541
1859,0,4542
1860,0,4566
1861,0,4567
1862,0,4570
1863,0,4571
1864,0,4573
1865,0,4574
1866,0,4575
1867,0,4576
1868,0,4577
1869,0,4579
1870,0,4580
1871,0,4581
1872,0,4582
1873,0,4583
1874,0,4584
1875,0,4585
1876,0,4586
1877,0,4587
1878,0,4588
1879,0,4589
1880,0,4590
1881,0,4591
1882,0,4592
1883,0,4593
1884,0,4594
1885,0,4595
1886,0,4596
1887,0,4597
1888,0,4598
1889,0,4599
1890,0,4600
1891,0,4601
