,cellid,callin0,callin1,callin2,callin3,callin4,callin5,callin6,callin7,callin8,callin9,callin10,callin11,callin12,callin13,callin14,callin15,callin16,callin17,callin18,callin19,callin20,callin21,callin22,callin23
10,1678,0.0010630589059859397,0.0002480111912269402,0.0,0.00010255115297927618,0.0,4.550129735377661e-06,0.0019514166555890107,0.004027273930159583,0.01806913682254234,0.02052054961886641,0.026327656798367485,0.01849016010544088,0.019215439677319833,0.017161545355291793,0.017948495320436894,0.024154725958191518,0.02234066261451599,0.02524531522893808,0.025313941815453034,0.014517524859477016,0.008188957216852973,0.006702949911657238,0.0015834348510696448,0.0017728054546732432
11,1797,0.0020726278339243294,0.0009897972650779433,0.0,0.0005414152844231927,0.0,3.2409073622358184e-05,0.005938783590467661,0.017740102005822007,0.05218550905767688,0.0628109636004164,0.05795920449589375,0.07075451409342468,0.05281995764586852,0.05349824592601878,0.058528834936840676,0.07331097576576512,0.06569151600898042,0.07883798036629902,0.07098022647582156,0.05611648296146494,0.03312847626641435,0.01965907230583181,0.003959189060311774,0.0020120036037782445
12,1810,0.0005394156669554402,0.0009466018503999958,3.878906428327703e-05,0.0,0.000580764717074939,3.878906428327703e-05,0.0010001819581701094,0.0023813052397715596,0.004996360755364568,0.005458911855947189,0.007205737966744492,0.006976492188047993,0.005005309943107158,0.005330234658369971,0.00588948890751876,0.003838283711734887,0.006117870176136179,0.006154572103123455,0.004957535474598324,0.0032230128544175705,0.003356516017617253,0.0014817708097975026,0.0008789887996978147,0.0005273272353120992
13,1881,0.003303552745011498,0.0004521512436158418,0.000907073246596661,0.0014084663484428845,0.0032787057507691537,0.0036851578853717448,0.003942914341274062,0.012373776952671878,0.0410293745034613,0.060565488956312884,0.05638013433411024,0.05760762621698536,0.05155194652668157,0.056561432462300734,0.05246216570907156,0.06946107175158514,0.06400469830129467,0.06861967827872092,0.06289318277588858,0.041044319918716994,0.026991198042712418,0.011004187424184957,0.0029445971133723555,0.0004456634137306934
14,1889,8.056884555024078e-05,6.294851273880932e-06,0.00018505287518579312,0.0,6.797914300247849e-05,9.086003448801171e-05,0.0005874867877833722,0.006119253681907322,0.00843548450768536,0.012002568541974668,0.015180664519430159,0.011380173195031824,0.013205890614866444,0.0094826471062156,0.01105505549798879,0.014672884428344014,0.014088382349016751,0.0195436162972563,0.014179907045139549,0.009005339634958294,0.007607391008808555,0.005565407701848654,0.0024931917194405736,0.001256593604332736
15,1905,0.001829743686728336,0.0007875344626798798,4.661774376726779e-06,0.0005131524719739482,0.00042215035963738827,0.0,0.0021597022977168155,0.012857110228062376,0.031963448203275756,0.04757560777369456,0.05855627739378051,0.052304666646027884,0.042963523454565784,0.03474683801062297,0.03306859698587521,0.043119747918581385,0.05381365812419519,0.053552023674413654,0.04547151945131796,0.02681183328663934,0.0175044208087877,0.010765621875052468,0.0033378299205318544,0.003518103948049279
16,2021,0.00604681652280795,0.0,0.0,0.0005928405006789665,0.0,0.0,0.001923601252461286,0.017438557073142277,0.03697884643518525,0.04224855297350232,0.05698919872580776,0.042989273140721,0.03962345068605324,0.04487287204157312,0.035593153376990816,0.03831321972130452,0.04447564784401544,0.042630876615100406,0.033900266108036946,0.022714676061911625,0.02247664895135965,0.017177474262521156,0.003960405649003995,0.0028854018786919292
17,2025,0.0005427163155656291,0.0005814241394894256,0.00031145608988534753,0.0,0.00020529305759264664,0.001454272489482026,0.004666130083090861,0.017211712538583935,0.04436713391591882,0.06208302611957239,0.06810629142286477,0.061534783458478196,0.048216803439039696,0.04992384164292814,0.06328908538657688,0.05418654440696637,0.06862390456074538,0.06950126567940541,0.05785762768614705,0.043429882280759134,0.024687474586952838,0.018524422637650282,0.009408295594854937,0.00511735680447617
18,2125,7.718183486661267e-05,0.0,0.0002315455045998384,0.0,7.718183486661267e-05,0.0,0.0,0.0013892730275990297,0.0013892730275990302,0.0027785460551980616,0.003627546238730803,0.0015436366973322557,0.0016208185321988685,0.002238273211131772,0.0018523640367987069,0.0018523640367987073,0.0018523640367987065,0.0031644552295311264,0.002392636880864997,0.0011577275229991914,0.001543636697332256,0.000463091009199676,0.00023154550459983798,0.00015436366973322534
19,2126,3.813297134918351e-06,0.0,1.1439891404755052e-05,0.0,4.475474563372422e-05,0.00021378929635326797,0.0006872373030685422,0.004502107682256594,0.0068601926050822735,0.009460475554427417,0.010760228527676175,0.008827335634284061,0.008793332243395194,0.006304701089664787,0.0077184846942428735,0.009387857616570216,0.010321845995397337,0.010162282972059091,0.007543937574930446,0.0049947467135926255,0.00463860899223312,0.002758941380414852,0.0007570426686215916,0.00026728530463184256
20,2144,0.0006617257496851008,0.0006807714112966189,0.0006127683446800719,3.203071846091402e-05,6.406143692182805e-05,0.001304181935818658,0.00728495713958766,0.024313689508409564,0.06107854173080216,0.0904005584338896,0.1023953466425838,0.096534017329851,0.07033881080692218,0.06735240668818088,0.08736467423104899,0.07867031775153195,0.10144371652977871,0.09326553734410609,0.08189501894816144,0.06045646895744136,0.035777161025003744,0.02324741110459045,0.01189082086122593,0.006202560405403619
21,2167,1.1958776606086935e-05,1.1958776606086935e-05,1.1958776606086935e-05,0.0,0.0,7.38827357330839e-05,0.00038361409363441836,0.0025234018170207716,0.008888426852148471,0.014938435874107434,0.013759864339025717,0.016098650518828892,0.01411567760003587,0.011863510025524798,0.010378304118970854,0.011827218266710286,0.01324454407169705,0.013332308539821569,0.014184145253179303,0.010869161062423709,0.008788221558598751,0.007275577895460325,0.0018068440272539577,0.00024342561281709744
22,2257,0.0013303274830714347,0.0012174575863548387,0.00014602027529317553,0.0008739826008111317,0.00043699130040556584,0.00044715648342866915,0.0027126621487688148,0.013129233548601894,0.04313090829347611,0.06546072866715572,0.08223587482998755,0.06140924958288385,0.05243759862185069,0.04793806325189745,0.051492028528094966,0.06314641577703704,0.06723134754122508,0.07214039436042889,0.06162486798265989,0.04324583719811244,0.026317240923518042,0.01550807048026891,0.011678550345896538,0.0038286227702886214
23,2383,0.00020047684595478612,0.004730795213035153,0.0013847422147059956,0.0,0.0012935682850497602,0.0031142922711118633,0.016842403475541445,0.13136216777045828,0.33139337501429394,0.48558419491640326,0.4585499123156187,0.47831079855227604,0.330126180441795,0.29791214991322207,0.3757860336981196,0.431660014508773,0.46340974086283204,0.42089661903848824,0.4405212815185298,0.3058287112356596,0.1939210200921736,0.10901781810674958,0.062267622259697154,0.02884944816282229
24,2384,0.0032343301998198374,0.005333454665996812,0.003190303709320482,0.0,6.992082153750691e-05,0.00030712772054012456,0.012927917152035392,0.056535207020230384,0.14489901937473162,0.20315110534550468,0.19602313207285296,0.15036758561297275,0.1526060407235141,0.15783990274860496,0.15486972381636532,0.18223085020789093,0.1889851449229646,0.17597385012553313,0.1836395338093996,0.11453269040071776,0.05266170101695019,0.027862505664995218,0.020559699027180058,0.006918130771728961
25,2387,0.0017551679981029375,0.0012975664544593625,0.0,0.0002802395167359025,0.0,0.0007322011103329875,0.005753510945290121,0.023662693310733784,0.07459359750001741,0.10402307274619971,0.12767699236355776,0.10250559684347979,0.09148027996169256,0.10618219708381882,0.10609630765954987,0.1086783247221394,0.11692634574772465,0.13638534399869154,0.09882393776484408,0.06025235989436763,0.04035367621771153,0.020073214418804303,0.0179175372752296,0.007019130270838445
26,2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.144107214365549e-05,2.0720536071827534e-05,0.00010547135384484448,0.0002731043159051715,4.144107214365507e-05,0.00016763296206032753,2.0720536071827534e-05,0.00010547135384484406,0.00025425245331905,2.0720536071827534e-05,6.216160821548259e-05,0.00014878109947420596,0.0001487810994742055,0.0,0.0,0.00010547135384484449,0.0
27,2476,0.0012827092122383366,0.0,0.0,0.0,0.0,0.0,0.0007483223686261288,0.0010155157904322327,0.005559308826077026,0.004652412923131732,0.004011508587800871,0.008712673303573152,0.0033679009296058845,0.0037969721356911116,0.0029968933389452473,0.004812487926123344,0.005025221596945591,0.006201113702984499,0.0018173973684656073,0.002780555803682268,0.001817397368465607,0.00021483606659053166,0.00010741803329526583,0.0
28,2485,0.0005484327817706623,0.0010968655635413245,0.0,0.0,0.0,0.0,0.0032190564214118304,0.0033303388665722774,0.008818638725621133,0.005327351933995087,0.009531991473787796,0.011689952466264374,0.009051126919887045,0.014016805466479184,0.014034708214455776,0.00996914181039801,0.014428144333775454,0.014909008887676205,0.015220981433838722,0.010151964524770601,0.0024699335386390965,0.002505703673245168,0.0017963229664207383,0.0005484327817706623
29,2511,0.005359765847753917,0.005804529689686076,0.002309713278528803,0.0004359702582028974,0.0004359702582028974,0.0005811004289155112,0.003915518486161872,0.02920678069585709,0.060305224958216774,0.09796658792057943,0.10730581119549258,0.12210679521710911,0.0843948319794387,0.06809892470286112,0.07569571515637366,0.08415813045716837,0.11466827717216863,0.1237211747587352,0.10850901748501271,0.08680986163481852,0.05025897969703264,0.027892395321779364,0.013126039265690826,0.006385050372536531
30,2582,0.0006113397838975204,0.0003056698919487602,0.0,0.0,0.0,0.0,0.0006113397838975204,0.0018340193516925615,0.0033623688114363644,0.003973708595333885,0.0033623688114363644,0.0015283494597438012,0.002139689243641322,0.0036680387033851242,0.0018340193516925617,0.0009170096758462806,0.0030566989194876033,0.0036680387033851242,0.0036680387033851242,0.0009170096758462813,0.0003056698919487602,0.0015283494597438014,0.0,0.0009170096758462808
31,2592,0.0025814813581647796,0.0,0.0,0.0,0.0,0.0,0.0009550470760372076,0.0017682642171009937,0.01071875473320603,0.0149232421503606,0.016469739283123678,0.016789487880581655,0.0071349496540129,0.015405522776486399,0.020375950689713613,0.017173786993587393,0.013031192362041751,0.014846733224133888,0.002004647442056696,0.007962782935694473,0.002004647442056696,0.005003088417600569,0.0025015442088002844,0.0
32,2612,0.0018660987654440233,0.0018993700516900642,0.00027847434771886056,0.0021445307041818656,0.00107235017005297,0.0015851471335589374,0.002727820569101557,0.019770215555699532,0.06642915181126648,0.10439470002978588,0.12068775298867848,0.0950869460542382,0.07407012218783225,0.07626448994399286,0.08004104669018157,0.09451476942417232,0.10671932757256172,0.10873435723244557,0.09469848243200996,0.07095170925284486,0.042216346216174566,0.027714127513343765,0.019936174828824246,0.007988104029631482
33,2715,0.0010334810911935867,0.0,0.0,0.0,0.0,0.0,0.004478482766126289,0.00663294022327096,0.01279218145971041,0.015852314986152173,0.013723354633627026,0.015879763206051084,0.013823120014937624,0.015488469427353263,0.01407222509197299,0.01527645257635215,0.023704566644565016,0.01578348987971444,0.01708155240476837,0.010278281399595681,0.006202907845428363,0.004019366464369984,0.0013731163352942335,0.0012758087706495611
34,2739,0.011297473675864018,0.010810771394033861,0.0011838173226965264,0.0006095455176475465,0.0030658312463417397,0.0013378125111764296,0.007749325085348078,0.07669678348305178,0.23847890856956577,0.3501608615897935,0.36758939336692453,0.3502686776239537,0.29385513020209253,0.22373550117796598,0.3002889587288595,0.4317666339455273,0.4396622351796137,0.558901646232057,0.426218873530074,0.3503038422846995,0.20402717133990794,0.0985476795731327,0.04426646892016543,0.03218444961867616
35,2823,0.0007755599953363603,0.0,0.0,0.0,0.00018213906489968496,0.000547505215312948,0.0008820617457460592,0.004041736027668347,0.008599910431868045,0.01115832114725584,0.013454098769423965,0.012360552273172875,0.008085664258842856,0.009256416149540649,0.009325833961745456,0.010183542115593958,0.010511587802004915,0.014816328130164003,0.010970758477077293,0.006056569841439063,0.003837885657127532,0.00115188232131992,0.00024586067261640873,0.00011950547779685436
36,2825,2.7365900646445816e-05,0.0,0.0,0.0,0.0,0.0008319412703963187,0.002050716027659156,0.002794129374376967,0.011915302150672493,0.017946172179699002,0.022708102562115424,0.017588982840402285,0.012079688212105123,0.015132036099590651,0.01645219848467029,0.013922165052876094,0.01282517196751135,0.02118906955148359,0.008314085161517647,0.011132798571670571,0.005804908446342195,0.0039534094371754674,0.0019767047185877337,0.00016905883487656245
37,2943,0.0,0.0,0.0,0.0,0.0,0.0011103595984082017,0.0020888670015270197,0.004201415747986986,0.010560703229350158,0.014775668617195994,0.02189178285812829,0.01897014312637927,0.013360622870883892,0.01486528252260534,0.012051813241212753,0.012959381578766933,0.014186787200050758,0.023287594258332735,0.009802738232123739,0.009787254258549415,0.005477668060205991,0.003974609904451438,0.0020753173616681678,0.0004384726769087585
38,2963,0.0031601112647322463,0.0007150309382347812,0.00033115782378383385,0.0007242688912250979,0.0006993079381429236,0.003331588524267901,0.003241648681248268,0.03164936729048821,0.09219490929890811,0.10868428629278551,0.12336511196799131,0.1249610657948184,0.11689465424758931,0.10018756396386774,0.0970130736886165,0.10425472121444765,0.11679364962159192,0.12721988170288387,0.1081624203261499,0.0796766932280373,0.04334003251934671,0.03669216351502764,0.01793359693953386,0.007872655460502852
39,2974,0.002933837582659638,0.0007900971977087692,0.0010140571995897216,0.001722796937550097,0.0002020759834770298,0.0002745751029904981,0.006377672029361578,0.02934442221946202,0.05814378443710435,0.07546444904948237,0.08745779573041779,0.09257562767311779,0.08209153610639917,0.07554845922876453,0.07040256359204683,0.07948363910857516,0.08970303279172785,0.10857615025789492,0.08885351858820256,0.09077004720769315,0.04448383654732543,0.02845850064349557,0.01722562379191945,0.006362329865990381
40,3047,5.874192905357163e-07,5.874192905357163e-07,0.0,0.0,5.874192905357163e-07,1.1748385810714327e-06,1.1748385810714327e-06,7.0490314864311235e-06,2.1734513749830772e-05,2.7021287364655168e-05,2.7021287364654327e-05,2.7608706655191306e-05,1.820999800661521e-05,1.9972255878222363e-05,2.46716102025102e-05,3.0545803107870726e-05,3.407031885108713e-05,2.5259029493047178e-05,2.467161020251104e-05,1.9384836587687068e-05,7.63645077696684e-06,2.3496771621432863e-06,5.874192905357163e-07,0.0
41,3061,0.0,0.0,0.0,0.0,0.0,4.654844485581314e-05,0.00018447354402977646,0.00029391949018020585,0.0009404370119811619,0.0019118519014464533,0.0015178661311503194,0.0017248796329560813,0.0015000485454076738,0.001520364855610915,0.0014351791026299473,0.0014901654671939041,0.002078256153643951,0.0022921505970236187,0.0012732455163761561,0.0011697387654732749,0.0007299830393884457,0.00043184458935416835,0.00012157604273516017,0.00020082260046857918
42,3318,0.0016155472099173111,0.0014425538648296773,0.0008695839774364052,0.0005881774011124347,0.0012080125330902393,0.002414985402698944,0.005215027726359791,0.019300548187834856,0.05644162706991362,0.06671645252334388,0.09018542784874882,0.09531888081568338,0.0650506631721127,0.08562788356274902,0.09416863215598813,0.07247740658098548,0.0988098961116217,0.10536193520869078,0.09329032626408247,0.07315033546694169,0.04617819283628273,0.021420773979141355,0.010722352757963283,0.013819770465342688
43,3338,0.000554459766320853,0.001983290267191148,0.000504201507000989,0.0,0.000504201507000989,0.0006549762849605808,0.0006927492032130632,0.004516331485464957,0.019017430879820614,0.017287991856913296,0.022553257201667985,0.017655136509516372,0.010806863679912428,0.010214763188411347,0.016996463468198473,0.014266386784762167,0.01661906800853225,0.01831580868439051,0.01501627771713397,0.00900388450621933,0.009997964327513775,0.004025869706585613,0.0018777676297053942,0.0009504612093137489
44,3342,0.00013443686957450044,9.724177770992379e-05,0.0,3.288440731980563e-05,7.196909714345836e-05,3.288440731980563e-05,0.0004237854721426329,0.0007217110877762514,0.002473209924544459,0.0032054509540255585,0.0047006466397473325,0.004676327779776832,0.0036129990371000075,0.0031010713100465756,0.0033890846014394665,0.0030164133925575007,0.0021607730978653655,0.004743624630150978,0.0036405533069765977,0.0014940645038959623,0.0019809412676368293,0.0015377062531555493,0.00016159914810004195,0.000542073841587056
45,3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0006969500499233196,0.0010199463864930486,0.003110796536263007,0.0075645357955887935,0.004402781882541925,0.005898596735956286,0.005677515152954278,0.005371770892251112,0.005150689309249105,0.005694767228820842,0.008635439558865704,0.007343454212586785,0.0052526040628168265,0.004504696636109646,0.003008881782695285,0.0017168964364163682,0.00037395371335359,0.0010199463864930486
46,3448,3.528730772443828e-05,7.005982434912999e-05,0.0,0.0,5.147910997465734e-07,7.005982434912999e-05,0.00013960485759851343,0.0013493351954954283,0.0016595587273648116,0.003187544788135529,0.002492039961958427,0.0023286283630840118,0.002454078030164413,0.0026146855248318553,0.0021497473491004834,0.002711925479446875,0.00347264735413801,0.0025307006586728527,0.002898629028497444,0.0018227401775309873,0.0022816303402027967,0.0007503253841253588,0.00045204271612099225,0.00030433068106392933
47,3533,0.0,0.0,0.0,0.0,0.0,0.0,0.00043122275547991836,0.0006279007986273154,0.0019215690650670695,0.0046677169719088535,0.0027082812376566594,0.003646460086986744,0.0035255153822095933,0.0032983153670988513,0.003177370662321702,0.003494993410246249,0.0053334844397212935,0.004546772267131704,0.0032531040006919493,0.0027840145760269067,0.0018458357266968224,0.0010591235541072335,0.00023454471233252093,0.0006279007986273154
48,3648,0.00043784090088844023,0.0007436578466918436,0.0,0.0,0.0,8.435349246919037e-05,0.0027631638176060795,0.007127047973639578,0.015187320217235937,0.03178407250962462,0.03518213231559059,0.032295576102889134,0.025272007671416796,0.023620129153350662,0.025565159278421574,0.02704708812249797,0.02781505260084243,0.030641574833167252,0.020729135459987082,0.018311519123730795,0.011649286655543182,0.005160442546557382,0.0009487003905099045,0.0010172555787921391
49,3749,0.0002374916246984215,0.0002374916246984215,0.0,0.0,0.0002374916246984215,0.000474983249396843,0.001003810523097396,0.004141209210383989,0.01454277318405078,0.015204337270842928,0.014970682104241104,0.01856568819263356,0.009539066400950185,0.013239954095758056,0.013381267046138848,0.01651866573342544,0.01788209854111907,0.014553379337244569,0.014131336891055434,0.011403568054572183,0.005202700215881692,0.0014172768319973348,0.0007048019579020703,0.0004673103332036487
50,3772,0.0017269077118489287,0.0018371413408889922,0.0003500153316764057,0.0003500153316764057,0.0003500153316764057,0.0007206362219468961,0.0007580068889889317,0.009710157453387882,0.0325173616324894,0.05987361185492537,0.05244064663933395,0.047910091670801354,0.04117290629252107,0.038031785920593905,0.03937847794047692,0.04833965755159061,0.062065668809921426,0.05490288660478162,0.04691203055435582,0.03856861093326637,0.023678661598169483,0.013715576298084694,0.006942618788760519,0.004804975469398266
51,3787,0.0,0.0,0.0005739761971630952,0.0,0.0,0.00030758095806555745,0.0015859285606660983,0.004487074648702573,0.011738784424149707,0.0172726102724226,0.016258363881353287,0.02621259712412951,0.01658171358689512,0.014320117153149844,0.01985061464700353,0.017860364047886212,0.01981864211321542,0.015252011049657118,0.012729756136722047,0.010402577367519941,0.013266624114464236,0.0038348844326773113,0.001393984190262063,0.0008406008525829779
52,3901,8.561420309334454e-06,6.183501805996882e-05,0.00018036342757361725,4.280710154667227e-06,4.280710154667227e-06,0.00019266889789166817,0.0018832753897751343,0.004370329657444172,0.00816197720636882,0.015395592608743286,0.016311233181178574,0.02636869045154975,0.016386814667826825,0.015330114398862093,0.021432756631474578,0.015792821406893982,0.016434123311998148,0.011507700885676158,0.009308389835125358,0.008753830316948728,0.011292016031312108,0.004599257916817226,0.0006578542833910136,0.00036450801465967716
53,3910,0.0018584448375659145,7.192253499853594e-05,0.0,0.0007342409681630872,0.0,0.0,0.0012301933096758972,0.015923561633982335,0.03074004615353029,0.03350926317269585,0.04974776314497181,0.037124193842898175,0.04086442760426357,0.03591111017805164,0.03829126782050478,0.03556580234293387,0.0415682060102267,0.054681725366682817,0.045814035918442644,0.026353562129572395,0.014974876634989297,0.01028148481541869,0.003429728823884008,0.0011373651438144697
54,3911,0.007418647595682016,0.0021320421361418545,0.0010182335747345528,0.000925332399610393,0.0,0.0018538050886393648,0.007262686610118342,0.035405917929960715,0.09325088918271983,0.10848509683513993,0.12383094704315119,0.11312524879341955,0.10809161062158261,0.09390589017681927,0.09546719205611276,0.09503794623788624,0.11586149597616935,0.12962295899033452,0.11429946549267689,0.07426065853712185,0.047086851252422096,0.030340546636577766,0.011517645283203216,0.009115467080115213
55,3916,0.00023809782250274974,0.00033360162699047196,0.00031196688723841804,0.0,0.00012882754027003688,0.00012894976103493014,0.002241529200161216,0.010251218586504175,0.02837649112310049,0.03876942133769782,0.03902634206218858,0.046630548250374944,0.03170810857287186,0.02553282771522403,0.03397753680046972,0.04448699781561535,0.05122347232148757,0.046854856503666734,0.031918534862095824,0.02969876185265374,0.020362886261691512,0.00822210594160756,0.004936792607454178,0.002368116428248546
56,3917,0.003110844795235012,0.0004495365391941479,0.00012376615502274362,0.0,0.00015040879482892047,0.0,0.0030232399302696144,0.009080567849449663,0.07007450588749908,0.10796789801268715,0.08644765859912239,0.09001636095141793,0.09548284587791882,0.06122631422547554,0.08115197286821635,0.09656899790836168,0.0927123539804515,0.10778973279583537,0.0719281424661196,0.05834095345019913,0.04426938758522247,0.024669817910187908,0.013822179836600256,0.007040643800744188
57,3926,0.0005780212599862755,0.0013788214399429461,0.0006658823744383931,0.0,0.0,0.000808558283406671,0.0017082702469836787,0.012549921066867179,0.03751098182069625,0.050792622514263204,0.050732072406652465,0.04965373338960518,0.037521902792812784,0.03954241184059269,0.03644671204840024,0.047787733738657426,0.04925167883409617,0.05698805582349927,0.0484113808607886,0.035696692406360336,0.02210803259634647,0.012438720367721492,0.0070895720235248675,0.0014279134170424208
58,4023,0.00011109451026015309,2.2262956667924625e-05,7.384273376062989e-06,0.0,7.384273376062989e-06,7.384273376062989e-06,0.0018234340277106767,0.0029441086137472886,0.004906574011068188,0.011192375477710539,0.012148393318679056,0.022028989801236867,0.012750726630300063,0.013083472336554327,0.018253942710222997,0.012843839159463362,0.012145658376086355,0.006682470586763143,0.0049780905238142395,0.005684487582545364,0.009058639115411228,0.0037186658874467826,6.0175552405856686e-05,2.9647230043987897e-05
59,4115,0.0006616891192623511,0.0006703044853995541,0.0,9.846684160472306e-06,7.160909365136821e-06,1.9693368320945032e-05,0.0013834626627363272,0.01538654736635201,0.02816316461652544,0.020727417423970836,0.026669964682013516,0.015788130452278174,0.013606032269766711,0.02747418715057307,0.01862294876348986,0.02994046578996179,0.03701853733996044,0.03827815061581986,0.026089039770474085,0.02179445589849471,0.015481556808251876,0.0068549836966074855,0.002776657592476336,0.0006801511695600265
60,4130,0.0,6.209047589707821e-05,0.0,0.0,0.0,0.0,0.00018627142769123462,0.0001298920435657191,0.0013248406636677114,0.001695479821792995,0.0019514565144100585,0.0020116432930499498,0.001819660773587151,0.0015712988699988378,0.0010181956786966936,0.0015111120913589465,0.001825371865358714,0.0012741723713137589,0.0018272755626159022,0.0010650565765362705,0.000385868736182784,0.00031616347125695414,0.00037635024989684547,6.209047589707821e-05
61,4146,0.003345981289175767,0.00030175820039468523,0.0,0.0015163533354718146,0.001496598866973986,0.0,0.007258672779975323,0.030103471363477723,0.07840108741227082,0.06483865470389176,0.06354881441776261,0.06789304321778648,0.05818000150370345,0.04554622375223979,0.07367825143982559,0.07332091293045953,0.06908855925512439,0.07142901388715263,0.046416208674764585,0.035620272317962054,0.017382475687589084,0.005522235403129371,0.002482294015356985,0.003787216512856065
