,cellid,smsin0,smsin1,smsin2,smsin3,smsin4,smsin5,smsin6,smsin7,smsin8,smsin9,smsin10,smsin11,smsin12,smsin13,smsin14,smsin15,smsin16,smsin17,smsin18,smsin19,smsin20,smsin21,smsin22,smsin23
10,1678,0.002680105000995798,0.0008422636702395805,0.00033635474582639763,0.0004420315953481278,0.0024660796623179617,0.0004834402435738971,0.002750171015107822,0.007966171421276393,0.018393837390577487,0.025384623047249116,0.03361748123724527,0.02537176418141492,0.027530187827178768,0.028583893801554443,0.038487430708218674,0.03908379775751401,0.027273516530270846,0.043841890687651874,0.029707086325645532,0.029672529231360684,0.027109550122192228,0.018505682678690197,0.014343596034146698,0.006006533646020695
11,1797,0.009819456295935971,0.0060731806049378195,0.0022609553311556865,0.0031170572781870666,0.0008561019470313801,0.0017122038940627607,0.009658522344499657,0.02753179221807021,0.05838049709706826,0.06693162992194597,0.09277562228432369,0.06824149893741793,0.07763884706389092,0.08982938560300904,0.12208556797924065,0.10298189274872187,0.056707206962590434,0.06936077406514529,0.07082432217144626,0.08321108099128197,0.07739019127612912,0.08318405283980243,0.05543262427639973,0.016898782836710976
12,1810,0.0010516048970609663,3.354969207135954e-05,0.0,0.0001255797077333383,3.354969207135954e-05,0.0006705683069772767,0.001373807635673999,0.003539626139022936,0.00641782973767847,0.006491711637286183,0.005608788948532454,0.0072139464277909335,0.0038511503029524646,0.0069019064787631,0.007098706162487863,0.006997099211538593,0.006900895090015276,0.0061596097601039745,0.004708950715740789,0.009732898031261138,0.006954731616655587,0.005220056124887636,0.0036394720261223113,0.0017507697279183151
13,1881,0.00778091251522667,0.003924420927864538,0.00037830869006814704,0.0,0.00048661903226715643,0.004745973405356905,0.010787771830273558,0.02832336269723817,0.06065074768803795,0.055930040603421306,0.06973656266136306,0.05658587034143996,0.05760803073525223,0.07260777220894304,0.0709961219706014,0.06710919833508353,0.0830736145734175,0.09761420504499059,0.06474329077176914,0.06902246405040705,0.055434243920397,0.04495732133470471,0.03111829444705216,0.016527469174195602
14,1889,0.0005506624331532577,0.001454087063411767,0.0008520456841280331,0.0,0.0012998983553392511,0.00031387349305231777,0.003688286435400574,0.008483099676180808,0.016982706598412143,0.013676244429963685,0.020256080940436603,0.012944466635817229,0.01451833663193727,0.014955348955443159,0.017050193527962425,0.016065017537784367,0.02477277979477423,0.019296214700558697,0.018790171641621757,0.01840800655119134,0.022458338715376298,0.010618628712151055,0.00813519166042492,0.0035262522061031104
15,1905,0.006597258568191664,0.003712269087580673,0.001196441699500406,0.0008770615112160378,0.00017731158324163198,0.0017767881923659449,0.005232938040202639,0.019139317611501273,0.04416309397608899,0.05352752465521876,0.07015969023099808,0.07110332101099352,0.05897464186155633,0.05724175954947111,0.05688506435987053,0.06296848991037678,0.06812131788592002,0.06968756185003402,0.04436130377975868,0.04588191118126298,0.03967555123865632,0.038857321808566915,0.0252108236910031,0.012145458243957949
16,2021,0.007292639255059729,0.004168545862366057,0.002871407866024015,0.0,0.0,0.0013446504073514178,0.0008318869104040354,0.03207106879815152,0.05165334234756546,0.04084016710837157,0.04300495982925587,0.05049954603120187,0.04509350049792142,0.06220251059262175,0.060498692710004257,0.05115661674202834,0.05862131189043534,0.059819783889122034,0.030021056249854492,0.030057399899373546,0.03669114798500454,0.03220360572888685,0.03832172841947568,0.019916731999194984
17,2025,0.008360109142935885,0.0025527341884213415,0.0018620536051255944,0.0007681771979830344,0.0014113142362334485,0.0011970853705886991,0.00829539373918977,0.02877019902500648,0.06338045729821916,0.08085358920045907,0.07933510722261067,0.08147340964527358,0.07154814443230556,0.08355890003466185,0.07699110598689422,0.08984421029191382,0.09008069319789065,0.08809634126669813,0.06444045737703537,0.0607832748523335,0.0664182074427177,0.055730422398635814,0.043887572262579416,0.02080450049758076
18,2125,0.0,0.00020026985758409325,0.000267026476778791,0.0,0.0,0.0,0.00020026985758409325,0.0016021588606727481,0.002136211814230331,0.0020694551950356326,0.004939989820407643,0.002269725052619727,0.003604857436513686,0.0034045875789295906,0.0031375611021507996,0.0026702647677879147,0.00280377800617731,0.002469994910203821,0.0022029684334250294,0.002269725052619727,0.004272423628460664,0.0032043177213454976,0.0009345926687257694,0.0012016191455045619
19,2126,0.0006625384610978722,0.00039742875088947486,0.0003390896257409788,0.0,0.00012489752305007258,0.00016294836889757985,0.0018186640735533607,0.0046658610267285554,0.007827583504615243,0.00784516043769024,0.008584380605243377,0.00804025128000843,0.009129235160809813,0.008638371270177424,0.010309084225349124,0.009505905080251476,0.013322631944443147,0.011412725179261916,0.009753757125692514,0.009605591686246214,0.00663477278291494,0.007188209901380802,0.0031230396156115086,0.0021280712768908454
20,2144,0.009916836783576858,0.0026381991305420515,0.0026018477408953013,0.0006454220662223849,0.0016505034222102782,0.0019622089665470737,0.009997404544304199,0.043715901148046944,0.07939278626778022,0.11608784859130442,0.11184019567795081,0.10391596822313744,0.09405741993145839,0.11266627524981078,0.08914107804437892,0.1163078729676544,0.12009061573077946,0.11627089651559691,0.08599648214946096,0.08612608964226028,0.0905988672711345,0.07697361389815437,0.055977999802994824,0.031191215064948832
21,2167,0.0024048835426161617,0.002613263844088769,0.00098330472935175,0.0012493572489469392,0.0005038377712226175,0.0005667236554792427,0.002232659553888532,0.006848887269034988,0.013407512706581927,0.023387873639012298,0.023318857933508883,0.019470389282445925,0.02283426026939675,0.024548002106665353,0.0185577888427295,0.014199350920505583,0.013575467821523758,0.03100582885253558,0.026068967063443596,0.029198154533560568,0.03464682390714306,0.021737833746123054,0.021019006383465787,0.010017012111488043
22,2257,0.0053811199814347305,0.0043917787319191935,0.0002748456646492541,0.0017786728639963085,0.00011305443883096365,0.0011628521884897594,0.006351634707716372,0.03053300673437315,0.06635888998159264,0.05442506526260514,0.0713471047985051,0.06607940132161846,0.05851041423523976,0.056877157963722245,0.06504471206492962,0.06163207251679892,0.0722600235318052,0.07393001053687234,0.05946108394232496,0.0701472065672028,0.05426044345771744,0.04035720908360689,0.03243370587388731,0.012985117929159854
23,2383,0.02351964553804563,0.015082444837069784,0.008853046111915674,0.002748260698824626,0.005496521397649252,0.003346991315763594,0.04378059896515359,0.2217702485633404,0.33872714068294724,0.44921548093857533,0.5741741594725974,0.47561942769121845,0.39772928389971496,0.5017646098591919,0.37292323938375305,0.5657033588176597,0.5227227865444694,0.5114888380339331,0.44880296776296724,0.43192870815225987,0.39024108943030433,0.3225703269585251,0.2179757335372607,0.14875834686989162
24,2384,0.009900289894033455,0.006053389210431538,0.00139674987576688,0.00039319239698636983,0.0015286803614677476,0.0017196283023534474,0.012514735273511724,0.09930342646758275,0.17287637976973286,0.1824602430410269,0.23428382821227836,0.1876927712874308,0.1739145284055241,0.20080442627835998,0.17892483320361757,0.2154408294604331,0.23449526828348968,0.24754825079025233,0.18727157698074887,0.20132037539461772,0.14983759362587296,0.11537949476621828,0.11287795132010259,0.06516481233154957
25,2387,0.0028380010448637986,0.0016386213788490446,0.0014912171606332777,0.0005761848428947396,0.004941604774481549,0.0032030635824568093,0.016531431419124196,0.05140145278861486,0.10181725981714337,0.118405883686392,0.1583673792366515,0.12486001633642917,0.127248610507254,0.1652464006698577,0.15692692266953467,0.13454088545859114,0.18136287487450703,0.1721618467829641,0.11834423449345563,0.11490858894509216,0.12812491712333665,0.08564201800690066,0.049984252584582174,0.03242348792368703
26,2398,5.5381491510828766e-05,0.0,0.0,0.0,0.0,0.0,0.00022152596604331541,0.0002948291996123305,0.0002557531848234203,0.00035021069112316,0.0009545583017334729,0.0001808336859181364,0.00042028139401963853,0.0005163551656556471,0.0001286847250798442,0.0004414356667503625,0.0001840662165906733,0.0004968171582611916,0.00047889541620300496,0.0001645282091962182,0.0006450398907354913,0.00016614447453248632,0.00027367492688160734,0.0
27,2476,0.00013871373552217447,0.0,0.0,0.0,0.0,0.0,0.0014792656945236198,0.002034640394420226,0.005548287338840846,0.0031453883254519825,0.004810212296241304,0.006197608795986277,0.0037463074371916183,0.0041634881593739575,0.0036099318774243014,0.004304279457366307,0.0062462702859152975,0.002129367522761639,0.0027300274899780485,0.0037450102458140328,0.0012950075471584157,0.0031451291809287568,0.0011110085443164375,0.00036981642363090496
28,2485,0.0024285000802879986,0.0008095000267626661,0.0,0.00026983334225422206,0.0,0.0009487081624795705,0.0016619570463733285,0.010133306024377538,0.016064449801908937,0.020818297186511268,0.0199898770733961,0.017372371401375316,0.01665565640844496,0.018702618026293926,0.015462906038199994,0.013295656370986628,0.02019786392141826,0.019855846927759057,0.018690599573046175,0.021548742513732635,0.013816433554111007,0.020221931412882185,0.009887540173587245,0.009282560885810143
29,2511,0.008949392954714528,0.0016338559686501187,0.0,0.0011312467716281768,0.0005026091970219418,0.003380033019888414,0.010492870280202965,0.039727842161514225,0.11064707685973386,0.14552443611769084,0.13915878428891545,0.11703206444173239,0.11572161416979013,0.12011959645667757,0.1264374396660945,0.12001592502617665,0.13138389865599012,0.17072855570228845,0.13220989451331955,0.12215819580406069,0.12980293056114062,0.10546620996215798,0.056922964089097375,0.030473396866363706
30,2582,0.0018506740644299408,0.0015862920552256634,0.0021150560736342195,0.0005287640184085543,0.0005287640184085547,0.0,0.00026438200920427717,0.0005287640184085543,0.004230112147268437,0.0018506740644299404,0.005023258174881268,0.0034369661196556054,0.002908202101247051,0.005816404202494101,0.007402696257719767,0.003172584110451327,0.004494494156472715,0.004494494156472715,0.006609550230106934,0.011368426395783927,0.005287640184085548,0.0007931460276128317,0.001057528036817109,0.0007931460276128322
31,2592,4.089082608531914e-05,0.0,0.0,0.0,0.0,0.0,0.0029770557330930426,0.004641788792256806,0.00885379837164694,0.013283755047681277,0.017181279906664824,0.02099702311347773,0.014731392088142479,0.017856404076043414,0.024102015227306824,0.029214474058515624,0.035099445760807035,0.01471578503860909,0.01275658713311058,0.0030097174954408484,0.0031532609257102846,0.009876920101721564,0.006736301064287242,0.0007442639332732605
32,2612,0.010548207532843945,0.005908691292844117,0.00011670052718772317,0.0009832985699020993,0.00015344036583427246,0.004816046789156155,0.011341522532942485,0.04403546423485185,0.10280127362938447,0.09208326919005702,0.11101716815519788,0.08875855896741669,0.09825985494378903,0.09336741584984704,0.1034394887950742,0.09693624584785104,0.10998438509418838,0.11767056944890578,0.09689068489095246,0.1142916874822966,0.09660503056756223,0.0632380124759443,0.046630976175957725,0.02779103932292376
33,2715,0.0035878551761131194,0.0011844762099889456,0.0010319294374607868,0.00011780677842590791,0.0,0.0011034808956628022,0.0016193465051591292,0.01906170319756324,0.030465673383945815,0.022593861862855457,0.029240045747223425,0.022193188962401172,0.028028487622180902,0.028666062094687347,0.028486267824236085,0.020802405286197347,0.02921877192119221,0.017855000583754457,0.024101019193513786,0.02939914463199754,0.03176769728532972,0.02592030289868419,0.01512416902838649,0.009335015628244693
34,2739,0.027967713407556646,0.014267870883488088,0.008524360119312043,0.0036929765927200243,0.001023915048714713,0.0057234640302694885,0.029598014768440473,0.1347529596982398,0.34839615318210004,0.4461408578087324,0.39742386818552206,0.42758621668140867,0.48560451308171154,0.38221093207657786,0.44809918123306997,0.4904766184392359,0.5183729293798205,0.520580584555535,0.5326931903921249,0.5396686868611511,0.40877259036176666,0.3626727331273811,0.38851445125973877,0.1871450653003009
35,2823,0.0005330326807328367,0.00031507383096035583,0.0,0.0,0.00015753691548017792,0.001206121870589792,0.004228164759395738,0.007141536707696987,0.010260401867317392,0.013096384106714917,0.0149109636053466,0.010745610443524806,0.012026387609306107,0.011747184484038642,0.012070636155863986,0.011995820443880643,0.013575968234303813,0.011627491402763744,0.011953866111963366,0.00984243516044969,0.012020278542814409,0.007729219423277222,0.002090138403914917,0.0021617936282648047
36,2825,0.0013889219965998773,0.0,0.0,0.0,0.00014622347707667646,0.0,0.010397959736384852,0.014361215954715642,0.01792308259628093,0.02294291925853465,0.025906280631731525,0.02412551430215832,0.022997363851563972,0.01941560785234844,0.01951658269654677,0.0253332691399838,0.023057461046594445,0.01484037559825765,0.02135664461160035,0.02029489995529526,0.02413849207534574,0.01396671869608029,0.008695016900678889,0.003347931241515983
37,2943,0.0017627947000680125,0.0,0.0,0.0,0.000379246665621055,0.0,0.014203806494825591,0.0164145832931299,0.016158626552320414,0.028030615141063444,0.0270537953841183,0.024325779519189617,0.026872104293728,0.019397832170957596,0.01786883818482371,0.024080770409780367,0.020491362430469312,0.013913277671925886,0.021537912599823426,0.019588695519735716,0.030113381212735157,0.01262299076535796,0.008202012929169502,0.007003214218129087
38,2963,0.013459463834721335,0.006839827514214378,0.004515477063889218,0.0020505077653658996,0.0007818312044803675,0.0014647634155501824,0.012827238851213575,0.05623452366187736,0.11871218525869155,0.14827428282743257,0.15822481427930324,0.13776555804765014,0.14377125263953114,0.13282714208696916,0.1462532347864369,0.15706708519110663,0.20378392756456226,0.1466377588993109,0.11846738312875152,0.12398085494367941,0.12593592089145403,0.1065875850554438,0.07132121882103155,0.028414767186260917
39,2974,0.016052521027790465,0.004487515099219781,0.004301151591977858,0.005946285647993279,0.0003288490213872518,0.003701790238024127,0.009447671213729985,0.05021407606473349,0.10593114787400519,0.11301382203759147,0.132405242426208,0.10758718287278819,0.10973343052726213,0.13746492216654363,0.12582969711091535,0.11164073967303745,0.12465454774865564,0.1732211687178624,0.10460841668428189,0.1411033567180584,0.1229053925554754,0.10366830279998977,0.06697913446740192,0.04716125153919413
40,3047,1.0161490965764948e-06,1.5242236448651067e-06,0.0,0.0,0.0,1.5242236448651067e-06,4.572670934595684e-06,9.145341869191733e-06,1.9814907383250033e-05,1.9814907383250033e-05,4.166211295965378e-05,2.692795105928914e-05,2.184720557640302e-05,3.0992547445596936e-05,1.2193789158922675e-05,1.727453464180697e-05,1.778260919009522e-05,3.556521838019226e-05,2.692795105928841e-05,3.0484472897307964e-05,1.676646009351836e-05,1.4734161900364275e-05,3.0484472897302134e-06,1.5242236448651067e-06
41,3061,0.00020346614538450412,0.00012978672480073672,0.00016320515893976343,0.0,0.0,0.0001736968016935435,0.0006724572495195459,0.0020669307094959284,0.003214721497092721,0.002685897496549724,0.0024541498847615254,0.0027809956172072845,0.003511721384104601,0.002797535484877234,0.002553590645764874,0.002165024798752208,0.0024723751229776703,0.0017394881429195533,0.0024860602275891,0.0031037568446387453,0.004013316380964939,0.002702634857478603,0.0016050200789739038,0.0011141546461746494
42,3318,0.010217505846589538,0.0037069860547069957,0.0061534147208948155,0.0013878633063068501,0.0009926359075579667,0.00033675602774894676,0.010461428925859835,0.03776514696273304,0.10309581622839571,0.08950562130701047,0.10700062585706617,0.11011372882607631,0.12324946820998843,0.13256820262170302,0.13073762367754377,0.08437768151177845,0.11885176069962021,0.12852041905207012,0.09180852062235902,0.1097884832926484,0.09966650421039264,0.08356092886180551,0.0723755837441773,0.03642599084283288
43,3338,0.002813533636115423,0.001782941587498443,0.0,0.00261658366052797,0.0004239150772187006,0.0007604196752988,0.002715504289825549,0.008716856920567072,0.022724998932946827,0.01904257467077732,0.02715514700356992,0.021399096309637034,0.016826729461314985,0.017378015073017457,0.015207353349658866,0.018634204864800167,0.02118834602934912,0.018494831391183457,0.015866367141037566,0.017508845710116922,0.020314803492767066,0.015882531019221113,0.011144675469283293,0.00897971247468072
44,3342,0.0019624863890076016,6.224798386945779e-05,0.0,0.001099629936226439,0.0003665433120754796,0.0004222077112819789,0.0002329035683617531,0.0006461280384903277,0.005678004463414512,0.003917635909892902,0.005630672719627176,0.005354176318863526,0.002758867706595348,0.004972728640186352,0.004772090590934185,0.00648914317120649,0.0016369700482196264,0.00922588528086717,0.006342819425036225,0.006225314898557921,0.0037951539580730917,0.004467574400457169,0.0028394394090120512,0.0015594118318849966
45,3416,0.0008381043342231501,0.0006468850003872518,0.0008381043342231501,0.0,0.0,0.000882178723009059,0.0005587362228154332,0.007365950505573841,0.013644272122901339,0.008968932175140585,0.0075720916181020006,0.01080651662003826,0.012659022843628201,0.011806687678003662,0.01018947517703553,0.007101504172858385,0.009644969785621486,0.0069543592278083965,0.009262531117949691,0.012247431565862756,0.014614599623482218,0.011644620954261414,0.0073367978954801925,0.0053079941167466175
46,3448,0.00020752490848816087,0.00015037836653971463,9.022701992382877e-05,6.015134661588585e-05,3.0520929804759736e-05,3.0520929804759736e-05,0.0003016472460730629,0.0017113085738853083,0.002946883656760562,0.003257436032769965,0.0031361308357342804,0.003947330635089305,0.0027919656543316496,0.0034625355970427335,0.0039844433414252915,0.003536447250428815,0.003824913650183729,0.004207216254871208,0.003488491971069045,0.004008571556430134,0.004152295995406845,0.003639959912333701,0.0017241090214827205,0.0005144032417127478
47,3533,0.000510336191917694,0.00040572790404300467,0.000510336191917694,0.0,0.0,0.0005430880799666311,0.00034022412794512886,0.0045739678560756175,0.008414688927618853,0.005502737199492068,0.004652176879629245,0.006680816399844269,0.007832496335875409,0.007236609727266654,0.006222289967159141,0.004377456527781992,0.005967616255905073,0.004305600127956239,0.005758399680155696,0.007564128607756029,0.009023280783683363,0.007191152591761964,0.004514816703705619,0.0032321292154787284
48,3648,0.0016921166397257644,0.0038182194109696184,0.002348333748968489,0.0003146392594205487,2.8110415112343493e-05,0.0016485508961068486,0.0032626342474106063,0.009358427536579826,0.027760862155245397,0.024558755238069493,0.04588523368112626,0.02690083078778271,0.0322891914542418,0.03785163908069288,0.03329544750398145,0.03312979482645087,0.030587921437222887,0.033356661180290154,0.02892333958025441,0.022801792572735086,0.017479174778635562,0.01796854561334121,0.007568786402410932,0.004052843491698987
49,3749,0.0008682223861333834,0.0006162384444211024,0.0,0.0,0.0,0.0006162384444211024,0.0023061120897826227,0.00785647312766962,0.012723218283545962,0.016711901853397573,0.025789691384273523,0.020321852180387043,0.019214253214353525,0.019975944764945634,0.01318404885824372,0.01549347920254379,0.013358700598814107,0.02207996229443867,0.015035185662444845,0.01810056783188176,0.011948138151223071,0.012285846617792322,0.004923386609994923,0.004658129650212855
50,3772,0.004072750034415416,0.0007008191099345172,0.0001153078134652211,0.000669037778619125,0.0011708713573677677,0.00014536652817921666,0.005013041943888329,0.028839637968400767,0.04668130708770474,0.0505186986349421,0.07142902616317155,0.06754282000423026,0.07942951287764541,0.06105871466101192,0.06783366801664731,0.07304621541666878,0.06780968737613476,0.06650441372126616,0.04961606088852634,0.05701264462323931,0.04747828850371577,0.04316394225925196,0.03787877837071799,0.012583720064194153
51,3787,0.0009220461312688934,0.001814931173461655,0.0015071530903903966,0.0,0.0,0.0007446708896022738,0.0015783983351337876,0.00791723469808453,0.020318000242261706,0.013589266651413504,0.021570429902441412,0.027686067052116518,0.01543317701137189,0.01683735954749006,0.016872038303600775,0.01903444696101632,0.015277194493968149,0.01991754339384957,0.02124943812634753,0.017401358524125176,0.0264232713680955,0.014286850157655583,0.01443751878699554,0.016405618139396394
52,3901,0.0005310163500839166,0.0007195402014473877,0.0005085399697075904,1.1107499770063604e-05,4.404822264316306e-05,0.00023770417930797248,0.0007700560247431203,0.011163798637285584,0.019949590325391994,0.012187241124126495,0.02235542698017807,0.022647410746980724,0.013449419724054987,0.017314855168096152,0.017375768629542095,0.01252032508237328,0.013468951523981802,0.017334928229729655,0.017258600192659165,0.014737175850693026,0.02983274039231674,0.01376888015489785,0.011467942471933671,0.014689326984128868
53,3910,0.026112158127166454,0.005131340314095027,0.0,0.007620774208364281,0.008255838725727972,0.0029102698805848035,0.003902544355399098,0.035367202524194015,0.04669482397553039,0.044298199548315015,0.053069102031420894,0.04326133926150821,0.051158495922161214,0.033035068350842314,0.06610903738904352,0.0464106122147651,0.055848907450871337,0.0718761147609097,0.04812008555625935,0.048117492819918256,0.053699090352312066,0.05667381522323515,0.023319876041428076,0.02108462037551406
54,3911,0.03764092020254726,0.008130778535941128,0.0,0.0103268428677918,0.010562468710753238,0.00431079579829129,0.010094997173870062,0.0706184726039378,0.09834295088020659,0.10534744410232204,0.11937201367611544,0.10722796101754285,0.1445483642480488,0.10252928593021274,0.13178237232856757,0.12266922517705471,0.1324259348401536,0.14951883911464,0.1019622245781775,0.1066214290599868,0.12184711582163146,0.11915097202634733,0.05331050598687564,0.05949005886046174
55,3916,0.004892094603222877,0.0012829467342103274,0.0023831878678029273,0.00021884974573636499,0.00013280432682215694,0.003128240514740749,0.001203842339404687,0.03650655755133663,0.0689561775003187,0.06661903694256453,0.06366132583805276,0.07061443137941784,0.06421813785465423,0.054268092646720396,0.0712558685924563,0.08610540281292589,0.04884469102216909,0.056328264054876544,0.038800392502433764,0.048124340527187934,0.032628846946512795,0.02394078913102608,0.026471567904680714,0.012091279143687345
56,3917,0.017697204164134107,0.002772085450817328,0.0014453234117098367,0.00013009256202939937,0.00018097478233830653,0.001862632439890974,0.007788644718555352,0.04892622441681227,0.13048494985193762,0.1331625599270791,0.09821577116611563,0.15972212122457125,0.16027862593094344,0.16298625767601593,0.1467614794539564,0.1347484363553405,0.12816690640127948,0.12420963847192286,0.08022585068769258,0.12675677555534362,0.1019757077900087,0.08499156416942719,0.048839406267516886,0.029341569110381
57,3926,0.011882598056085993,0.0026708636301670894,0.0009350175638142808,0.0004629700797719973,0.0029505590848957083,0.0035170922302425055,0.009096454659803702,0.03289939003179314,0.054980388035037464,0.052653215067606535,0.05816471715581293,0.057773033283612905,0.060463867986365105,0.0581719828595726,0.04992710870666242,0.05671983538763925,0.06547685454853723,0.06492586717163784,0.05989942856274941,0.064202842501766,0.06766307684280934,0.04849854554578102,0.03877139078945875,0.02174163386859319
58,4023,5.81202015274788e-05,2.3325438988537085e-05,9.526001882739955e-08,3.832112516998205e-05,0.0,4.480323938380634e-05,0.00010266596721408913,0.00969996521213425,0.016061878390056357,0.007680811914698885,0.01852175254031586,0.016837146777897997,0.00842608617918327,0.013117821766838515,0.013856773226169149,0.008131086753634447,0.008330208931287683,0.012216880799650047,0.01197564571671768,0.009944887264180264,0.026283100939193917,0.010616075998949351,0.008038025323236333,0.012406434234396902
59,4115,0.014792346689184423,0.000670056064395577,0.004241631339795407,7.4516590262219374e-06,0.0005648608369932229,0.004201178045665024,0.00892647993800751,0.01246420144567473,0.03731738167200864,0.04452450568974687,0.05028671450016989,0.041125577803872625,0.03234675772031477,0.0441991712061432,0.038424285572189076,0.03931322677666134,0.031183075051273462,0.044818020091060645,0.034237896939976746,0.0392644543947331,0.03043656343845996,0.03502627482533293,0.023764975785202706,0.004797782519464807
60,4130,0.00010905396221227543,5.86433769225783e-05,0.00011070052053885225,5.3703701942849675e-05,0.0,0.0,0.00011070052053885152,0.0005469163693879558,0.000732725850115152,0.0008839576059842426,0.0013639978068167393,0.0016308697582044127,0.0015870454062210206,0.000991365009869942,0.0011037120887353719,0.0008839576059842434,0.0014045290421469785,0.0020670856070535175,0.001217705725927377,0.0012467110529715813,0.0007732570854453904,0.0005551491610208381,0.0002701650680408252,0.00037757247192652527
