,cellid,smsout0,smsout1,smsout2,smsout3,smsout4,smsout5,smsout6,smsout7,smsout8,smsout9,smsout10,smsout11,smsout12,smsout13,smsout14,smsout15,smsout16,smsout17,smsout18,smsout19,smsout20,smsout21,smsout22,smsout23
10,1678,0.0034027791482201617,0.0007353762482938784,0.0004030169862070882,0.00010732261379708629,0.00011707921505136687,0.0008614901376383904,0.0027850284699281625,0.006742017596496921,0.007278418163088384,0.015805110212453417,0.013167412221015515,0.013429163114354343,0.01908698612863653,0.018435495979857774,0.01882492038303704,0.026047428738882314,0.018614831113889764,0.036013070714421995,0.022512440969469777,0.011860067400431999,0.028089940427311458,0.021751673013661613,0.01675190534035764,0.00403475651767523
11,1797,0.0191193219147691,0.0,0.0017413920097768317,0.0,0.0,0.0010611848232433925,0.008823454662435072,0.02621813599770376,0.037939414279714714,0.07214955661310475,0.04289910728588616,0.06376556127326255,0.07789494005191458,0.06168445312416734,0.08105475936242629,0.15398953764995452,0.046510640952548324,0.07131809877684328,0.08800233230514559,0.03702947059668668,0.08185270482862225,0.09265829936477472,0.06471349470404958,0.024334495641149242
12,1810,0.002166004578320748,0.0006199068305869016,0.0005406266324506349,0.0004574533043813066,0.0004574533043813066,0.0004990399684159707,0.0016145617609377738,0.0025028879238145553,0.003755641354541969,0.003781331365993946,0.005888466564828049,0.00565224260304916,0.002477627207275202,0.0063023330901022835,0.007224448058175245,0.004751401350489788,0.008091292550303223,0.007495801814291943,0.005671372520891672,0.009684149054662335,0.006455344895272474,0.0057130527480161565,0.007428709896095793,0.00498977880334899
13,1881,0.008608385898547807,0.002773700442983727,0.0,0.0004835816484748793,0.0009005501195199163,0.0046332667517839776,0.009351400042624079,0.025015536424222988,0.03585058019530743,0.030801704367045643,0.029771913308463016,0.036744155873381604,0.03026518890635792,0.0353166900906132,0.04623470530351819,0.048386434241389324,0.06646838548994809,0.06204781445675819,0.06276267150780371,0.05379067857161205,0.041964957021218594,0.03330139332430789,0.028451800461929945,0.014372144667864347
14,1889,0.0011904078301610238,0.0011347186280305638,0.001789709714831408,9.860423025103333e-05,0.00013107528704886406,0.0,0.002300391213836846,0.006019577299238373,0.007695285934024338,0.00968110117560741,0.0029804524216664762,0.005356691044911879,0.00771250329430555,0.009296307048699094,0.009572397589153774,0.009829363560850748,0.011534403792216997,0.011355175996632128,0.011672194128502686,0.012230815669381537,0.015653226645914467,0.010263616565360846,0.004134544297397941,0.004510929781697159
15,1905,0.02378967133027957,0.005392368014093298,0.005042715384147083,0.002923284010598034,0.0025920661614883154,0.0030289053286126784,0.007723284580893662,0.02411457015290965,0.02913451468997221,0.03053603534863132,0.026710378044191792,0.028630500862809074,0.035749094644835146,0.04285827624928262,0.03824526223613389,0.03839519400246822,0.03695500593424092,0.04678814118769182,0.0383116934692515,0.0391377986613702,0.03479478728514362,0.03819376040981411,0.026682253008046806,0.018219924068351906
16,2021,0.012853211211885821,0.010960712486079717,0.008262776361960251,0.009689516122701216,0.008898374543649501,0.008262776361960251,0.009689516122701216,0.02860324093631406,0.02603225657103377,0.02911146766541744,0.027557776145837307,0.03895565595845887,0.034855310454915946,0.04803948829829193,0.0495152769962263,0.04511582060127072,0.032911632163313546,0.040626779246474495,0.03168332325771999,0.02487500706800174,0.03682487229453388,0.04220731995053341,0.037886375358316786,0.02808071838794904
17,2025,0.007878578305332421,0.0010134933978642048,0.001323572013560389,0.00014670255481723593,0.00028778403126380624,0.0007978616818349964,0.01343348846946233,0.02241865042021561,0.04345846681713412,0.05330136368988696,0.040201427312642646,0.03295038852857844,0.05548948178875656,0.05429232823245745,0.061094067187833445,0.0478995750383438,0.058954995851992285,0.04812029025588743,0.04597222356103837,0.04466668904569174,0.059861044017974756,0.05512832474734262,0.03410558720067349,0.03172170592988739
18,2125,0.0001654969046294089,0.0,0.0,8.274845231470445e-05,8.274845231470445e-05,0.0,0.000661987618517636,0.0017377174986087961,0.001323975237035273,0.0011584783324058636,0.002151459760182319,0.0007447360708323414,0.0019859628555529093,0.0015722205939793872,0.0013239752370352725,0.0019032144032382048,0.0015722205939793872,0.0015722205939793872,0.0017377174986087957,0.0009102329754617503,0.003971925711105822,0.0023169566648117298,0.0005792391662029317,0.0008274845231470458
19,2126,0.0011192009456067252,0.0005295472021604004,0.0006279025476731154,8.049116192207598e-05,0.00015689399870034206,0.0,0.0013429512926202139,0.0019689538284918236,0.002461536203493987,0.0041297006728605095,0.0018188063606924011,0.0038426998569886166,0.004564425101128258,0.005728263260888157,0.006673917531939286,0.008935990762557298,0.007408140160364953,0.008011700913677195,0.007880116174188087,0.005999483956801118,0.00670424181851883,0.00605972269596717,0.0029877909095262813,0.002324004101854568
20,2144,0.011784056556426342,0.0011142759053874866,0.003524847305264866,0.0,0.0006174501279156343,0.0008687174440431492,0.015492583521583432,0.03196941226540105,0.05206480628393893,0.07535893844737082,0.05525560314003424,0.047003269719099204,0.07882495997690363,0.07525295451072843,0.06957876708637196,0.058743559609758605,0.07680929278420165,0.05072059230640643,0.06510907176838229,0.057273371179584975,0.08180367279560699,0.08344658732352424,0.04985664924894741,0.04557522820091528
21,2167,0.002364014281284717,7.692770643049856e-05,0.0002913226832586953,0.00019327526872094062,0.00022607389284829213,0.00016070652623272473,0.0020717413123563454,0.007923840512525763,0.012652445333303374,0.011764705649121316,0.014266920864702862,0.014140667201094753,0.013844488273860787,0.015413910312731427,0.015737564926587396,0.010811199150976758,0.008714863810531654,0.018521723969964578,0.02493789557352053,0.02067864853944382,0.025724847197562795,0.027151422565299302,0.029239254058130954,0.012367294769654683
22,2257,0.002153574647356317,0.0015241138667875232,0.00014013711229571537,0.0009363601287432957,0.0012184380978644874,0.0007941477980015557,0.01601864753324141,0.025886612486635763,0.03034200072679769,0.041496552664506164,0.04095469029151594,0.03400749188974652,0.03743318121420558,0.0357261390960201,0.04816022340527392,0.03837362847023328,0.05994209674362815,0.050711410165821556,0.05125426844050771,0.06036655856860254,0.03528513878844237,0.03393832904342908,0.025231001441157166,0.01917130461008839
23,2383,0.02975025756138475,0.006250964879101437,0.0013868648463235462,0.0,0.003107377704470048,0.010340942513496341,0.0719431251093521,0.19121492080097457,0.1768555602639172,0.24725140507355334,0.32906628449150116,0.2205234389697218,0.35158259022077376,0.2986381159045506,0.24507588797123758,0.29126051635338224,0.347848343281906,0.21857582984357163,0.3007489951841523,0.22733767508644687,0.3346667043675977,0.30757297802241934,0.22857632451156093,0.20101868323095837
24,2384,0.024753798920036808,0.0021739883621916,7.496374991344226e-05,0.00014326314660073982,0.011271479934374112,0.0008622020638365962,0.018090754676881794,0.09286447348612697,0.12879168153814227,0.11321955361404629,0.10257595547187445,0.1310032976876583,0.11381299142866674,0.1359168178502101,0.09810479261960656,0.1059338660924086,0.11471189004112596,0.11321292583873957,0.14995970277929055,0.08363194095062175,0.13301159328115325,0.12135654335385963,0.09727321957261159,0.05896368713990884
25,2387,0.014033355102213619,0.0041903682118400775,0.002403610779908832,0.002203309881583096,0.002403610779908832,0.0043968042928333555,0.00491387019348537,0.04825021459102306,0.052772490063263205,0.09306520082574443,0.07929647162532386,0.05187695275583122,0.05310196793922483,0.11252683499000359,0.09035405227365623,0.12397049079679864,0.14054013004803084,0.11611854500138998,0.12979368578267939,0.1514826936414617,0.11685462147253671,0.08872696973543841,0.03965658443349881,0.028400495252815888
26,2398,0.0,0.0,0.0,0.0,0.0,0.0,0.00038566831632091714,6.864836423239682e-05,0.00022816006457545643,0.0002503750364537224,0.0007086986142022354,2.2214971878265526e-05,0.0002968084288078533,0.0007773469784346327,0.0001372967284647941,4.442994375653105e-05,0.00038767176491851603,0.0005714018857374419,0.0004805385496267786,9.086333611066235e-05,0.00027259000833198795,9.086333611066235e-05,0.0002483715878561226,2.2214971878265526e-05
27,2476,0.00017194320305188352,0.0004584075267018176,0.0,0.0,0.00011516538860775005,0.000515829609155651,0.0012607014595074023,0.002292360677818705,0.0024068817984167546,0.002122992726196087,0.0036679044816242414,0.0016652294675039694,0.0010894025244652186,0.002638178067342038,0.001897170004438953,0.0030427060753386056,0.005734763661385895,0.0014342544222787693,0.0013755456244150693,0.002808190286974356,0.0019491185397246366,0.0010326247100210847,0.0017765310686630534,0.00017194320305188352
28,2485,0.0025564760556831493,0.0,0.0,0.0,0.0,0.0003344730713417296,0.002513867538316022,0.013902933546693487,0.0094546690594853,0.009066948464270343,0.0174223422684901,0.003694101309790472,0.007724797660378077,0.011203734413877507,0.012718441256693688,0.01149559896785211,0.006510472408587194,0.0348468065064356,0.018900821081919903,0.019861631778577964,0.0099361616382134,0.014520754134959122,0.012094225600832759,0.0079783122155109
29,2511,0.020760335590286897,0.017013461087405753,0.014995771075360043,0.014225346933709178,0.01515199008882473,0.01576681677634157,0.022895303518823653,0.05384955288037926,0.0878123287741117,0.11846904794492115,0.09908052611098049,0.09112786114639411,0.09748047840749047,0.10077853162011172,0.09030307694472997,0.09963937580484739,0.11532179339038337,0.1088005111716098,0.1295781963876895,0.08307181803290196,0.1058238666752085,0.0930387584897715,0.06603802513849827,0.05991104797809445
30,2582,0.00327715848187284,0.001310863392749136,0.00032771584818728377,0.0,0.0,0.00032771584818728377,0.0009831475445618517,0.0013108633927491355,0.0029494426336855563,0.003932590178247409,0.0036048743300601243,0.0036048743300601243,0.005898885267371113,0.0065543169637456815,0.007537464508307533,0.003932590178247408,0.00491573772280926,0.0036048743300601243,0.004588021874621977,0.008520612052869386,0.005571169419183829,0.0013108633927491355,0.00032771584818728377,0.0019662950891237044
31,2592,5.0686398041838756e-05,0.0009225555358397838,0.0,0.0,0.002681964118017866,0.00015205919412551673,0.0019464838677632455,0.00225060225601428,0.003071784995770385,0.01622817359565052,0.009241225664980033,0.017166399438072494,0.0037565788479831663,0.014519451411514278,0.030474847232078148,0.02973936698182353,0.029961458358868345,0.009941689823775005,0.00040549118433471146,0.0024026614501397965,0.004010010838192361,0.0063878565679591935,0.0020985430618887624,5.0686398041838756e-05
32,2612,0.0035965857773686155,0.0028984659848752398,0.0,0.0005587805902419441,0.001276399230607801,0.00045437719479348793,0.02675398155184482,0.036132184926840234,0.05190097008129522,0.04631320390706419,0.06081697469031558,0.051719158740843034,0.059714472372646876,0.06266812607399437,0.08065073363008429,0.08728158447604747,0.09071446142549397,0.09348884076876458,0.0985472191272344,0.11622041668412053,0.0767739468063303,0.060121848759275634,0.03840380360350388,0.04611981385852664
33,2715,0.0028442240470288416,0.0,0.00042637751321118424,0.0,0.0,0.0005724054083401137,0.002271496851104315,0.013755467879437511,0.0170723322988344,0.021154457174256385,0.014786251582278889,0.006641766258214715,0.01741394616250568,0.017644077124639085,0.04233655629360611,0.02086361538310034,0.0737033227878959,0.019000144389539276,0.03146845017142975,0.02323648791948404,0.03079691140383344,0.037241325392920646,0.0110551463275038,0.018901015893387024
34,2739,0.05933467128445992,0.022074410459537428,0.010816941326137473,0.01549235123035202,0.007572986199001954,0.007551489030909875,0.022890513675446214,0.12248581792843957,0.18842811962106754,0.2522842601113637,0.2346635043124292,0.2735007153454764,0.3400701762392776,0.29126567331993075,0.2850955747378103,0.3188110672874799,0.3716056974611849,0.38317075419627283,0.5170220110939163,0.48500220164369695,0.30717025997207636,0.301631741175597,0.29281731972762504,0.21123276869236213
35,2823,0.00046343373635351865,0.0017742779403586357,0.0,0.0,0.0,0.0009997500968061336,0.0061651720829534636,0.004730691889274953,0.007696869382944026,0.004473151628290957,0.005787284458264542,0.00562062009670536,0.004413562510562077,0.00961208206803245,0.006514578032635592,0.01161556513170177,0.004083118771986351,0.010322859608515476,0.009854061450895853,0.008744040628742544,0.009676220872992157,0.007328956291622831,0.0023477674374460665,0.0016972272511174365
36,2825,0.0017359601513699983,9.779874278297308e-06,0.0,0.0,0.0008648238260636719,0.0014015898137393929,0.01933658306881665,0.01018199052731735,0.008727937347680874,0.008221494244556005,0.008125598123050033,0.009500343608491611,0.010318002912493369,0.013032689175718764,0.015370332779182566,0.028824301678822953,0.012638738652667689,0.008642773980207227,0.011431194325550953,0.022119968950012992,0.019970787592781394,0.012847705474009997,0.006133201489802079,0.003534163542915375
37,2943,0.003345121289463895,0.0,0.0,0.0,0.0,0.00016333057658158515,0.025328027994962744,0.009333102858321668,0.009068327095331005,0.005506158390252774,0.01007382713478276,0.007873600081108361,0.012226075212953453,0.01455324342128568,0.009517181854452434,0.026605745662050477,0.006892763108394895,0.010081638842779123,0.012623780622258367,0.02475476898381022,0.02249192985346887,0.014238308623307981,0.007918527897522926,0.006980408095151185
38,2963,0.009919353467060453,0.009677642276966082,0.003508154981947218,0.0021127595875539526,0.0016952539256618875,0.0031739278397091815,0.012634315925317946,0.04281385763304477,0.0651914514449819,0.0906872858926175,0.078196332354922,0.07116134678206638,0.09897514371337024,0.07504686788456365,0.09050361152337141,0.09394475888564975,0.1109791435786021,0.1140748014521311,0.0977734936161021,0.10059825413251357,0.09886814407061426,0.10181438065749787,0.078458109897891,0.03511544698127131
39,2974,0.015220121109425815,0.0110631513802919,0.009807077157259675,0.011909102065000699,0.007806342619516291,0.013255292977575876,0.01827834948564647,0.07244237516920592,0.08206192310787239,0.06876728674036622,0.07984480831711874,0.085227909931881,0.08752016288809528,0.11383842666380073,0.11586672120327358,0.0774697787161193,0.0885760385073402,0.12769773375317933,0.09277753437903145,0.09518329626894755,0.12465607242728208,0.07722182347477406,0.07619374230042354,0.0450497149991415
40,3047,1.8893579260834255e-06,1.2595719507222837e-06,0.0,0.0,0.0,1.8893579260843288e-06,3.7787158521677547e-06,6.2978597536136765e-06,1.3855291457950541e-05,6.927645728975722e-06,2.0153151211563766e-05,1.0076575605781883e-05,2.0782937186927166e-05,1.322550548258985e-05,1.0076575605782335e-05,5.668073778252083e-06,9.446789630420289e-06,2.7710582915902438e-05,1.9523365236203978e-05,2.7080796940541294e-05,1.7004221334757605e-05,1.6374435359396462e-05,4.4085018275293475e-06,3.1489298768066125e-06
41,3061,0.00026973553534125923,0.0,6.743388383531447e-05,0.0,0.0,6.743388383531447e-05,0.0011459862807661398,0.001332428998776449,0.0016042786987532677,0.0023466161973061165,0.0018219943918324683,0.0007677826433194904,0.0018129479005458678,0.0018304761067546832,0.0025183846820377317,0.00223552430168895,0.0014545616658737685,0.0014606342997882423,0.0023261141337251753,0.0024728823656125247,0.0035300429151176507,0.004175937694952051,0.0011763444156102948,0.0012637155866621656
42,3318,0.01285278587647869,0.0041423589249748715,0.0024709078771555024,0.0026131008462761513,0.003851390686040965,0.002841592987386036,0.011309077450790194,0.05193431442142389,0.062068917700364254,0.05611568792520442,0.05031901787383082,0.06856691394978558,0.07027948410321867,0.07800014282490073,0.10239399029295569,0.07448686647700628,0.07682044085821138,0.08372792601940782,0.08727069929781431,0.09388751245814278,0.08062403762006767,0.06672383336960226,0.080233497098888,0.05387372233827843
43,3338,0.0017854064194891064,0.003193715460723795,0.0008487640831655607,0.0009297585433310796,0.0007409769655695219,0.0011116773325444032,0.002103556641345208,0.008227521537832115,0.012872527555018803,0.010186420857419283,0.012321706345614728,0.013347634258920682,0.019503369386734377,0.015380063510665242,0.0171874729271507,0.014874130340688003,0.015178041981433375,0.019555441851292453,0.013339508139847989,0.010683310595928653,0.016501292265986574,0.013307118869515749,0.012243245172340041,0.010124454104804214
44,3342,0.000762989343897609,0.00015431950829881014,0.0,7.715975414940486e-05,0.0,0.0002039794846633547,0.0007210857327992603,0.002075506506348993,0.0012782211463093459,0.0021691822598523,0.005117143990139482,0.002168734772730931,0.00209509460900442,0.004670247344771068,0.006083619713133114,0.008168359764664436,0.003811236906932324,0.00623112954171146,0.006604898123293526,0.002313346024710318,0.003421581559011213,0.006153176297602666,0.00382278282902587,0.0013338625777562843
45,3416,0.001385167740604013,0.0,0.000346291935151003,0.0,0.0,0.000346291935151003,0.0007472164670803676,0.00501198488244913,0.006615683010166589,0.01124523971516719,0.007782320363657156,0.003918476480217758,0.007199001686911874,0.0075452936220628776,0.011883190988690836,0.006269391075015587,0.00661568301016659,0.006305527317313116,0.01000547341041743,0.008000850750770604,0.013869317293856827,0.018260990790599008,0.005467542011156856,0.006233254832718058
46,3448,0.0008918627748020745,0.0,0.0,0.0,0.00014912171698189383,0.0,0.0005126821950684154,0.001614815122062122,0.0022706867372931116,0.0023345947704602604,0.002070320248193053,0.002948523851895057,0.003006006092605164,0.002937457925666762,0.0038252105155096,0.0025586409416594813,0.0031173538847038616,0.0026670043587613723,0.002251893936784064,0.002941734463711634,0.003339707843954342,0.005138353838151525,0.0016954470960593739,0.0012139742147301265
47,3533,0.0008434525405029962,0.0,0.0002108631351257487,0.0,0.0,0.0002108631351257487,0.00046232401290424897,0.0030738771197187397,0.004079720630832741,0.006869413551982223,0.004760782200724731,0.0024006899716887404,0.004420251415778737,0.004631114550904486,0.007250542079580971,0.0038688574957069927,0.004079720630832742,0.003942178559150503,0.006180477560228239,0.004923173171335738,0.00854056978926423,0.011339362765618493,0.0033659357401499917,0.003795536432263482
48,3648,0.0021529083767581943,0.00393360624954705,0.0019353335633791222,0.00014810141575193883,2.6300870978453384e-05,0.00043108198209284367,0.0059155404725484235,0.007933707689595098,0.018522087935592634,0.025522921755814148,0.019793568184563744,0.014747425043551858,0.019729038483586054,0.024341076392399467,0.02267497262222018,0.024805080618614184,0.028444339915181686,0.026575666407038626,0.035754225403567666,0.015719097243809082,0.025089924019322724,0.022481143932106405,0.0070451048496017075,0.0032309798952801674
49,3749,0.0012648753445222726,0.000759747838023988,0.0,0.0,0.0,0.0007638609945771104,0.003281272213962288,0.00795206932838447,0.015252827447082161,0.009445917700628451,0.013936131301481133,0.013817674878496502,0.016985668641695272,0.009605648936573652,0.010152051256032503,0.011323149116888878,0.00832843412239201,0.018230803320507857,0.011901345076858104,0.014970096889311175,0.011265278430286477,0.014016744198431748,0.007108946747383429,0.006032737982107556
50,3772,0.001973774748659871,7.878936982052623e-05,1.5073973966952022e-05,0.000843863349537674,0.0023842965641846505,0.0,0.006307662308377529,0.021230211703847875,0.028357473703548346,0.02735049176194998,0.050445541486015745,0.046269506531097224,0.028110084220030668,0.03703126488956859,0.03845049521970876,0.04684378659491147,0.05080104530342644,0.04342390590710724,0.03593772562999269,0.045896512493721675,0.03262639048945085,0.0570168795344118,0.038820379092369975,0.013019231204667945
51,3787,0.0028650694857530125,0.0003076866600982523,0.0003076866600982523,0.0,0.0006153733201965046,0.005280362872524045,0.010783964821598407,0.010398501362340102,0.008287521797160786,0.008184961467904163,0.0096459333270001,0.012021250311911705,0.00908872514444637,0.024203780291606226,0.010973130482923123,0.016893650205740244,0.009553186824120003,0.01452707908267887,0.022199719484864745,0.01832691831107953,0.027869614394929916,0.016727913417066705,0.016791374140814795,0.014964127953910163
52,3901,0.0029238721066722484,0.0007378761891117239,0.0005564344742147047,0.0003413693233057001,0.0004436620342710006,0.006791179343718677,0.013548515127938074,0.012251674801813404,0.007937180879538885,0.00879804783637893,0.01146940040518345,0.0096922974984885,0.010340861515991447,0.017847210188650153,0.007856357705708493,0.011737147176723547,0.012677673486988372,0.011013543424767654,0.01779310517916751,0.01728369749994129,0.027358175794020622,0.014612946499556764,0.013174446770292204,0.015566862256402027
53,3910,0.012950239972400789,0.007093014604469946,0.0016373931906532838,0.0,0.0,0.0019294829011071554,0.008391347556687166,0.011080911128807713,0.016389363806019693,0.03347001270580475,0.025900957163674004,0.015865083971977837,0.039080898854610864,0.026947720894401474,0.03769085089247292,0.02581144473041061,0.033799355079537255,0.08481625461520957,0.055479914802699364,0.04560677604864713,0.048324673358142965,0.03882896122804337,0.01684630171641039,0.02002188544121888
54,3911,0.054072709243520235,0.0399407061021787,0.032442557730430914,0.03135425245160317,0.03065425293958103,0.02300776141089005,0.014074732996324075,0.03583955238715719,0.06811840418227652,0.07963818083595813,0.06495691011203128,0.04699074663189211,0.0966452985065876,0.12065422919393981,0.08065119403364203,0.08776912504288716,0.08458814013929616,0.15552412291449708,0.11816579298009465,0.09411846243862163,0.12019615885715798,0.10254470199272804,0.04840855046467267,0.05026377451393321
55,3916,0.002643371286404147,0.0007726057373622668,0.0003919889037262846,0.0,0.00014694984356279864,0.0003321421735157676,0.0006968727767438087,0.03412932991392823,0.022331449714048077,0.03051179280188544,0.038249659813216576,0.03248286601232665,0.04325848657084344,0.04660555438084796,0.033619627989543925,0.04507420656021781,0.01744229902312692,0.027318029830529094,0.023080925729725914,0.03714554052060089,0.02846003144115591,0.03299924945721374,0.02795191082721868,0.016547000930388897
56,3917,0.013848616473748143,0.0022140260431937997,0.0030167656614666846,0.0007614045784218847,0.0,0.0004882987760478341,0.005917284147209188,0.06132209525455726,0.07254457742606761,0.0817841988035569,0.07888851685252928,0.1090915516534475,0.11606205701540703,0.14367058890146892,0.10998137508111222,0.10466445185966004,0.10338969842649434,0.06648192842493922,0.09174783676484174,0.09216707358646334,0.08866619757068817,0.08025250935314496,0.055508937127975,0.05421014789332483
57,3926,0.015697162952110152,0.00697065879053806,0.005260779435952898,0.004397445513169321,0.006740867421911663,0.006004262866992568,0.014474322973575326,0.036177601631124136,0.03698765721055025,0.029315659548275814,0.0347477860560403,0.03909133540705891,0.044192196266859135,0.05324119060706083,0.040108793926044856,0.03708188444996968,0.04364143663555724,0.05311419180941914,0.05753524008388581,0.04990404653186048,0.06157416082292066,0.049343300352115184,0.04363451428347245,0.020699829378166897
58,4023,0.00196298124778204,0.0,0.0,1.6069864693318834e-05,0.0,0.006664182925391802,0.012518694015992385,0.009692561650203461,0.0060262764348091935,0.005912172576583364,0.010169591263088397,0.006969535121266324,0.008310001416145806,0.013768877393360928,0.005106293617401729,0.008708812376233591,0.010902942149361997,0.0070008592720655445,0.012629255366529438,0.013739384827222232,0.02357314384701223,0.010953941753354367,0.008941427265197763,0.01346124981776175
59,4115,0.022453124986162216,0.0015702069021844825,0.002397648798261801,0.0,0.000700175661952789,0.0021964886780735217,0.014246784238844012,0.01725369153620748,0.02739824380314347,0.031132295960028186,0.037978568672250156,0.029155824355158934,0.025392339628036345,0.02237251085442846,0.025226933133733514,0.025307580844023722,0.021391778681849744,0.024129125547657455,0.029205620911114706,0.03088690524448273,0.028270779973596206,0.03744070979163259,0.030008442526936054,0.005372882251593246
60,4130,7.269164821990624e-05,0.0,0.0001331373060214522,0.0,0.0,0.0,4.0819968061199455e-06,0.00028464359767044596,0.0006154458643210172,0.0006779325205256222,0.0008715154843486204,0.0006093228691118359,0.0005509182097133508,0.0005468362129072309,0.0006860965141378639,0.0003491712522781128,0.0009482891293746479,0.0007526651671485902,0.000756747163954711,0.0002723976072520848,0.0006922195093470457,0.0010773444385899801,0.0009985297951608922,0.0007322551831179864
61,4146,0.002819284297105954,0.0025988594076115042,0.001727412740870725,0.0,0.0,0.00037822750971948046,0.002554447841860277,0.03640093122429485,0.029614069016533844,0.0461888787456716,0.03948688151135958,0.026073308619585532,0.04792774615377397,0.042971196493811,0.02842877894183412,0.03853022106188589,0.04206257266740207,0.029782133386352064,0.05742692601240376,0.07909699066124684,0.03051266523022754,0.024955062865465567,0.014125832458090036,0.013765959781270341
