,cellid,internet0,internet1,internet2,internet3,internet4,internet5,internet6,internet7,internet8,internet9,internet10,internet11,internet12,internet13,internet14,internet15,internet16,internet17,internet18,internet19,internet20,internet21,internet22,internet23
10,1678,0.009882827575081944,0.009245102811782781,0.008864068708501443,0.00943786811186931,0.009262696865619419,0.00948969120409769,0.010660387275308148,0.01103739578377128,0.013179172513632115,0.011703539283234764,0.011990336315066224,0.014200600027040221,0.020247180768541,0.012934123699106664,0.016351706789092226,0.0154383604297723,0.011820891141628757,0.01918517927717695,0.014091818520923564,0.01439386740568215,0.01763331032220363,0.018733153511420922,0.02348130872588101,0.019636623700055044
11,1797,0.025564113938181497,0.023509902433865366,0.022955199926253746,0.023418739705792065,0.02192316318102923,0.025993831948552214,0.02919233308386515,0.02923318542234646,0.024723531631982935,0.024542040550405982,0.025931129944593182,0.028127180293080305,0.04353977444447829,0.030933550799652904,0.048013051879215264,0.051979473059803036,0.027982876533716897,0.07085374612686017,0.037146490974291665,0.04502753980952924,0.06514964127042681,0.05835150881426471,0.059612881340344676,0.046609764095873016
12,1810,0.004637985907010477,0.004086939605274915,0.0031582953110934845,0.003159389862109585,0.0032979024730714376,0.003308773146606596,0.004134051063890386,0.004280854028511802,0.0036958391010543396,0.0038603459413536828,0.0037442463920969453,0.0037309240182738903,0.00443812785482382,0.004477325624216975,0.004894103091339354,0.004546314495179926,0.0036684962466579114,0.004336065736802414,0.004645456481196941,0.004219902688982745,0.005295932701858505,0.005224352662425175,0.004094384865436861,0.004194007614436388
13,1881,0.044926920620141,0.0370090570918123,0.0369608539663807,0.03518569794405629,0.03503101061718184,0.035939268965828164,0.037781701238464756,0.04281248475103023,0.047803773349461294,0.053823972466884466,0.053704301856148065,0.05554211205771311,0.059600339404215136,0.0683796921089892,0.06462496803742361,0.06121955632458689,0.056565142367259194,0.05933806879572442,0.06261181284172825,0.06440003095622523,0.07743764862184499,0.06131264652521209,0.0652595680034485,0.05409172766132036
14,1889,0.005854962860563981,0.005678287639838793,0.005531581614135338,0.005458468211261455,0.005234802609669941,0.005340747456289123,0.006230525477873341,0.008038849750277917,0.008056493700220824,0.007463088247161678,0.007006668206390232,0.008085788274786053,0.009409437003946631,0.009322343430711866,0.00927913159240853,0.011338477043040116,0.010846731806416881,0.008884119524460261,0.00971202715595272,0.024672157182345562,0.01259906818301836,0.010632550279823167,0.011800113813610017,0.007238435390456712
15,1905,0.021743329250058074,0.020593325142196136,0.01734715615115398,0.01807716658999724,0.020380813935548237,0.01951877991965785,0.020327489954943816,0.02743844974762342,0.032845596998471706,0.03348558693521754,0.03632279570293072,0.03719108997587295,0.03523761856700483,0.03531605360622567,0.03553202368438248,0.034383782713210936,0.03669055638565138,0.03895156401881974,0.035463177423987434,0.031038216952388058,0.031134377685972575,0.027659347595264738,0.024180230956653715,0.02107394620636046
16,2021,0.031800520256090876,0.026539121110937196,0.02066754321261916,0.02173470563429216,0.041352430023514034,0.02904213884329205,0.029874630683651874,0.04746694049717365,0.05542852931460168,0.04817134920252101,0.05567619647585511,0.05565773376031162,0.055240900113414614,0.052245507322183936,0.04951227217077659,0.04861769581642872,0.05794333903816162,0.0495039417160998,0.0556595167880227,0.03817193789665958,0.0422877295174099,0.03756602746253334,0.03277035392715491,0.027249493022226796
17,2025,0.033074580862296366,0.029337292368457703,0.028328897779082738,0.029606078471480415,0.028483484622260927,0.030419738290531018,0.0351607835472383,0.046288230145525064,0.04450330156527134,0.043733373052306165,0.04480835255655726,0.04333081488796632,0.04764237303223531,0.04954457339603866,0.05652035131729289,0.05142299738436383,0.05403563811858876,0.05634730469492202,0.061303987000478004,0.05476874584817918,0.059486892147423254,0.04914823200817806,0.04333515265431193,0.04245033788968146
18,2125,0.0022988235648037443,0.002116713089318468,0.002285333899952983,0.0022246304081245576,0.0020627544299154235,0.0020290302677885203,0.0023730167214829306,0.0026023410239458707,0.0031149482882747953,0.002676534180625057,0.0025416375321174454,0.002460699543012878,0.0033307829258869743,0.0033038035961854523,0.0038231556929397585,0.003418465747416923,0.0030340102991702283,0.0034521899095438257,0.003917583346895086,0.0037354728714098103,0.004146907649358027,0.0036410452174544822,0.003533127898648392,0.0028721343209610947
19,2126,0.003365752953740661,0.0036220025235208573,0.0032287226421826645,0.003326081517681221,0.00321930257570329,0.003247352754746878,0.0031032928591585925,0.003699468996714168,0.003549776179019054,0.0035844435459248467,0.0037856378667278446,0.0038571270321027277,0.003725124508344692,0.004995966948446103,0.004180372783985943,0.004840711309478755,0.00407928287689002,0.0037328570526670942,0.004289670264991067,0.004446950471268271,0.0052530128821059695,0.004632344603573976,0.004309443561140897,0.003453286131362062
20,2144,0.04817621302995793,0.040166263550134085,0.03793346343185303,0.04080475801514774,0.03903368787186242,0.042977169681345295,0.050090580334320865,0.076149386187112,0.07454525525928664,0.06850605051748464,0.07074559047784476,0.068021103959677,0.07706498910183494,0.07580192197952179,0.08578584777013393,0.08116570995617176,0.10228280386798794,0.09277623312860586,0.10133091411879028,0.08699304161796291,0.0849087361101468,0.06898780926217762,0.06625115255196562,0.06234224927884703
21,2167,0.005580840055885635,0.005067650818583337,0.004581695439210702,0.004191882062093537,0.004650252102033129,0.004864172923361211,0.005613823034197224,0.006510806814725418,0.005630218325463956,0.007178615612828718,0.007583888602280489,0.009577343465006185,0.008668450869206519,0.009769771153452076,0.010837136984792977,0.011133777839005132,0.009364415699328813,0.010206226961598711,0.010158177492418872,0.009402540513665965,0.011440564055264798,0.009480508071514446,0.013801574055064216,0.010029197606419715
22,2257,0.03343205954941837,0.029946855840354558,0.0274925481635401,0.027730370242794015,0.02746780285703581,0.028844339402175886,0.03149765879690785,0.03765350446090533,0.04178950415479992,0.04649852835376192,0.042413555699913175,0.042136551847103076,0.04081488086358855,0.04109736942789607,0.041070600788166704,0.04475709432025292,0.04838459928072726,0.04207039521594002,0.03964156570032599,0.03770996711851377,0.03527544485860312,0.034026649440659834,0.027617295127177564,0.024171051530031004
23,2383,0.2439794976170231,0.21066552048605103,0.19863183868335446,0.2284403924847576,0.2090726159401415,0.20840426165057502,0.23104633895064722,0.3628077716220801,0.3800712529281605,0.35432724810291405,0.4014077322990886,0.3651876331204934,0.3803263427026413,0.3703907618369519,0.4017064751724776,0.3851239074645618,0.4911349509582201,0.4487505455249002,0.46188416952671985,0.5097322159732358,0.4121444004940951,0.3848265701340003,0.34506303747136974,0.2656610634238848
24,2384,0.10042975294942588,0.08384066771446967,0.08131552593856137,0.08583081955764918,0.08179254052213962,0.091833796786306,0.11168232886068077,0.1812781270732039,0.19388374716225065,0.18418646343481096,0.2266014447947494,0.21078505994039032,0.20774504501831206,0.21273393640477123,0.24641472450200072,0.24257792976724138,0.29921191658327545,0.20927615540138003,0.24854789018566548,0.20474392703588318,0.1600835453881068,0.14279268012234725,0.1261121739183523,0.1058507565568395
25,2387,0.08514825313391237,0.09568494802414171,0.058507641126248275,0.04357853785386036,0.0407522078972124,0.04088986019584761,0.05424862843183767,0.094398089667005,0.12703484607966403,0.12034596676343727,0.12055974643301702,0.14639653632030222,0.12980869126334166,0.12696772430986597,0.13108592897369786,0.1292968809867404,0.13049089105341308,0.13498055029672465,0.1340948684066626,0.12356574056397336,0.12868584913766518,0.13978506239889704,0.0828214175685883,0.08214744565307013
26,2398,0.00020094253861110387,0.0002190499785041904,0.00021329114405160932,0.00021888667726186286,0.00020785891208368335,0.00026759903340716336,0.00036272309798147305,0.00041900503256866333,0.00033458213068787793,0.00029738744344773955,0.0002773059583230168,0.001017727086065789,0.0002789534010699979,0.0003365561759195142,0.0007557312629615448,0.0006912121146394492,0.0007794198057411793,0.001426364311656623,0.0011167992411033711,0.00047182878041956375,0.0016279668084680768,0.000857593969442401,0.0004262480085258979,0.0007695495795829981
27,2476,0.0010650851578074022,0.0008920398647783997,0.0008686376223864034,0.0010928266093932944,0.000952754424005424,0.0011305327095252162,0.0013871436262760015,0.0019856371315238558,0.002613158170117823,0.002051636009536924,0.0025893886241923516,0.002827855137573766,0.0031601143464889117,0.003921837407503917,0.009824651490834176,0.008881073506769418,0.007892177358113721,0.003545354509039405,0.002800481137919366,0.0016119626368783192,0.003789989007956009,0.0018046746553354468,0.0018094074994282193,0.0011262198316967223
28,2485,0.010072876444883212,0.008573427238699027,0.008992095953664426,0.008432772406070396,0.008185147359565147,0.0094091958893517,0.009459381528989041,0.01183159143483256,0.012457764145886705,0.01254700976995533,0.010871311401330125,0.014206397907291012,0.012482067940784687,0.014364938644279636,0.014309557256193277,0.011071178216531417,0.012564206916958465,0.012352358432715007,0.012369380716029693,0.014302782269517436,0.01642547334370268,0.014117677824224946,0.013168340025093712,0.010018874948281471
29,2511,0.039857518079162935,0.03713994525574725,0.03687518091576585,0.03515835387311818,0.03510421781825949,0.034240705858097104,0.04939534501769009,0.0679677625638341,0.06661561551722828,0.07208388320251598,0.0720567448885139,0.07493157967209318,0.07604864631806928,0.08570172173217076,0.07722112029254319,0.07556372583688213,0.08218921600620512,0.10508778169972972,0.10368696165697354,0.09284521968716175,0.09797306472683387,0.08192157357711119,0.06556535091041095,0.06073927474156148
30,2582,0.0033645657073330146,0.0023762164217408723,0.0028570349931100227,0.0025632014217177638,0.0025364892788639222,0.002322792136033189,0.002215943564617822,0.003498126421602223,0.004913869992855833,0.004700172850025098,0.005314552135663458,0.004486475707194366,0.00424606642150979,0.007985766421047626,0.007317962849701584,0.01973910927673797,0.00691728070689396,0.015758999991515556,0.008226175706732201,0.004219354278655948,0.003231004993063806,0.004459763564340523,0.0076652207068015265,0.002242655707471664
31,2592,0.007791983914663881,0.006469224293053435,0.006246485748798181,0.006697671165681739,0.00661548797998772,0.008027116814999829,0.007321186269501351,0.011225384633092422,0.019629885843731106,0.013321455320472105,0.01727193108935548,0.01902236470352846,0.022462983294155275,0.046260659306511374,0.15265978388387036,0.12952589246374732,0.13698132529343776,0.03302433567438342,0.021715139051376245,0.010129195419258346,0.061452730523442634,0.015541109703461464,0.016166733528117858,0.009151627016010636
32,2612,0.05439784204177936,0.048778796292723345,0.045430908978523,0.04494561497085181,0.0450485590494474,0.04601552734802961,0.05085028545275857,0.05860977738840414,0.0700472755778886,0.07239716652218613,0.06473192871157205,0.05914658466629771,0.06521393304268015,0.06762176568158616,0.06590145001040192,0.07146414031014167,0.07532981359468922,0.07724898999470345,0.07152095628851282,0.06662078227463247,0.05811617321409732,0.05412442714504455,0.044611769295715205,0.043761673360785236
33,2715,0.020672525630162395,0.01258852031833139,0.010902743757789875,0.009612326063521389,0.009966145386633539,0.010401218386481394,0.010996469571655666,0.01422451869719687,0.020656150403391034,0.01688896932255829,0.015474150192180413,0.018682635825649944,0.01885098278998855,0.02084770511854716,0.017829649985143328,0.017856427341330503,0.018427776150541156,0.015969524734280184,0.019519859966896688,0.016730012939540344,0.01787134323130598,0.015589691055165658,0.01521330393586974,0.01101773909252119
34,2739,0.14316084067593632,0.13722480775181034,0.10927053062638666,0.10256502630500565,0.09641176761608512,0.09554270708964362,0.11551962733784926,0.17343590344178483,0.1899064401219311,0.29404034910982535,0.21084660527965915,0.22339885124561512,0.2297282193416537,0.3375018844102688,0.4210626812979619,0.4707329776907071,0.4369525876263193,0.42725223500864007,0.44685011935267943,0.4687519270696198,0.5326800868619123,0.5500862123596377,0.4764429073779756,0.45569091325538513
35,2823,0.004712984007927397,0.004781360974247762,0.004642321389184626,0.004497217340391626,0.004580093952163812,0.00483708117975733,0.0063136377674480135,0.006527049279554377,0.008405316279414632,0.0074934498164999945,0.007752920392942476,0.007391631579121644,0.007598468354744224,0.007690363263305263,0.009315833033836858,0.00784325384303736,0.006446763721865559,0.0073319767094796855,0.006950835533516232,0.00687128477931214,0.0068465089771971655,0.006131165423561411,0.006643032630358964,0.005982049515415359
36,2825,0.004400165737328322,0.0037992328502888923,0.003981469358110886,0.00372382353885991,0.003703650503062334,0.005012541529805041,0.00501350164633583,0.007124886969835152,0.0131193611736636,0.009420052736515883,0.010101261352594676,0.010230859839056073,0.011755122630677652,0.017977501938512223,0.05719782222300968,0.04999496823136355,0.048074873068086145,0.013296758464503837,0.011071044145515492,0.008258893314195204,0.025657922261929665,0.010304134311985177,0.009394466322355804,0.006112155241485684
37,2943,0.004570056590690563,0.003926925743055169,0.00432600288536936,0.00393533344090584,0.003838439276628172,0.004904399208052603,0.005634553149164624,0.007304938268931636,0.011763933340375347,0.008198645181008497,0.008006291139092707,0.008249030081961308,0.008935097501534256,0.006719127808374679,0.00928029010801265,0.010013547432186123,0.009226866719702726,0.006201105856570267,0.009401566954735985,0.010603845222905747,0.012126241048041787,0.011343498018433906,0.009685101067031661,0.005543638654940209
38,2963,0.0908909093132033,0.06744291976914467,0.07041763478758296,0.07460533163845112,0.07208528138209289,0.07495784384037503,0.0827025341200666,0.09207390992758692,0.08881705746324772,0.08784626709227931,0.09727310752953597,0.10557006021114422,0.09569833767543577,0.10916336324338713,0.12283727503731078,0.12635973632878408,0.15939700052358557,0.1619965912980219,0.14159024291974387,0.125794089480886,0.11857631466273372,0.10986410448179534,0.11583823032084561,0.09171925827744055
39,2974,0.052264603277765775,0.04982003645138926,0.044423376872666925,0.04435549201272671,0.044545557793507114,0.0475072586257226,0.056032825613358456,0.07971368513137289,0.09770654813487666,0.07763176552656932,0.08184681498273393,0.07664712241202562,0.08799231985977939,0.1030394017430999,0.08652684772175256,0.08950193401326648,0.0904751129162614,0.10082172336521253,0.10276578964959497,0.10116254079898976,0.10061080061794227,0.08840784468705723,0.08655157803546995,0.0661215178362798
40,3047,7.408469233401821e-06,6.946464123461939e-06,6.022453903582099e-06,6.4844590135220186e-06,6.484459013521981e-06,6.946464123461901e-06,9.205155772056943e-06,1.0180499893041113e-05,9.667160881996861e-06,1.0334501596354372e-05,1.2182522036113976e-05,1.228518983832279e-05,1.0129165991936671e-05,1.1361179618443098e-05,1.1001842310712028e-05,1.1463847420651948e-05,1.1001842310712067e-05,1.2798528849367224e-05,1.187451862948735e-05,1.2849862750471632e-05,1.0385835497458888e-05,9.667160881996789e-06,9.256489673161424e-06,9.1538218709525e-06
41,3061,0.0019949941982158707,0.0010773322211376235,0.0007810861134491961,0.0005919333254482775,0.0005846854041273555,0.0006340862402716742,0.0006865168528814785,0.0011044144670750533,0.0021115545571021616,0.0013252461077430922,0.00124876343604241,0.0014204024190730437,0.0013534881883395064,0.0019586124315938203,0.001605698022860807,0.0018278858625576987,0.0018353802383400512,0.0013180038735170986,0.0017481468843243899,0.0011333698891854746,0.0013486446872011974,0.0011158100492522503,0.0011340510522209592,0.0007628231141727034
42,3318,0.06284122717922527,0.04916773850776689,0.05278180458059786,0.04495187811640669,0.04213484667694303,0.04300339046621753,0.055320216584631945,0.08405130495950904,0.09798072443968968,0.08148873766075304,0.08092819057797392,0.10041857934967198,0.11789741863177361,0.12705265912855532,0.10064517281347109,0.09608197870243484,0.10005208398105826,0.1102330884896035,0.1131466198345843,0.11551968715568177,0.10449430543371555,0.0929898853183768,0.08507593776653992,0.0736021676796424
43,3338,0.012002447625211552,0.012168590780734349,0.011401400998006891,0.012129694414501449,0.01181427322296608,0.011948174994907834,0.014950532868640704,0.01957307896322753,0.01913792511797693,0.01935233603335224,0.017687521397649973,0.016158205710151467,0.016815257507516515,0.01875761392309873,0.018882444246626034,0.017752104274937525,0.018163497195633874,0.01897940159301889,0.018506266238336632,0.015597972200721195,0.01731750302803822,0.01734344246913671,0.015777437376931436,0.01464783382715789
44,3342,0.0019069807590458986,0.0014773764684901578,0.0013467241357395375,0.0015344717735504374,0.0013067662296549207,0.004195051345516852,0.0032333845961452176,0.0027232304367234665,0.0025011896129536445,0.002868279083618904,0.002880553366855903,0.0037640288089472044,0.0035367524521544716,0.006088968377597711,0.005928597698562722,0.002756007012783672,0.0036160046286286443,0.00333557050891142,0.011441223874750014,0.007863419440369512,0.00523340157230423,0.004601408842557452,0.006956717910739557,0.00508477619212906
45,3416,0.009899950562605711,0.00523693268308502,0.0036518776470449324,0.0027441835459406016,0.002730824225013413,0.0028392762423037586,0.0030219932496300603,0.004935349805304772,0.009157370472906847,0.005844551545621244,0.005526524257828831,0.0065828879603264615,0.006111947396147102,0.009531780512171604,0.00714446811389325,0.008628609328703697,0.008815570011023644,0.006352554794157888,0.008513917322582703,0.005262143685727257,0.006428327423405986,0.005343946871823918,0.005413758754884145,0.003503347666973021
46,3448,0.0025798474677506313,0.002199009768318839,0.001827302546886571,0.0010192364240209444,0.0011865176412184453,0.0012142597838867154,0.0017682074158315146,0.0023830633754288026,0.002267440577168993,0.0024258880204103064,0.0020196323323647884,0.0023551384300251514,0.002103989261541044,0.002677546395808176,0.0021032941639997113,0.0021857108258886765,0.00228516739851009,0.0024846687996285025,0.00295279577058756,0.0024670981156093407,0.0024115177567703284,0.0024148678146614297,0.002649541400993593,0.0017288008994812986
47,3533,0.006087550532420845,0.0032057323354047138,0.002228613945294579,0.0016753057921396796,0.0016653784171840678,0.0017308191707200765,0.0018438713634575056,0.003023288419441789,0.005600125174578669,0.003573929292315768,0.003398203527787035,0.0040241126276888495,0.0037385438939441062,0.005821536844195972,0.004361885615028786,0.0052602268501983135,0.005410521065404836,0.003894614711489185,0.005239388115269875,0.0032282543655968565,0.003939558870409687,0.0032625294033936784,0.003306831717609896,0.0021333910668917366
48,3648,0.008336090837345454,0.008835089685583575,0.007738755937590297,0.007414524731871179,0.007433385415803182,0.007852951651626746,0.00819126604391384,0.01072881615237354,0.0131012376151653,0.01337441633527923,0.014302696345487453,0.013046507895827775,0.015274377022594713,0.014162971465587001,0.014017747076058424,0.015309746924970525,0.01500241771996352,0.022944244029686228,0.016785141209341436,0.014116143140340858,0.012373520517567075,0.011877551625266066,0.01064070501474084,0.010840627068501231
49,3749,0.00903388962283473,0.007905713319387109,0.0076653563470448025,0.007702750819008281,0.007207322326302113,0.0069599375055875105,0.00873297579590389,0.00963239967298277,0.008426456128076635,0.009040126135359226,0.009733515572647837,0.011229101640959289,0.008916271931209807,0.012222697095211165,0.013379933995804533,0.009647194165531043,0.01072632856097317,0.011843887584740325,0.013903650274593716,0.016444271302823037,0.017671511835010024,0.01979457513685924,0.012029329579894242,0.010502525145468563
50,3772,0.061309318674260954,0.05455070925932993,0.03839695483195483,0.02874757049315817,0.0277088980559873,0.02822535655517878,0.031200054047601893,0.044125091739159815,0.054540259479103625,0.05643058227752147,0.05155827768533958,0.054673727647137356,0.04948155141550148,0.05547551527156045,0.052794137532467,0.05109050719630579,0.04595054824499603,0.05665761519271188,0.048857794019140886,0.04771463996883126,0.04881998670514112,0.0576939692264795,0.05000095262224409,0.0361015074895005
51,3787,0.014326052990448172,0.012558850214967669,0.011550144567413982,0.011360817425522906,0.011035409479672303,0.010942908746204006,0.012704895688205816,0.012576127365262762,0.012226210666785064,0.013034514794346195,0.012577908300218477,0.012979209302758633,0.012142091805577394,0.012453949480703753,0.012614886336007936,0.014391841089922433,0.012962841160025836,0.014086448275432413,0.01275298343220347,0.016713623466011036,0.017598792648902583,0.014713568690903017,0.017844175100482352,0.01369167694074263
52,3901,0.013929843149510615,0.012839460361795627,0.011869837122660185,0.011529486085605304,0.0111000946963933,0.011069526293579875,0.012632569650178298,0.013398382635384351,0.012637193059309397,0.013659206023452617,0.013219297595367739,0.01363903045478777,0.013441949512528965,0.014571655004373178,0.015053810409436697,0.015170242197660276,0.013569372936630238,0.014189195786957674,0.013097821291683708,0.0212146723931067,0.020086323270836752,0.013752934965155204,0.01505920455596012,0.013721218298637913
53,3910,0.027367129141720986,0.022361127510778216,0.018235019674929312,0.017989003826848628,0.017869708432746167,0.017655338997433875,0.021911431005457917,0.03594902593204268,0.036456810686865945,0.03552109561304406,0.03536159759419555,0.028976429712008065,0.03312174371605724,0.03680758128385131,0.031385472234537214,0.032754462326518234,0.0370099378941363,0.04078882989124727,0.03485403462711728,0.03387183278301913,0.034859116537954635,0.03235371903526318,0.028845020670854447,0.024079094803372107
54,3911,0.04885615642291691,0.03861211430017,0.034645472630394775,0.033001947104686,0.03406363246311297,0.035673004227733895,0.05119941005337806,0.09607088742293592,0.10588030672724423,0.09491474496554697,0.09705364364347341,0.07339756709453686,0.0868849871097824,0.09219288506846011,0.07822612071420343,0.07979560061424514,0.092172902054636,0.09501353820189519,0.08661906595140918,0.07569556532043722,0.07933305728484848,0.05984303324983832,0.05339026217473164,0.04586686714486386
55,3916,0.028087480787759203,0.026991779123076706,0.02108987835787617,0.020524284743972276,0.02288702187312581,0.02330226374201631,0.035091028042454876,0.03940863749258574,0.05684491961482473,0.056208044733046254,0.05685052951187783,0.0509811902965232,0.08754369001457676,0.059220950331960655,0.05484528618300364,0.057095336172019576,0.05912564564162657,0.059621047591945704,0.05806314122104411,0.07380410545844514,0.04361432662659958,0.06266755526654771,0.03387928735493867,0.02806264586585935
56,3917,0.04246810324369523,0.028887653077552925,0.022516639683032406,0.022153504147663827,0.022138725447443032,0.025920292854274506,0.03433991119748541,0.0524295909782771,0.07047480222443105,0.07796779441279619,0.08370832406669448,0.0893543647367864,0.12437407339410392,0.12098659897395235,0.08613303171543311,0.08462308810102007,0.09061454511979418,0.11542884107879346,0.09470202335513325,0.10909529465793603,0.0805703851303027,0.08121083949823843,0.07117290320578319,0.04759226327068824
57,3926,0.025491372838911553,0.024509023497513483,0.021094873395443792,0.02064247908669018,0.020898814957433055,0.021299694233908362,0.025776325523005673,0.040482604130888875,0.03649144066420659,0.03510634279296027,0.035932572217984175,0.0316220728742314,0.03270827008224893,0.03736239971661224,0.0367036328570543,0.03951499963095275,0.04139369230430613,0.041950198335920084,0.04543422309442169,0.04317613658553608,0.03916184318492412,0.03975027859209086,0.039177837537113694,0.03306860832215057
58,4023,0.011788057376004073,0.010781607725402714,0.00955054798847053,0.009534182396299398,0.009087438730666222,0.008945122847872536,0.009955829096428281,0.01025244766622708,0.00973375622096547,0.01147469334458402,0.010272503388498968,0.011106857054345148,0.01089376854599866,0.012100330621468779,0.012952843264241717,0.012584388431370207,0.010933417508796563,0.011052324088502114,0.010081500638020536,0.018806306294052992,0.017088620401257828,0.010281723577229963,0.011756758905614985,0.010866361469096473
59,4115,0.006851009169112033,0.006318411299159769,0.006548250145948063,0.006273532564443137,0.006963989104354746,0.006777042242981903,0.007397298348210304,0.008359897517244428,0.008506943131180746,0.012799760531809532,0.011702742625911507,0.008683310090309627,0.01152653144772199,0.0106884028996041,0.01496180311447183,0.011499172303373956,0.012960293418138983,0.013836828860342919,0.02938547564577624,0.01856514655153621,0.010880995921503173,0.008015739728915245,0.009304418048853383,0.006646028131655267
60,4130,0.0003192386885365579,0.00025474110325368566,0.0002731818557276657,0.000313096381570066,0.000279337247127616,0.00032307809735376906,0.00037523947811087015,0.00038592514777281586,0.00041891640045182353,0.0005264639665160646,0.0005690148615082483,0.0005121314188335528,0.0003770825437713407,0.00030910369525658475,0.000407706223274822,0.0004966851810946836,0.0004326735971675382,0.00035687573795554806,0.00037457403039195655,0.00042155276960160706,0.0003731021947502718,0.0004207463816788358,0.0004082692369492069,0.0003516160840894395
